"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  109.5293    ,  158.7247    ,  29.92009    ,  158.7247    ,  139.4494    ,  19.27528    ,  20.98344    ,  1.708167    , 0.5728756    ,  298.1741    ,  290.3402    ,  298.1741    ,  1.708167    , 0.5728756    , 0.5728756    
         0.167,              ,  0.000000    ,  50.63136    ,  1867.018    ,  10.18750    ,  1867.018    ,  60.81885    ,  1806.200    ,  1810.729    ,  4.529232    , 0.2349385    ,  1927.837    ,  2101.069    ,  2226.011    ,  6.237399    , 0.2802051    , 0.2802051    
         0.250,              ,  0.000000    ,  36.90217    ,  4150.904    , 0.8130344E-01,  4150.904    ,  36.98347    ,  4113.920    ,  4114.459    , 0.5384493    , 0.1285730E-01,  4187.887    ,  6215.528    ,  6413.899    ,  6.775848    , 0.1056432    , 0.1056432    
         0.333,              ,  0.000000    ,  48.84484    ,  4863.764    ,  0.000000    ,  4863.764    ,  48.84484    ,  4814.919    ,  4816.723    ,  1.803585    , 0.3671338E-01,  4912.609    ,  11032.25    ,  11326.51    ,  8.579433    , 0.7574650E-01, 0.7574650E-01
         0.417,              ,  0.000000    ,  98.50137    ,  6037.870    ,  0.000000    ,  6037.870    ,  98.50137    ,  5939.369    ,  5944.344    ,  4.974930    , 0.8107282E-01,  6136.372    ,  16976.59    ,  17462.88    ,  13.55436    , 0.7761814E-01, 0.7761814E-01
         0.500,              ,  0.000000    ,  258.7093    ,  8403.320    ,  0.000000    ,  8403.320    ,  258.7093    ,  8144.610    ,  8152.193    ,  7.582141    , 0.8753308E-01,  8662.029    ,  25128.79    ,  26124.91    ,  21.13650    , 0.8090556E-01, 0.8090556E-01
         0.583,              ,  0.000000    ,  471.2762    ,  15186.05    ,  0.000000    ,  15186.05    ,  471.2762    ,  14714.78    ,  14739.22    ,  24.43840    , 0.1560828    ,  15657.33    ,  39868.00    ,  41782.24    ,  45.57490    , 0.1090772    , 0.1090772    
         0.667,              ,  0.000000    ,  600.9875    ,  23231.55    ,  0.000000    ,  23231.55    ,  600.9875    ,  22630.56    ,  22644.67    ,  14.10822    , 0.5919730E-01,  23832.54    ,  62512.67    ,  65614.78    ,  59.68312    , 0.9095988E-01, 0.9095988E-01
         0.750,              ,  0.000000    ,  633.8456    ,  27421.00    ,  0.000000    ,  27421.00    ,  633.8456    ,  26787.15    ,  26788.34    ,  1.186983    , 0.4230937E-02,  28054.84    ,  89301.01    ,  93669.62    ,  60.87010    , 0.6498382E-01, 0.6498382E-01
         0.833,              ,  0.000000    ,  620.6583    ,  28978.27    ,  0.000000    ,  28978.27    ,  620.6583    ,  28357.61    ,  28358.92    ,  1.313499    , 0.4437657E-02,  29598.93    ,  117659.9    ,  123268.5    ,  62.18360    , 0.5044563E-01, 0.5044563E-01
         0.917,              ,  0.000000    ,  580.3878    ,  29240.65    ,  0.000000    ,  29240.65    ,  580.3878    ,  28660.26    ,  28659.00    , -1.265745    ,-0.4244470E-02,  29821.04    ,  146318.9    ,  153089.6    ,  60.91786    , 0.3979230E-01, 0.3979230E-01
         1.000,              ,  0.000000    ,  3305.813    ,  29023.84    ,  0.000000    ,  29023.84    ,  3305.813    ,  25718.03    ,  25719.17    ,  1.144155    , 0.3539026E-02,  32329.65    ,  172038.1    ,  185419.2    ,  62.06201    , 0.3347118E-01, 0.3347118E-01
         1.083,              ,  0.000000    ,  18641.02    ,  28262.50    ,  0.000000    ,  28262.50    ,  18641.02    ,  9621.475    ,  9621.044    ,-0.4303406    ,-0.9175019E-03,  46903.52    ,  181659.2    ,  232322.8    ,  61.63167    , 0.2652847E-01, 0.2652847E-01
