"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.3132    ,  1083.538    ,  0.000000    ,  1083.538    ,  117.3132    ,  966.2251    ,  967.9482    ,  1.723034    , 0.1434843    ,  1200.852    ,  1237.305    ,  1200.852    ,  1.723034    , 0.1392570    , 0.1434843    
         0.167,              ,  0.000000    ,  58.79366    ,  2604.426    ,  0.000000    ,  2604.426    ,  58.79366    ,  2545.633    ,  2549.399    ,  3.766449    , 0.1414246    ,  2663.220    ,  3786.704    ,  3864.072    ,  5.489482    , 0.1420647    , 0.1420647    
         0.250,              ,  0.000000    ,  54.89932    ,  3742.196    ,  0.000000    ,  3742.196    ,  54.89932    ,  3687.297    ,  3687.741    , 0.4439670    , 0.1169228E-01,  3797.095    ,  7474.445    ,  7661.167    ,  5.933449    , 0.7744838E-01, 0.7744838E-01
         0.333,              ,  0.000000    ,  86.03580    ,  4531.492    ,  0.000000    ,  4531.492    ,  86.03580    ,  4445.456    ,  4448.074    ,  2.617784    , 0.5669232E-01,  4617.528    ,  11922.52    ,  12278.69    ,  8.551233    , 0.6964285E-01, 0.6964285E-01
         0.417,              ,  0.000000    ,  191.2169    ,  5748.591    ,  0.000000    ,  5748.591    ,  191.2169    ,  5557.374    ,  5562.310    ,  4.935564    , 0.8309298E-01,  5939.808    ,  17484.83    ,  18218.50    ,  13.48680    , 0.7402802E-01, 0.7402802E-01
         0.500,              ,  0.000000    ,  366.0000    ,  8140.116    ,  0.000000    ,  8140.116    ,  366.0000    ,  7774.117    ,  7782.498    ,  8.381668    , 0.9853695E-01,  8506.116    ,  25267.33    ,  26724.62    ,  21.86846    , 0.8182891E-01, 0.8182891E-01
         0.583,              ,  0.000000    ,  510.3253    ,  14942.99    ,  0.000000    ,  14942.99    ,  510.3253    ,  14432.66    ,  14456.57    ,  23.90420    , 0.1546866    ,  15453.31    ,  39723.89    ,  42177.93    ,  45.77267    , 0.1085228    , 0.1085228    
         0.667,              ,  0.000000    ,  575.6512    ,  23002.04    ,  0.000000    ,  23002.04    ,  575.6512    ,  22426.39    ,  22440.22    ,  13.83127    , 0.5866251E-01,  23577.69    ,  62164.11    ,  65755.62    ,  59.60393    , 0.9064461E-01, 0.9064461E-01
         0.750,              ,  0.000000    ,  589.4549    ,  27202.25    ,  0.000000    ,  27202.25    ,  589.4549    ,  26612.79    ,  26613.91    ,  1.117899    , 0.4022419E-02,  27791.70    ,  88778.02    ,  93547.33    ,  60.72183    , 0.6491028E-01, 0.6491028E-01
         0.833,              ,  0.000000    ,  571.9809    ,  28775.15    ,  0.000000    ,  28775.15    ,  571.9809    ,  28203.17    ,  28198.04    , -5.127285    ,-0.1747116E-01,  29347.13    ,  116976.1    ,  122894.5    ,  55.59455    , 0.4523764E-01, 0.4523764E-01
         0.917,              ,  0.000000    ,  531.3184    ,  29031.56    ,  0.000000    ,  29031.56    ,  531.3184    ,  28500.24    ,  28505.52    ,  5.275707    , 0.1784571E-01,  29562.88    ,  145481.6    ,  152457.3    ,  60.87025    , 0.3992609E-01, 0.3992609E-01
         1.000,              ,  0.000000    ,  3070.938    ,  28828.12    ,  0.000000    ,  28828.12    ,  3070.938    ,  25757.19    ,  25758.26    ,  1.074921    , 0.3369759E-02,  31899.06    ,  171239.8    ,  184356.4    ,  61.94517    , 0.3360077E-01, 0.3360077E-01
         1.083,              ,  0.000000    ,  18288.01    ,  28072.53    ,  0.000000    ,  28072.53    ,  18288.01    ,  9784.518    ,  9783.978    ,-0.5404775    ,-0.1165814E-02,  46360.54    ,  181023.8    ,  230716.9    ,  61.40470    , 0.2661473E-01, 0.2661473E-01
         1.167,              ,  0.000000    ,  25969.08    ,  26438.01    ,  0.000000    ,  26438.01    ,  25969.08    ,  468.9286    ,  467.9907    ,-0.9378873    ,-0.1789619E-02,  52407.09    ,  181491.8    ,  283124.0    ,  60.46681    , 0.2135700E-01, 0.2135700E-01
         1.250,              ,  0.000000    ,  27321.16    ,  23932.23    ,  0.000000    ,  23932.23    ,  27321.16    , -3388.932    , -3391.860    , -2.927975    ,-0.5712744E-02,  51253.39    ,  178100.0    ,  334377.4    ,  57.53883    , 0.1720775E-01, 0.1720775E-01
         1.333,              ,  0.000000    ,  26321.50    ,  20960.65    ,  0.000000    ,  20960.65    ,  26321.50    , -5360.844    , -5367.274    , -6.429892    ,-0.1359899E-01,  47282.15    ,  172732.7    ,  381659.6    ,  51.10894    , 0.1339124E-01, 0.1339124E-01
         1.417,              ,  0.000000    ,  24337.18    ,  17503.69    ,  0.000000    ,  17503.69    ,  24337.18    , -6833.482    , -6839.996    , -6.514221    ,-0.1556904E-01,  41840.87    ,  165892.7    ,  423500.4    ,  44.59472    , 0.1053003E-01, 0.1053003E-01
         1.500,              ,  0.000000    ,  21745.71    ,  14276.95    ,  0.000000    ,  14276.95    ,  21745.71    , -7468.762    , -7474.404    , -5.642274    ,-0.1566313E-01,  36022.65    ,  158418.3    ,  459523.1    ,  38.95245    , 0.8476711E-02, 0.8476711E-02
         1.583,              ,  0.000000    ,  18839.28    ,  11407.26    ,  0.000000    ,  11407.26    ,  18839.28    , -7432.023    , -7437.063    , -5.040112    ,-0.1666343E-01,  30246.54    ,  150981.2    ,  489769.6    ,  33.91233    , 0.6924140E-02, 0.6924140E-02
         1.667,              ,  0.000000    ,  15987.51    ,  9334.319    ,  0.000000    ,  9334.319    ,  15987.51    , -6653.190    , -6655.586    , -2.395862    ,-0.9461651E-02,  25321.83    ,  144325.6    ,  515091.5    ,  31.51647    , 0.6118617E-02, 0.6118617E-02
         1.750,              ,  0.000000    ,  13361.71    ,  7848.612    ,  0.000000    ,  7848.612    ,  13361.71    , -5513.099    , -5516.328    , -3.229661    ,-0.1522684E-01,  21210.32    ,  138809.3    ,  536301.8    ,  28.28681    , 0.5274420E-02, 0.5274420E-02
         1.833,              ,  0.000000    ,  11235.63    ,  6685.426    ,  0.000000    ,  6685.426    ,  11235.63    , -4550.205    , -4551.290    , -1.084876    ,-0.6053638E-02,  17921.06    ,  134258.0    ,  554222.9    ,  27.20194    , 0.4908122E-02, 0.4908122E-02
         1.917,              ,  0.000000    ,  9570.341    ,  6114.023    ,  0.000000    ,  6114.023    ,  9570.341    , -3456.318    , -3456.922    ,-0.6035724    ,-0.3848242E-02,  15684.36    ,  130801.1    ,  569907.2    ,  26.59836    , 0.4667139E-02, 0.4667139E-02
