"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
       -72.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
       -71.983,              ,  0.000000    ,  35.82819    ,  0.000000    ,  15.89180    ,  0.000000    ,  51.71999    , -51.71999    , -51.72000    ,-0.1253746E-04,-0.2424104E-04,  51.71999    ,  217.6368    ,  51.71999    ,-0.1253746E-04,-0.5760729E-05,-0.2424104E-04
       -71.967,              ,  0.000000    ,  24.69243    ,  0.000000    , 0.7733899    ,  0.000000    ,  25.46582    , -25.46582    , -25.46582    , 0.2134591E-05, 0.8382181E-05,  25.46582    ,  192.1710    ,  77.18581    ,-0.1040287E-04,-0.5413343E-05,-0.1347770E-04
       -71.950,              ,  0.000000    ,  19.71533    ,  0.000000    , 0.7676330    ,  0.000000    ,  20.48297    , -20.48297    , -20.48294    , 0.2468936E-04, 0.1205361E-03,  20.48297    ,  171.6880    ,  97.66878    , 0.1428649E-04, 0.8321191E-05, 0.1462749E-04
       -71.933,              ,  0.000000    ,  16.29833    ,  0.000000    , 0.7855713    ,  0.000000    ,  17.08390    , -17.08390    , -17.08391    ,-0.1074746E-04,-0.6290990E-04,  17.08390    ,  154.6041    ,  114.7527    , 0.3539026E-05, 0.2289089E-05, 0.3084047E-05
       -71.917,              ,  0.000000    ,  13.73659    ,  0.000000    , 0.7983722    ,  0.000000    ,  14.53496    , -14.53496    , -14.53497    ,-0.9082258E-05,-0.6248559E-04,  14.53496    ,  140.0691    ,  129.2876    ,-0.5543232E-05,-0.3957497E-05,-0.4287519E-05
       -71.900,              ,  0.000000    ,  11.81213    ,  0.000000    , 0.7869623    ,  0.000000    ,  12.59909    , -12.59909    , -12.59911    ,-0.1640990E-04,-0.1302467E-03,  12.59909    ,  127.4700    ,  141.8867    ,-0.2195314E-04,-0.1547230E-04,-0.1547230E-04
       -71.883,              ,  0.000000    ,  10.25494    ,  0.000000    , 0.7927699    ,  0.000000    ,  11.04771    , -11.04771    , -11.04770    , 0.1245737E-04, 0.1127597E-03,  11.04771    ,  116.4223    ,  152.9344    ,-0.9495765E-05,-0.6209043E-05,-0.6209043E-05
       -71.867,              ,  0.000000    ,  8.950951    ,  0.000000    , 0.7903097    ,  0.000000    ,  9.741261    , -9.741261    , -9.741264    ,-0.3550202E-05,-0.3644499E-04,  9.741261    ,  106.6811    ,  162.6757    ,-0.1304597E-04,-0.8019616E-05,-0.8019616E-05
       -71.850,              ,  0.000000    ,  7.863923    ,  0.000000    , 0.7782752    ,  0.000000    ,  8.642198    , -8.642198    , -8.642197    , 0.1147389E-05, 0.1327659E-04,  8.642198    ,  98.03887    ,  171.3179    ,-0.1189858E-04,-0.6945321E-05,-0.6945321E-05
