"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  35.48765    ,  16.28252    ,  16.28212    ,  16.28252    ,  51.76976    , -35.48725    , -35.47585    , 0.1139612E-01, 0.1674612E-01,  68.05228    ,  233.8809    ,  68.05228    , 0.1139612E-01, 0.4872615E-02, 0.1674612E-01
         0.033,              ,  0.000000    ,  24.74615    ,  24.70326    ,  1.893111    ,  24.70326    ,  26.63926    , -1.935997    , -1.687177    , 0.2488202    , 0.4846279    ,  51.34252    ,  232.1938    ,  119.3948    , 0.2602163    , 0.1120686    , 0.2179461    
         0.050,              ,  0.000000    ,  20.07319    ,  30.59533    ,  2.180961    ,  30.59533    ,  22.25415    ,  8.341173    ,  8.609316    , 0.2681432    , 0.5073715    ,  52.84948    ,  240.8031    ,  172.2443    , 0.5283595    , 0.2194156    , 0.3067501    
         0.067,              ,  0.000000    ,  16.84188    ,  38.94921    ,  2.288177    ,  38.94921    ,  19.13006    ,  19.81916    ,  20.39431    , 0.5751497    , 0.9902840    ,  58.07927    ,  261.1974    ,  230.3236    ,  1.103509    , 0.4224810    , 0.4791127    
         0.083,              ,  0.000000    ,  14.48868    ,  50.03613    ,  1.987130    ,  50.03613    ,  16.47581    ,  33.56032    ,  34.20011    , 0.6397889    , 0.9619158    ,  66.51194    ,  295.3975    ,  296.8355    ,  1.743298    , 0.5872943    , 0.5872943    
         0.100,              ,  0.000000    ,  12.70428    ,  88.21033    ,  5.885841    ,  88.21033    ,  18.59012    ,  69.62021    ,  70.20213    , 0.5819224    , 0.5448689    ,  106.8005    ,  365.5996    ,  403.6360    ,  2.325221    , 0.5760688    , 0.5760688    
         0.117,              ,  0.000000    ,  11.34850    ,  231.1706    ,  3.111422    ,  231.1706    ,  14.45992    ,  216.7107    ,  217.8880    ,  1.177340    , 0.4793133    ,  245.6305    ,  583.4876    ,  649.2665    ,  3.502560    , 0.5394642    , 0.5394642    
         0.133,              ,  0.000000    ,  10.22561    ,  551.2396    ,  2.784874    ,  551.2396    ,  13.01049    ,  538.2291    ,  538.9881    , 0.7589393    , 0.1345041    ,  564.2501    ,  1122.476    ,  1213.517    ,  4.261500    , 0.3511695    , 0.3511695    
         0.150,              ,  0.000000    ,  9.305820    ,  664.0160    ,  2.606104    ,  664.0160    ,  11.91192    ,  652.1041    ,  653.1901    ,  1.085976    , 0.1606645    ,  675.9280    ,  1775.666    ,  1889.445    ,  5.347476    , 0.2830184    , 0.2830184    
