"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  109.6721    ,  159.3968    ,  29.92099    ,  159.3968    ,  139.5931    ,  19.80374    ,  21.51330    ,  1.709562    , 0.5717790    ,  298.9899    ,  290.8701    ,  298.9899    ,  1.709562    , 0.5717790    , 0.5717790    
         0.167,              ,  0.000000    ,  50.88025    ,  1893.309    ,  10.25453    ,  1893.309    ,  61.13478    ,  1832.174    ,  1836.707    ,  4.533597    , 0.2319636    ,  1954.443    ,  2127.577    ,  2253.433    ,  6.243159    , 0.2770510    , 0.2770510    
         0.250,              ,  0.000000    ,  37.39753    ,  4205.996    , 0.8264216E-01,  4205.996    ,  37.48017    ,  4168.516    ,  4169.066    , 0.5499717    , 0.1296041E-01,  4243.476    ,  6296.643    ,  6496.909    ,  6.793131    , 0.1045594    , 0.1045594    
         0.333,              ,  0.000000    ,  50.25919    ,  4903.483    ,  0.000000    ,  4903.483    ,  50.25919    ,  4853.224    ,  4855.035    ,  1.811551    , 0.3656935E-01,  4953.742    ,  11151.68    ,  11450.65    ,  8.604682    , 0.7514579E-01, 0.7514579E-01
         0.417,              ,  0.000000    ,  103.2128    ,  6064.597    ,  0.000000    ,  6064.597    ,  103.2128    ,  5961.384    ,  5966.344    ,  4.960047    , 0.8041830E-01,  6167.810    ,  17118.02    ,  17618.46    ,  13.56473    , 0.7699157E-01, 0.7699157E-01
         0.500,              ,  0.000000    ,  271.5643    ,  8418.771    ,  0.000000    ,  8418.771    ,  271.5643    ,  8147.207    ,  8155.036    ,  7.828742    , 0.9008561E-01,  8690.336    ,  25273.06    ,  26308.80    ,  21.39347    , 0.8131679E-01, 0.8131679E-01
         0.583,              ,  0.000000    ,  486.4193    ,  15192.58    ,  0.000000    ,  15192.58    ,  486.4193    ,  14706.16    ,  14730.41    ,  24.25639    , 0.1547063    ,  15678.99    ,  40003.47    ,  41987.79    ,  45.64987    , 0.1087218    , 0.1087218    
         0.667,              ,  0.000000    ,  611.1638    ,  23230.00    ,  0.000000    ,  23230.00    ,  611.1638    ,  22618.84    ,  22632.87    ,  14.02725    , 0.5883624E-01,  23841.17    ,  62636.34    ,  65828.96    ,  59.67711    , 0.9065480E-01, 0.9065480E-01
         0.750,              ,  0.000000    ,  640.5845    ,  27412.71    ,  0.000000    ,  27412.71    ,  640.5845    ,  26772.13    ,  26773.28    ,  1.156968    , 0.4124180E-02,  28053.30    ,  89409.62    ,  93882.25    ,  60.83408    , 0.6479827E-01, 0.6479827E-01
         0.833,              ,  0.000000    ,  624.2994    ,  28964.31    ,  0.000000    ,  28964.31    ,  624.2994    ,  28340.01    ,  28341.20    ,  1.187489    , 0.4013331E-02,  29588.61    ,  117750.8    ,  123470.9    ,  62.02157    , 0.5023174E-01, 0.5023174E-01
         0.917,              ,  0.000000    ,  581.5824    ,  29221.90    ,  0.000000    ,  29221.90    ,  581.5824    ,  28640.32    ,  28638.94    , -1.375732    ,-0.4616011E-02,  29803.48    ,  146389.8    ,  153274.3    ,  60.64584    , 0.3956686E-01, 0.3956686E-01
         1.000,              ,  0.000000    ,  3329.026    ,  29001.02    ,  0.000000    ,  29001.02    ,  3329.026    ,  25671.99    ,  25673.10    ,  1.113505    , 0.3444182E-02,  32330.04    ,  172062.9    ,  185604.4    ,  61.75934    , 0.3327472E-01, 0.3327472E-01
         1.083,              ,  0.000000    ,  18661.24    ,  28236.24    ,  0.000000    ,  28236.24    ,  18661.24    ,  9575.000    ,  9574.556    ,-0.4441198    ,-0.9470013E-03,  46897.49    ,  181637.4    ,  232501.9    ,  61.31522    , 0.2637192E-01, 0.2637192E-01
         1.167,              ,  0.000000    ,  26180.77    ,  26593.54    ,  0.000000    ,  26593.54    ,  26180.77    ,  412.7702    ,  411.6772    , -1.092916    ,-0.2070924E-02,  52774.30    ,  182049.1    ,  285276.2    ,  60.22231    , 0.2111018E-01, 0.2111018E-01
         1.250,              ,  0.000000    ,  27466.55    ,  24080.36    ,  0.000000    ,  24080.36    ,  27466.55    , -3386.192    , -3389.141    , -2.949304    ,-0.5721593E-02,  51546.91    ,  178660.0    ,  336823.1    ,  57.27300    , 0.1700388E-01, 0.1700388E-01
         1.333,              ,  0.000000    ,  26444.20    ,  21102.20    ,  0.000000    ,  21102.20    ,  26444.20    , -5341.998    , -5348.443    , -6.445199    ,-0.1355560E-01,  47546.40    ,  173311.5    ,  384369.5    ,  50.82780    , 0.1322368E-01, 0.1322368E-01
         1.417,              ,  0.000000    ,  24449.42    ,  17639.30    ,  0.000000    ,  17639.30    ,  24449.42    , -6810.123    , -6816.345    , -6.222447    ,-0.1478412E-01,  42088.71    ,  166495.2    ,  426458.2    ,  44.60535    , 0.1045949E-01, 0.1045949E-01
         1.500,              ,  0.000000    ,  21849.99    ,  14407.16    ,  0.000000    ,  14407.16    ,  21849.99    , -7442.838    , -7448.493    , -5.654870    ,-0.1559656E-01,  36257.15    ,  159046.7    ,  462715.4    ,  38.95048    , 0.8417808E-02, 0.8417808E-02
         1.583,              ,  0.000000    ,  18939.13    ,  11532.58    ,  0.000000    ,  11532.58    ,  18939.13    , -7406.551    , -7411.629    , -5.077803    ,-0.1666399E-01,  30471.70    ,  151635.0    ,  493187.1    ,  33.87268    , 0.6868121E-02, 0.6868121E-02
         1.667,              ,  0.000000    ,  16083.37    ,  9455.075    ,  0.000000    ,  9455.075    ,  16083.37    , -6628.297    , -6630.694    , -2.396975    ,-0.9385751E-02,  25538.45    ,  145004.4    ,  518725.5    ,  31.47571    , 0.6067893E-02, 0.6067893E-02
         1.750,              ,  0.000000    ,  13453.11    ,  7965.113    ,  0.000000    ,  7965.113    ,  13453.11    , -5487.994    , -5491.221    , -3.227128    ,-0.1506721E-01,  21418.22    ,  139513.1    ,  540143.7    ,  28.24858    , 0.5229826E-02, 0.5229826E-02
         1.833,              ,  0.000000    ,  11322.77    ,  6797.990    ,  0.000000    ,  6797.990    ,  11322.77    , -4524.783    , -4525.859    , -1.075234    ,-0.5933715E-02,  18120.76    ,  134987.3    ,  558264.5    ,  27.17334    , 0.4867468E-02, 0.4867468E-02
         1.917,              ,  0.000000    ,  9655.041    ,  6222.967    ,  0.000000    ,  6222.967    ,  9655.041    , -3432.074    , -3432.644    ,-0.5692275    ,-0.3585006E-02,  15878.01    ,  131554.6    ,  574142.5    ,  26.60412    , 0.4633713E-02, 0.4633713E-02
         2.000,              ,  0.000000    ,  8318.743    ,  5745.133    ,  0.000000    ,  5745.133    ,  8318.743    , -2573.610    , -2574.112    ,-0.5021062    ,-0.3570184E-02,  14063.88    ,  128980.5    ,  588206.4    ,  26.10201    , 0.4437560E-02, 0.4437560E-02
         2.083,              ,  0.000000    ,  7336.390    ,  5199.028    ,  0.000000    ,  5199.028    ,  7336.390    , -2137.362    , -2138.272    ,-0.9099634    ,-0.7259138E-02,  12535.42    ,  126842.2    ,  600741.8    ,  25.19205    , 0.4193490E-02, 0.4193490E-02
         2.167,              ,  0.000000    ,  6619.653    ,  4436.966    ,  0.000000    ,  4436.966    ,  6619.653    , -2182.686    , -2184.103    , -1.416123    ,-0.1280792E-01,  11056.62    ,  124658.1    ,  611798.4    ,  23.77592    , 0.3886235E-02, 0.3886235E-02
         2.250,              ,  0.000000    ,  6053.678    ,  3835.199    ,  0.000000    ,  3835.199    ,  6053.678    , -2218.479    , -2219.031    ,-0.5520201    ,-0.5582233E-02,  9888.876    ,  122439.1    ,  621687.3    ,  23.22390    , 0.3735624E-02, 0.3735624E-02
         2.333,              ,  0.000000    ,  5495.163    ,  3471.082    ,  0.000000    ,  3471.082    ,  5495.163    , -2024.082    , -2024.593    ,-0.5108064    ,-0.5696993E-02,  8966.245    ,  120414.5    ,  630653.5    ,  22.71310    , 0.3601517E-02, 0.3601517E-02
         2.417,              ,  0.000000    ,  4933.184    ,  3124.780    ,  0.000000    ,  3124.780    ,  4933.184    , -1808.404    , -1808.951    ,-0.5469044    ,-0.6787128E-02,  8057.965    ,  118605.6    ,  638711.5    ,  22.16619    , 0.3470455E-02, 0.3470455E-02
         2.500,              ,  0.000000    ,  4430.005    ,  2792.468    ,  2.127864    ,  2792.468    ,  4432.133    , -1639.665    , -1640.401    ,-0.7359694    ,-0.1018699E-01,  7224.601    ,  116965.2    ,  645936.1    ,  21.43022    , 0.3317700E-02, 0.3317700E-02
         2.583,              ,  0.000000    ,  3997.748    ,  2418.886    ,  2.129379    ,  2418.886    ,  3999.877    , -1580.992    , -1581.420    ,-0.4278928    ,-0.6666280E-02,  6418.763    ,  115383.7    ,  652354.9    ,  21.00233    , 0.3219464E-02, 0.3219464E-02
         2.667,              ,  0.000000    ,  3649.274    ,  2106.791    ,  2.271316    ,  2106.791    ,  3651.546    , -1544.755    , -1545.050    ,-0.2956042    ,-0.5133500E-02,  5758.336    ,  113838.7    ,  658113.2    ,  20.70673    , 0.3146378E-02, 0.3146378E-02
