"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  35.44816    ,  15.57557    ,  16.29295    ,  15.57557    ,  51.74111    , -36.16553    , -36.15419    , 0.1134005E-01, 0.1684582E-01,  67.31668    ,  233.2026    ,  67.31668    , 0.1134005E-01, 0.4862745E-02, 0.1684582E-01
         0.033,              ,  0.000000    ,  24.65529    ,  24.03101    ,  1.975001    ,  24.03101    ,  26.63029    , -2.599281    , -2.351774    , 0.2475072    , 0.4885528    ,  50.66131    ,  230.8508    ,  117.9780    , 0.2588473    , 0.1121275    , 0.2194030    
         0.050,              ,  0.000000    ,  19.93667    ,  29.95162    ,  2.290351    ,  29.95162    ,  22.22702    ,  7.724596    ,  7.992865    , 0.2682682    , 0.5141340    ,  52.17865    ,  238.8437    ,  170.1566    , 0.5271155    , 0.2206948    , 0.3097825    
         0.067,              ,  0.000000    ,  16.65312    ,  38.32240    ,  2.612184    ,  38.32240    ,  19.26531    ,  19.05709    ,  19.63631    , 0.5792211    ,  1.005807    ,  57.58771    ,  258.4800    ,  227.7443    ,  1.106337    , 0.4280163    , 0.4857800    
         0.083,              ,  0.000000    ,  14.26845    ,  48.71830    ,  2.542306    ,  48.71830    ,  16.81076    ,  31.90754    ,  32.54542    , 0.6378791    , 0.9734293    ,  65.52906    ,  291.0254    ,  293.2734    ,  1.744216    , 0.5947405    , 0.5947405    
         0.100,              ,  0.000000    ,  12.48260    ,  75.82523    ,  6.357873    ,  75.82523    ,  18.84047    ,  56.98476    ,  57.56659    , 0.5818316    , 0.6146171    ,  94.66570    ,  348.5920    ,  387.9391    ,  2.326047    , 0.5995908    , 0.5995908    
         0.117,              ,  0.000000    ,  11.12580    ,  102.7092    ,  3.146493    ,  102.7092    ,  14.27229    ,  88.43690    ,  89.62000    ,  1.183096    ,  1.011353    ,  116.9815    ,  438.2120    ,  504.9206    ,  3.509143    , 0.6949890    , 0.6949890    
         0.133,              ,  0.000000    ,  9.976531    ,  140.4543    ,  4.784603    ,  140.4543    ,  14.76113    ,  125.6932    ,  126.4523    , 0.7591133    , 0.4890707    ,  155.2155    ,  564.6643    ,  660.1361    ,  4.268256    , 0.6465722    , 0.6465722    
         0.150,              ,  0.000000    ,  9.010150    ,  188.1625    ,  3.845881    ,  188.1625    ,  12.85603    ,  175.3064    ,  176.3639    ,  1.057431    , 0.5260369    ,  201.0185    ,  741.0282    ,  861.1545    ,  5.325688    , 0.6184357    , 0.6184357    
         0.167,              ,  0.000000    ,  8.207893    ,  336.1568    ,  3.209935    ,  336.1568    ,  11.41783    ,  324.7389    ,  325.6053    , 0.8663357    , 0.2492517    ,  347.5746    ,  1066.633    ,  1208.729    ,  6.192023    , 0.5122755    , 0.5122755    
         0.183,              ,  0.000000    ,  7.552902    ,  519.2754    ,  2.987804    ,  519.2754    ,  10.54071    ,  508.7347    ,  509.2611    , 0.5264069    , 0.9935653E-01,  529.8161    ,  1575.895    ,  1738.545    ,  6.718430    , 0.3864397    , 0.3864397    
         0.200,              ,  0.000000    ,  7.020873    ,  601.1311    ,  3.175475    ,  601.1311    ,  10.19635    ,  590.9348    ,  591.0040    , 0.6922398E-01, 0.1132355E-01,  611.3275    ,  2166.899    ,  2349.873    ,  6.787654    , 0.2888520    , 0.2888520    
         0.217,              ,  0.000000    ,  6.599116    ,  670.9323    ,  3.040309    ,  670.9323    ,  9.639425    ,  661.2929    ,  658.8229    , -2.470013    ,-0.3629321    ,  680.5717    ,  2825.721    ,  3030.444    ,  4.317641    , 0.1424755    , 0.1424755    
         0.233,              ,  0.000000    ,  6.282129    ,  687.9945    ,  2.135951    ,  687.9945    ,  8.418080    ,  679.5764    ,  681.7079    ,  2.131568    , 0.3060783    ,  696.4125    ,  3507.429    ,  3726.857    ,  6.449209    , 0.1730469    , 0.1730469    
         0.250,              ,  0.000000    ,  6.104520    ,  705.1410    ,  1.549694    ,  705.1410    ,  7.654215    ,  697.4868    ,  697.7446    , 0.2577715    , 0.3616348E-01,  712.7952    ,  4205.174    ,  4439.652    ,  6.706980    , 0.1510699    , 0.1510699    
         0.267,              ,  0.000000    ,  6.029037    ,  754.7071    , 0.9677013    ,  754.7071    ,  6.996739    ,  747.7103    ,  747.5753    ,-0.1350861    ,-0.1773473E-01,  761.7038    ,  4952.749    ,  5201.356    ,  6.571894    , 0.1263496    , 0.1263496    
         0.283,              ,  0.000000    ,  6.086412    ,  783.9410    , 0.8025807    ,  783.9410    ,  6.888993    ,  777.0520    ,  777.7417    , 0.6897114    , 0.8721361E-01,  790.8299    ,  5730.491    ,  5992.186    ,  7.261606    , 0.1211846    , 0.1211846    
         0.300,              ,  0.000000    ,  6.263534    ,  813.5741    , 0.7348174    ,  813.5741    ,  6.998351    ,  806.5758    ,  807.0121    , 0.4363559    , 0.5317701E-01,  820.5725    ,  6537.503    ,  6812.758    ,  7.697961    , 0.1129933    , 0.1129933    
         0.317,              ,  0.000000    ,  6.553108    ,  843.0390    , 0.6605236    ,  843.0390    ,  7.213632    ,  835.8254    ,  836.1502    , 0.3248533    , 0.3820669E-01,  850.2526    ,  7373.653    ,  7663.011    ,  8.022815    , 0.1046953    , 0.1046953    
         0.333,              ,  0.000000    ,  6.947035    ,  872.8562    , 0.6588862    ,  872.8562    ,  7.605921    ,  865.2503    ,  864.9249    ,-0.3253575    ,-0.3695304E-01,  880.4621    ,  8238.578    ,  8543.473    ,  7.697457    , 0.9009752E-01, 0.9009752E-01
         0.350,              ,  0.000000    ,  7.450393    ,  917.7611    , 0.6260578    ,  917.7611    ,  8.076450    ,  909.6846    ,  911.3892    ,  1.704515    , 0.1841052    ,  925.8375    ,  9149.967    ,  9469.311    ,  9.401972    , 0.9928887E-01, 0.9928887E-01
         0.367,              ,  0.000000    ,  8.074628    ,  982.4265    , 0.6277729    ,  982.4265    ,  8.702401    ,  973.7241    ,  974.4713    , 0.7471910    , 0.7538787E-01,  991.1289    ,  10124.44    ,  10460.44    ,  10.14916    , 0.9702425E-01, 0.9702425E-01
         0.383,              ,  0.000000    ,  8.849066    ,  1045.897    , 0.6195853    ,  1045.897    ,  9.468651    ,  1036.428    ,  1037.768    ,  1.339923    , 0.1269629    ,  1055.365    ,  11162.21    ,  11515.81    ,  11.48909    , 0.9976799E-01, 0.9976799E-01
         0.400,              ,  0.000000    ,  9.814016    ,  1110.124    , 0.6165092    ,  1110.124    ,  10.43053    ,  1099.694    ,  1100.537    , 0.8435753    , 0.7528193E-01,  1120.555    ,  12262.74    ,  12636.36    ,  12.33266    , 0.9759663E-01, 0.9759663E-01
         0.417,              ,  0.000000    ,  11.05189    ,  1173.708    , 0.6151209    ,  1173.708    ,  11.66701    ,  1162.041    ,  1163.245    ,  1.203143    , 0.1014989    ,  1185.376    ,  13425.99    ,  13821.74    ,  13.53580    , 0.9793130E-01, 0.9793130E-01
         0.433,              ,  0.000000    ,  12.72081    ,  1270.147    , 0.6007261    ,  1270.147    ,  13.32153    ,  1256.825    ,  1258.170    ,  1.345036    , 0.1047970    ,  1283.468    ,  14684.16    ,  15105.20    ,  14.88084    , 0.9851466E-01, 0.9851466E-01
         0.450,              ,  0.000000    ,  15.07900    ,  1393.299    , 0.6010765    ,  1393.299    ,  15.68008    ,  1377.619    ,  1379.570    ,  1.951616    , 0.1385128    ,  1408.979    ,  16063.73    ,  16514.18    ,  16.83246    , 0.1019273    , 0.1019273    
         0.467,              ,  0.000000    ,  18.10501    ,  1517.140    , 0.6052429    ,  1517.140    ,  18.71026    ,  1498.430    ,  1499.951    ,  1.521347    , 0.9905570E-01,  1535.850    ,  17563.68    ,  18050.03    ,  18.35380    , 0.1016829    , 0.1016829    
         0.483,              ,  0.000000    ,  21.62260    ,  1640.139    , 0.6046339    ,  1640.139    ,  22.22724    ,  1617.911    ,  1619.925    ,  2.013356    , 0.1211139    ,  1662.366    ,  19183.61    ,  19712.40    ,  20.36716    , 0.1033216    , 0.1033216    
         0.500,              ,  0.000000    ,  25.58942    ,  1764.054    , 0.6003192    ,  1764.054    ,  26.18974    ,  1737.864    ,  1739.299    ,  1.434684    , 0.8013907E-01,  1790.243    ,  20922.90    ,  21502.64    ,  21.80184    , 0.1013915    , 0.1013915    
         0.517,              ,  0.000000    ,  30.36389    ,  2019.030    , 0.6719235    ,  2019.030    ,  31.03581    ,  1987.994    ,  1992.753    ,  4.758682    , 0.2321233    ,  2050.066    ,  22915.66    ,  23552.71    ,  26.56053    , 0.1127706    , 0.1127706    
         0.533,              ,  0.000000    ,  36.11753    ,  2446.123    , 0.6690590    ,  2446.123    ,  36.78659    ,  2409.336    ,  2414.314    ,  4.977927    , 0.2004877    ,  2482.909    ,  25329.97    ,  26035.62    ,  31.53845    , 0.1211358    , 0.1211358    
         0.550,              ,  0.000000    ,  42.54892    ,  2872.628    , 0.6664352    ,  2872.628    ,  43.21535    ,  2829.412    ,  2834.018    ,  4.605842    , 0.1579592    ,  2915.843    ,  28163.99    ,  28951.46    ,  36.14430    , 0.1248445    , 0.1248445    
         0.567,              ,  0.000000    ,  49.00795    ,  3299.158    ,  1.078344    ,  3299.158    ,  50.08630    ,  3249.071    ,  3253.855    ,  4.783920    , 0.1428358    ,  3349.244    ,  31417.84    ,  32300.70    ,  40.92822    , 0.1267100    , 0.1267100    
         0.583,              ,  0.000000    ,  54.60350    ,  3724.510    ,  2.225051    ,  3724.510    ,  56.82855    ,  3667.682    ,  3672.384    ,  4.701872    , 0.1243441    ,  3781.339    ,  35090.23    ,  36082.04    ,  45.63009    , 0.1264620    , 0.1264620    
         0.600,              ,  0.000000    ,  60.01943    ,  4002.762    ,  2.053352    ,  4002.762    ,  62.07278    ,  3940.689    ,  3941.299    , 0.6104876    , 0.1501876E-01,  4064.834    ,  39031.53    ,  40146.88    ,  46.24058    , 0.1151785    , 0.1151785    
         0.617,              ,  0.000000    ,  65.19816    ,  4241.707    ,  2.108838    ,  4241.707    ,  67.30700    ,  4174.400    ,  4175.874    ,  1.473265    , 0.3419030E-01,  4309.014    ,  43207.40    ,  44455.89    ,  47.71384    , 0.1073285    , 0.1073285    
         0.633,              ,  0.000000    ,  70.02904    ,  4476.309    ,  2.317986    ,  4476.309    ,  72.34702    ,  4403.962    ,  4411.145    ,  7.182680    , 0.1579077    ,  4548.657    ,  47618.55    ,  49004.55    ,  54.89652    , 0.1120233    , 0.1120233    
         0.650,              ,  0.000000    ,  74.23620    ,  4720.992    ,  2.339105    ,  4720.992    ,  76.57531    ,  4644.417    ,  4647.030    ,  2.612982    , 0.5446472E-01,  4797.567    ,  52265.58    ,  53802.12    ,  57.50950    , 0.1068908    , 0.1068908    
         0.667,              ,  0.000000    ,  77.83286    ,  4962.437    ,  2.794274    ,  4962.437    ,  80.62714    ,  4881.810    ,  4883.364    ,  1.554106    , 0.3081671E-01,  5043.064    ,  57148.94    ,  58845.18    ,  59.06361    , 0.1003712    , 0.1003712    
         0.683,              ,  0.000000    ,  80.62187    ,  5089.918    ,  3.168583    ,  5089.918    ,  83.79045    ,  5006.127    ,  5008.022    ,  1.894233    , 0.3661267E-01,  5173.708    ,  62156.96    ,  64018.89    ,  60.95784    , 0.9521852E-01, 0.9521852E-01
         0.700,              ,  0.000000    ,  82.75074    ,  5203.959    ,  3.054932    ,  5203.959    ,  85.80567    ,  5118.153    ,  5118.605    , 0.4520675    , 0.8546080E-02,  5289.765    ,  67275.57    ,  69308.65    ,  61.40991    , 0.8860352E-01, 0.8860352E-01
         0.717,              ,  0.000000    ,  84.22756    ,  5318.450    ,  3.066485    ,  5318.450    ,  87.29404    ,  5231.156    ,  5230.879    ,-0.2774543    ,-0.5132583E-02,  5405.744    ,  72506.45    ,  74714.40    ,  61.13245    , 0.8182152E-01, 0.8182152E-01
         0.733,              ,  0.000000    ,  85.12072    ,  5432.512    ,  3.033244    ,  5432.512    ,  88.15396    ,  5344.359    ,  5344.063    ,-0.2955466    ,-0.5353459E-02,  5520.666    ,  77850.51    ,  80235.06    ,  60.83691    , 0.7582334E-01, 0.7582334E-01
         0.750,              ,  0.000000    ,  85.59593    ,  5547.554    ,  3.040444    ,  5547.554    ,  88.63638    ,  5458.917    ,  5457.576    , -1.341131    ,-0.2379500E-01,  5636.190    ,  83308.08    ,  85871.25    ,  59.49578    , 0.6928486E-01, 0.6928486E-01
         0.767,              ,  0.000000    ,  85.64570    ,  5546.365    ,  4.173369    ,  5546.365    ,  89.81907    ,  5456.546    ,  5458.100    ,  1.554240    , 0.2757610E-01,  5636.184    ,  88766.18    ,  91507.44    ,  61.05002    , 0.6671590E-01, 0.6671590E-01
         0.783,              ,  0.000000    ,  85.29491    ,  5588.433    ,  4.143894    ,  5588.433    ,  89.43881    ,  5498.994    ,  5499.989    , 0.9952348    , 0.1752831E-01,  5677.872    ,  94266.17    ,  97185.31    ,  62.04525    , 0.6384221E-01, 0.6384221E-01
         0.800,              ,  0.000000    ,  84.66854    ,  5631.071    ,  4.145287    ,  5631.071    ,  88.81383    ,  5542.257    ,  5542.117    ,-0.1397163    ,-0.2442642E-02,  5719.885    ,  99808.29    ,  102905.2    ,  61.90553    , 0.6015783E-01, 0.6015783E-01
         0.817,              ,  0.000000    ,  83.79167    ,  5674.411    ,  4.163963    ,  5674.411    ,  87.95563    ,  5586.456    ,  5584.519    , -1.936860    ,-0.3361224E-01,  5762.367    ,  105392.8    ,  108667.6    ,  59.96867    , 0.5518544E-01, 0.5518544E-01
         0.833,              ,  0.000000    ,  82.75171    ,  5710.055    ,  4.258211    ,  5710.055    ,  87.00992    ,  5623.045    ,  5625.660    ,  2.614696    , 0.4510379E-01,  5797.065    ,  111018.5    ,  114464.6    ,  62.58337    , 0.5467486E-01, 0.5467486E-01
         0.850,              ,  0.000000    ,  81.49165    ,  5657.753    ,  6.106287    ,  5657.753    ,  87.59793    ,  5570.156    ,  5570.166    , 0.9986404E-02, 0.1738171E-03,  5745.351    ,  116588.6    ,  120210.0    ,  62.59336    , 0.5207002E-01, 0.5207002E-01
         0.867,              ,  0.000000    ,  79.95046    ,  5671.957    ,  6.027904    ,  5671.957    ,  85.97837    ,  5585.979    ,  5584.947    , -1.031810    ,-0.1791980E-01,  5757.936    ,  122173.6    ,  125967.9    ,  61.56155    , 0.4887081E-01, 0.4887081E-01
         0.883,              ,  0.000000    ,  78.17345    ,  5683.663    ,  8.500989    ,  5683.663    ,  86.67444    ,  5596.989    ,  5597.633    , 0.6445638    , 0.1117030E-01,  5770.338    ,  127771.2    ,  131738.3    ,  62.20611    , 0.4721948E-01, 0.4721948E-01
         0.900,              ,  0.000000    ,  76.30858    ,  5697.448    ,  8.283273    ,  5697.448    ,  84.59186    ,  5612.856    ,  5612.943    , 0.8726339E-01, 0.1509215E-02,  5782.040    ,  133384.2    ,  137520.3    ,  62.29337    , 0.4529759E-01, 0.4529759E-01
         0.917,              ,  0.000000    ,  74.44984    ,  5710.657    ,  8.037961    ,  5710.657    ,  82.48780    ,  5628.170    ,  5628.347    , 0.1775047    , 0.3064047E-02,  5793.145    ,  139012.5    ,  143313.4    ,  62.47088    , 0.4359039E-01, 0.4359039E-01
         0.933,              ,  0.000000    ,  72.46416    ,  5655.481    ,  9.882753    ,  5655.481    ,  82.34691    ,  5573.134    ,  5573.108    ,-0.2578162E-01,-0.4493273E-03,  5737.828    ,  144585.6    ,  149051.3    ,  62.44510    , 0.4189505E-01, 0.4189505E-01
         0.950,              ,  0.000000    ,  71.59794    ,  5648.755    ,  10.07021    ,  5648.755    ,  81.66815    ,  5567.087    ,  5567.059    ,-0.2745267E-01,-0.4790688E-03,  5730.423    ,  150152.7    ,  154781.7    ,  62.41764    , 0.4032625E-01, 0.4032625E-01
         0.967,              ,  0.000000    ,  124.5141    ,  5643.191    ,  10.51896    ,  5643.191    ,  135.0330    ,  5508.158    ,  5508.095    ,-0.6272156E-01,-0.1085482E-02,  5778.224    ,  155660.8    ,  160559.9    ,  62.35492    , 0.3883592E-01, 0.3883592E-01
         0.983,              ,  0.000000    ,  403.0623    ,  5637.633    ,  10.53429    ,  5637.633    ,  413.5966    ,  5224.036    ,  5223.955    ,-0.8130431E-01,-0.1343600E-02,  6051.229    ,  160884.7    ,  166611.1    ,  62.27362    , 0.3737662E-01, 0.3737662E-01
         1.000,              ,  0.000000    ,  923.4344    ,  5632.076    ,  10.02410    ,  5632.076    ,  933.4585    ,  4698.617    ,  4698.543    ,-0.7459190E-01,-0.1136113E-02,  6565.534    ,  165583.3    ,  173176.7    ,  62.19903    , 0.3591651E-01, 0.3591651E-01
         1.017,              ,  0.000000    ,  1717.254    ,  5554.395    ,  13.60762    ,  5554.395    ,  1730.861    ,  3823.533    ,  3823.266    ,-0.2674819    ,-0.3671551E-02,  7285.256    ,  169406.5    ,  180461.9    ,  61.93154    , 0.3431834E-01, 0.3431834E-01
         1.033,              ,  0.000000    ,  2535.254    ,  5523.979    ,  13.66164    ,  5523.979    ,  2548.916    ,  2975.063    ,  2975.230    , 0.1672632    , 0.2071911E-02,  8072.895    ,  172381.8    ,  188534.8    ,  62.09881    , 0.3293758E-01, 0.3293758E-01
         1.050,              ,  0.000000    ,  3283.234    ,  5494.542    ,  13.36329    ,  5494.542    ,  3296.597    ,  2197.945    ,  2197.672    ,-0.2731196    ,-0.3106760E-02,  8791.140    ,  174579.4    ,  197326.0    ,  61.82569    , 0.3133176E-01, 0.3133176E-01
         1.067,              ,  0.000000    ,  3815.480    ,  5464.596    ,  13.26194    ,  5464.596    ,  3828.742    ,  1635.854    ,  1635.469    ,-0.3848902    ,-0.4141571E-02,  9293.339    ,  176214.9    ,  206619.3    ,  61.44080    , 0.2973624E-01, 0.2973624E-01
         1.083,              ,  0.000000    ,  4209.547    ,  5433.586    ,  13.28756    ,  5433.586    ,  4222.834    ,  1210.752    ,  1211.052    , 0.2997714    , 0.3104374E-02,  9656.420    ,  177426.0    ,  216275.7    ,  61.74057    , 0.2854716E-01, 0.2854716E-01
         1.100,              ,  0.000000    ,  4529.117    ,  5345.779    ,  16.40970    ,  5345.779    ,  4545.527    ,  800.2521    ,  799.6270    ,-0.6251837    ,-0.6320537E-02,  9891.306    ,  178225.6    ,  226167.0    ,  61.11539    , 0.2702224E-01, 0.2702224E-01
         1.117,              ,  0.000000    ,  4798.852    ,  5257.250    ,  16.21854    ,  5257.250    ,  4815.070    ,  442.1799    ,  441.9595    ,-0.2204734    ,-0.2188904E-02,  10072.32    ,  178667.5    ,  236239.4    ,  60.89491    , 0.2577679E-01, 0.2577679E-01
         1.133,              ,  0.000000    ,  5012.225    ,  5168.694    ,  16.09894    ,  5168.694    ,  5028.324    ,  140.3695    ,  140.6538    , 0.2843351    , 0.2788414E-02,  10197.02    ,  178808.2    ,  246436.4    ,  61.17925    , 0.2482558E-01, 0.2482558E-01
         1.150,              ,  0.000000    ,  5153.705    ,  5081.172    ,  15.93678    ,  5081.172    ,  5169.642    , -88.46975    , -88.87451    ,-0.4047572    ,-0.3948537E-02,  10250.81    ,  178719.3    ,  256687.2    ,  60.77449    , 0.2367648E-01, 0.2367648E-01
         1.167,              ,  0.000000    ,  5247.034    ,  4992.614    ,  15.81899    ,  4992.614    ,  5262.853    , -270.2383    , -269.9998    , 0.2385516    , 0.2326092E-02,  10255.47    ,  178449.3    ,  266942.6    ,  61.01304    , 0.2285624E-01, 0.2285624E-01
         1.183,              ,  0.000000    ,  5306.736    ,  4879.865    ,  28.99481    ,  4879.865    ,  5335.731    , -455.8663    , -456.3108    ,-0.4444443    ,-0.4350645E-02,  10215.60    ,  177993.0    ,  277158.2    ,  60.56860    , 0.2185343E-01, 0.2185343E-01
         1.200,              ,  0.000000    ,  5339.825    ,  4779.967    ,  28.88123    ,  4779.967    ,  5368.706    , -588.7385    , -589.2244    ,-0.4858211    ,-0.4787041E-02,  10148.67    ,  177403.8    ,  287306.9    ,  60.08278    , 0.2091240E-01, 0.2091240E-01
         1.217,              ,  0.000000    ,  5350.184    ,  4680.507    ,  28.42112    ,  4680.507    ,  5378.605    , -698.0984    , -698.4988    ,-0.4004276    ,-0.3980745E-02,  10059.11    ,  176705.3    ,  297366.0    ,  59.68235    , 0.2007033E-01, 0.2007033E-01
