"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.3132    ,  1083.538    ,  0.000000    ,  1083.538    ,  117.3132    ,  966.2252    ,  967.9483    ,  1.723106    , 0.1434903    ,  1200.852    ,  1237.305    ,  1200.852    ,  1.723106    , 0.1392628    , 0.1434903    
         0.167,              ,  0.000000    ,  58.79366    ,  2604.426    ,  0.000000    ,  2604.426    ,  58.79366    ,  2545.633    ,  2549.399    ,  3.766338    , 0.1414205    ,  2663.220    ,  3786.704    ,  3864.072    ,  5.489444    , 0.1420637    , 0.1420637    
         0.250,              ,  0.000000    ,  54.89932    ,  3742.196    ,  0.000000    ,  3742.196    ,  54.89932    ,  3687.296    ,  3687.741    , 0.4440342    , 0.1169405E-01,  3797.095    ,  7474.445    ,  7661.167    ,  5.933478    , 0.7744875E-01, 0.7744875E-01
         0.333,              ,  0.000000    ,  86.03580    ,  4531.492    ,  0.000000    ,  4531.492    ,  86.03580    ,  4445.456    ,  4448.074    ,  2.617825    , 0.5669323E-01,  4617.528    ,  11922.52    ,  12278.69    ,  8.551303    , 0.6964343E-01, 0.6964343E-01
         0.417,              ,  0.000000    ,  191.2169    ,  5748.591    ,  0.000000    ,  5748.591    ,  191.2169    ,  5557.374    ,  5562.308    ,  4.933581    , 0.8305959E-01,  5939.808    ,  17484.83    ,  18218.50    ,  13.48488    , 0.7401752E-01, 0.7401752E-01
         0.500,              ,  0.000000    ,  366.0000    ,  8140.116    ,  0.000000    ,  8140.116    ,  366.0000    ,  7774.116    ,  7782.498    ,  8.381675    , 0.9853704E-01,  8506.116    ,  25267.32    ,  26724.62    ,  21.86656    , 0.8182178E-01, 0.8182178E-01
         0.583,              ,  0.000000    ,  510.3253    ,  14942.99    ,  0.000000    ,  14942.99    ,  510.3253    ,  14432.66    ,  14456.57    ,  23.90224    , 0.1546739    ,  15453.31    ,  39723.89    ,  42177.93    ,  45.76880    , 0.1085136    , 0.1085136    
         0.667,              ,  0.000000    ,  575.6512    ,  23002.04    ,  0.000000    ,  23002.04    ,  575.6512    ,  22426.39    ,  22440.22    ,  13.83526    , 0.5867945E-01,  23577.69    ,  62164.11    ,  65755.62    ,  59.60405    , 0.9064480E-01, 0.9064480E-01
         0.750,              ,  0.000000    ,  589.4549    ,  27202.25    ,  0.000000    ,  27202.25    ,  589.4549    ,  26612.79    ,  26613.92    ,  1.125720    , 0.4050560E-02,  27791.70    ,  88778.03    ,  93547.33    ,  60.72977    , 0.6491877E-01, 0.6491877E-01
         0.833,              ,  0.000000    ,  571.9809    ,  28775.15    ,  0.000000    ,  28775.15    ,  571.9809    ,  28203.17    ,  28198.03    , -5.135096    ,-0.1749778E-01,  29347.13    ,  116976.1    ,  122894.5    ,  55.59468    , 0.4523774E-01, 0.4523774E-01
         0.917,              ,  0.000000    ,  531.3184    ,  29031.56    ,  0.000000    ,  29031.56    ,  531.3184    ,  28500.24    ,  28505.52    ,  5.275721    , 0.1784576E-01,  29562.88    ,  145481.6    ,  152457.3    ,  60.87040    , 0.3992618E-01, 0.3992618E-01
         1.000,              ,  0.000000    ,  3070.938    ,  28828.12    ,  0.000000    ,  28828.12    ,  3070.938    ,  25757.19    ,  25758.24    ,  1.059309    , 0.3320815E-02,  31899.06    ,  171239.8    ,  184356.4    ,  61.92971    , 0.3359238E-01, 0.3359238E-01
         1.083,              ,  0.000000    ,  18288.01    ,  28072.53    ,  0.000000    ,  28072.53    ,  18288.01    ,  9784.518    ,  9783.993    ,-0.5248518    ,-0.1132109E-02,  46360.54    ,  181023.8    ,  230716.9    ,  61.40486    , 0.2661480E-01, 0.2661480E-01
         1.167,              ,  0.000000    ,  25969.08    ,  26438.01    ,  0.000000    ,  26438.01    ,  25969.08    ,  468.9286    ,  467.9751    ,-0.9535131    ,-0.1819435E-02,  52407.09    ,  181491.8    ,  283124.0    ,  60.45134    , 0.2135154E-01, 0.2135154E-01
         1.250,              ,  0.000000    ,  27321.16    ,  23932.23    ,  0.000000    ,  23932.23    ,  27321.16    , -3388.932    , -3391.829    , -2.896692    ,-0.5651708E-02,  51253.39    ,  178100.0    ,  334377.4    ,  57.55465    , 0.1721248E-01, 0.1721248E-01
         1.333,              ,  0.000000    ,  26321.50    ,  20960.65    ,  0.000000    ,  20960.65    ,  26321.50    , -5360.844    , -5367.290    , -6.445545    ,-0.1363209E-01,  47282.15    ,  172732.7    ,  381659.6    ,  51.10911    , 0.1339128E-01, 0.1339128E-01
         1.417,              ,  0.000000    ,  24337.18    ,  17503.69    ,  0.000000    ,  17503.69    ,  24337.18    , -6833.482    , -6839.980    , -6.498622    ,-0.1553176E-01,  41840.87    ,  165892.7    ,  423500.4    ,  44.61048    , 0.1053375E-01, 0.1053375E-01
         1.500,              ,  0.000000    ,  21745.71    ,  14276.95    ,  0.000000    ,  14276.95    ,  21745.71    , -7468.762    , -7474.435    , -5.673499    ,-0.1574981E-01,  36022.65    ,  158418.3    ,  459523.1    ,  38.93699    , 0.8473347E-02, 0.8473347E-02
         1.583,              ,  0.000000    ,  18839.28    ,  11407.26    ,  0.000000    ,  11407.26    ,  18839.28    , -7432.023    , -7437.017    , -4.993220    ,-0.1650840E-01,  30246.54    ,  150981.2    ,  489769.6    ,  33.94377    , 0.6930557E-02, 0.6930557E-02
         1.667,              ,  0.000000    ,  15987.51    ,  9334.319    ,  0.000000    ,  9334.319    ,  15987.51    , -6653.190    , -6655.617    , -2.427140    ,-0.9585170E-02,  25321.83    ,  144325.6    ,  515091.5    ,  31.51663    , 0.6118647E-02, 0.6118647E-02
         1.750,              ,  0.000000    ,  13361.71    ,  7848.612    ,  0.000000    ,  7848.612    ,  13361.71    , -5513.099    , -5516.328    , -3.229667    ,-0.1522686E-01,  21210.32    ,  138809.3    ,  536301.8    ,  28.28696    , 0.5274448E-02, 0.5274448E-02
         1.833,              ,  0.000000    ,  11235.63    ,  6685.426    ,  0.000000    ,  6685.426    ,  11235.63    , -4550.205    , -4551.290    , -1.084862    ,-0.6053563E-02,  17921.06    ,  134258.0    ,  554222.9    ,  27.20210    , 0.4908151E-02, 0.4908151E-02
         1.917,              ,  0.000000    ,  9570.341    ,  6114.023    ,  0.000000    ,  6114.023    ,  9570.341    , -3456.318    , -3456.922    ,-0.6035743    ,-0.3848255E-02,  15684.36    ,  130801.1    ,  569907.2    ,  26.59852    , 0.4667168E-02, 0.4667168E-02
