"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  35.44816    , 0.1321195    , 0.1295922E-03,  0.000000    ,  0.000000    ,  10.67968    ,  16.29295    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -40.92944    , -40.92900    , 0.4402956E-03,  228.4278    ,     0.001
         0.033,         162,         0,         0,  2.500000    , 0.3333333E-01,  0.000000    ,  24.65529    ,  3.357696    , 0.1983146E-03,  0.000000    ,  0.000000    ,  9.349126    ,  1.975001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -13.92367    , -13.92415    ,-0.4780435E-03,  214.5036    ,    -0.001
         0.050,         186,         0,         0,  2.500000    , 0.5000000E-01,  0.000000    ,  19.93667    ,  7.381450    , 0.2555094E-03,  0.000000    ,  0.000000    ,  5.139820    ,  2.290351    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -9.706010    , -9.706085    ,-0.7474872E-04,  204.7975    ,    -0.000
         0.067,         210,         0,         0,  2.500000    , 0.6666667E-01,  0.000000    ,  16.65312    ,  15.33392    , 0.2504682E-03,  0.000000    ,  0.000000    ,  3.287256    ,  2.612184    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.6443855    ,-0.6443787    , 0.6871451E-05,  204.1532    ,     0.000
         0.083,         234,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  14.26845    ,  27.24289    , 0.2378034E-03,  0.000000    ,  0.000000    ,  3.562668    ,  2.542306    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13.99456    ,  13.99457    , 0.4875915E-05,  218.1477    ,     0.000
         0.100,         260,         0,         0,  2.303359    , 0.1000000    ,  0.000000    ,  12.48260    ,  41.89878    , 0.2743381E-03,  0.000000    ,  0.000000    ,  10.68933    ,  6.357873    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.74737    ,  33.74760    , 0.2324565E-03,  251.8953    ,     0.000
         0.117,         288,         0,         0,  2.093356    , 0.1166667    ,  0.000000    ,  11.12580    ,  65.34252    , 0.2204233E-03,  0.000000    ,  0.000000    ,  8.564784    ,  3.146493    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  59.63479    ,  59.63484    , 0.5006577E-04,  311.5302    ,     0.000
         0.133,         319,         0,         0,  1.937970    , 0.1333333    ,  0.000000    ,  9.976531    ,  94.34130    , 0.2960394E-03,  0.000000    ,  0.000000    ,  16.19272    ,  4.784603    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  95.77259    ,  95.77255    ,-0.3986261E-04,  407.3027    ,    -0.000
         0.150,         352,         0,         0,  1.810133    , 0.1500000    ,  0.000000    ,  9.010150    ,  125.0158    , 0.7442810E-02,  0.000000    ,  0.000000    ,  34.91137    ,  3.845881    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  147.0637    ,  147.0638    , 0.9938704E-04,  554.3665    ,     0.000
