"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  109.6721    ,  53.47258    , 0.1071103E-02,  0.000000    ,  0.000000    ,  34.77970    ,  29.92099    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -51.34189    , -51.34196    ,-0.7893786E-04,  218.0148    ,    -0.000
         0.167,         383,         0,         0,  1.684552    , 0.1666667    ,  0.000000    ,  50.88025    ,  482.2003    , 0.3023619    ,  0.000000    ,  0.000000    ,  1273.700    ,  10.25453    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1694.464    ,  1694.464    , 0.4257164E-03,  1912.479    ,     0.000
         0.250,         612,         0,         0,  1.086826    , 0.2500000    ,  0.000000    ,  37.39753    ,  1102.127    , 0.8391668    ,  0.000000    ,  0.000000    ,  3019.456    , 0.8264216E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4083.264    ,  4083.270    , 0.6181886E-02,  5995.749    ,     0.000
         0.333,         916,         0,         0, 0.9222651    , 0.3333333    ,  0.000000    ,  50.25919    ,  1611.021    , 0.6991990    ,  0.000000    ,  0.000000    ,  3158.429    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4718.492    ,  4718.472    ,-0.1998351E-01,  10714.22    ,    -0.000
         0.417,        1262,         0,         0, 0.8248130    , 0.4166667    ,  0.000000    ,  103.2128    ,  2640.832    , 0.5196231    ,  0.000000    ,  0.000000    ,  3154.177    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5691.276    ,  5691.279    , 0.2953641E-02,  16405.50    ,     0.000
         0.500,        1646,         0,         0, 0.7490186    , 0.5000000    ,  0.000000    ,  271.5643    ,  4890.971    , 0.5772405    ,  0.000000    ,  0.000000    ,  3175.903    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7794.733    ,  7794.725    ,-0.8010589E-02,  24200.22    ,    -0.000
         0.583,        2070,         0,         0, 0.6735902    , 0.5833334    ,  0.000000    ,  486.4193    ,  11419.57    , 0.5567877    ,  0.000000    ,  0.000000    ,  3089.999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14022.59    ,  14022.59    ,-0.5944743E-03,  38222.82    ,    -0.000
         0.667,        2527,         0,         0, 0.6512057    , 0.6666667    ,  0.000000    ,  611.1638    ,  20083.36    , 0.4091054    ,  0.000000    ,  0.000000    ,  2802.757    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22274.54    ,  22274.55    , 0.4420280E-02,  60497.36    ,     0.000
         0.750,        3005,         0,         0, 0.6030585    , 0.7500000    ,  0.000000    ,  640.5845    ,  24777.43    , 0.3212821    ,  0.000000    ,  0.000000    ,  2533.561    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26670.09    ,  26670.07    ,-0.1445778E-01,  87167.44    ,    -0.000
         0.833,        3512,         0,         0, 0.5842992    , 0.8333334    ,  0.000000    ,  624.2994    ,  26785.02    , 0.2753621    ,  0.000000    ,  0.000000    ,  2141.202    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28301.64    ,  28301.63    ,-0.9963762E-02,  115469.1    ,    -0.000
         0.917,        4029,         0,         0, 0.5801813    , 0.9166667    ,  0.000000    ,  581.5824    ,  27490.16    , 0.2231284    ,  0.000000    ,  0.000000    ,  1715.041    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28623.39    ,  28623.41    , 0.2213782E-01,  144092.5    ,     0.000
         1.000,        4547,         0,         0, 0.5822132    ,  1.000000    ,  0.000000    ,  3329.026    ,  27607.18    , 0.1816095    ,  0.000000    ,  0.000000    ,  1398.913    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25676.89    ,  25676.89    , 0.4377792E-02,  169769.4    ,     0.000
         1.083,        5060,         0,         0, 0.5926593    ,  1.083333    ,  0.000000    ,  18661.24    ,  27188.37    , 0.1421572    ,  0.000000    ,  0.000000    ,  1075.275    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9602.257    ,  9602.297    , 0.4014710E-01,  179371.7    ,     0.000
         1.167,        5552,         0,         0, 0.6342057    ,  1.166667    ,  0.000000    ,  26180.77    ,  25752.40    , 0.1177330    ,  0.000000    ,  0.000000    ,  911.7953    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  483.3125    ,  483.2344    ,-0.7814345E-01,  179854.9    ,    -0.000
         1.250,        6017,         0,         0, 0.6498635    ,  1.250000    ,  0.000000    ,  27466.55    ,  23422.12    , 0.9698679E-01,  0.000000    ,  0.000000    ,  737.9300    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3306.596    , -3306.562    , 0.3390148E-01,  176548.3    ,     0.000
         1.333,        6479,         0,         0, 0.6525265    ,  1.333333    ,  0.000000    ,  26444.20    ,  20537.19    , 0.8551068E-01,  0.000000    ,  0.000000    ,  669.1265    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5237.967    , -5237.969    ,-0.1801184E-02,  171310.4    ,    -0.000
         1.417,        6939,         0,         0, 0.6556704    ,  1.416667    ,  0.000000    ,  24449.42    ,  17150.12    , 0.1010957    ,  0.000000    ,  0.000000    ,  593.8664    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6705.536    , -6705.531    , 0.4651587E-02,  164604.8    ,     0.000
         1.500,        7397,         0,         0, 0.6588898    ,  1.500000    ,  0.000000    ,  21849.99    ,  13933.22    , 0.1048739    ,  0.000000    ,  0.000000    ,  567.9945    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7348.887    , -7348.859    , 0.2726963E-01,  157256.0    ,     0.000
         1.583,        7853,         0,         0, 0.6620443    ,  1.583333    ,  0.000000    ,  18939.13    ,  11114.62    , 0.9701918E-01,  0.000000    ,  0.000000    ,  499.6245    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7324.980    , -7325.000    ,-0.2021445E-01,  149931.0    ,    -0.000
         1.667,        8306,         0,         0, 0.6643211    ,  1.666667    ,  0.000000    ,  16083.37    ,  9106.100    , 0.8014784E-01,  0.000000    ,  0.000000    ,  393.0501    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6584.302    , -6584.312    ,-0.1097121E-01,  143346.7    ,    -0.000
