"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  116.8776    ,  53.09127    , 0.1731464    ,  0.000000    ,  0.000000    ,  955.0266    , 0.5724638E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  891.0099    ,  891.0096    ,-0.3319316E-03,  1160.366    ,    -0.000
         0.167,         384,         0,         0,  1.683468    , 0.1666667    ,  0.000000    ,  58.42157    ,  482.8963    , 0.5080978    ,  0.000000    ,  0.000000    ,  1977.061    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2401.027    ,  2401.028    , 0.3123393E-03,  3561.394    ,     0.000
         0.250,         620,         0,         0,  1.075146    , 0.2500000    ,  0.000000    ,  54.53146    ,  1101.861    , 0.7487549    ,  0.000000    ,  0.000000    ,  2544.768    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3591.349    ,  3591.348    ,-0.1149959E-02,  7152.742    ,    -0.000
         0.333,         926,         0,         0, 0.9189728    , 0.3333333    ,  0.000000    ,  85.24542    ,  1607.803    , 0.6226440    ,  0.000000    ,  0.000000    ,  2773.329    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4295.264    ,  4295.264    , 0.1027335E-03,  11448.01    ,     0.000
         0.417,        1273,         0,         0, 0.8237888    , 0.4166667    ,  0.000000    ,  188.6914    ,  2641.480    , 0.4789070    ,  0.000000    ,  0.000000    ,  2822.406    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5274.716    ,  5274.717    , 0.8825524E-03,  16722.72    ,     0.000
         0.500,        1657,         0,         0, 0.7487051    , 0.5000000    ,  0.000000    ,  361.9667    ,  4892.487    , 0.5367678    ,  0.000000    ,  0.000000    ,  2881.422    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7411.406    ,  7411.404    ,-0.1394104E-02,  24134.13    ,    -0.000
         0.583,        2081,         0,         0, 0.6735651    , 0.5833334    ,  0.000000    ,  505.9396    ,  11420.38    , 0.5206055    ,  0.000000    ,  0.000000    ,  2823.336    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13737.25    ,  13737.26    , 0.1598787E-02,  37871.38    ,     0.000
         0.667,        2538,         0,         0, 0.6512211    , 0.6666667    ,  0.000000    ,  571.6596    ,  20083.70    , 0.3816046    ,  0.000000    ,  0.000000    ,  2555.860    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22067.52    ,  22067.51    ,-0.3786663E-02,  59938.89    ,    -0.000
         0.750,        3016,         0,         0, 0.6030750    , 0.7500000    ,  0.000000    ,  585.9461    ,  24777.47    , 0.3001348    ,  0.000000    ,  0.000000    ,  2298.379    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26489.61    ,  26489.61    , 0.6167871E-02,  86428.51    ,     0.000
         0.833,        3524,         0,         0, 0.5842793    , 0.8333334    ,  0.000000    ,  568.8059    ,  26785.27    , 0.2558659    ,  0.000000    ,  0.000000    ,  1916.504    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28132.71    ,  28132.71    , 0.2591324E-02,  114561.2    ,     0.000
         0.917,        4041,         0,         0, 0.5801320    , 0.9166667    ,  0.000000    ,  528.5757    ,  27490.17    , 0.2050734    ,  0.000000    ,  0.000000    ,  1501.205    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28462.60    ,  28462.59    ,-0.4486130E-02,  143023.8    ,    -0.000
         1.000,        4559,         0,         0, 0.5821934    ,  1.000000    ,  0.000000    ,  3020.661    ,  27607.14    , 0.1646382    ,  0.000000    ,  0.000000    ,  1192.952    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25779.27    ,  25779.25    ,-0.1637844E-01,  168803.1    ,    -0.000
         1.083,        5072,         0,         0, 0.5926392    ,  1.083333    ,  0.000000    ,  18198.19    ,  27188.35    , 0.1263609    ,  0.000000    ,  0.000000    ,  876.7594    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9866.787    ,  9866.797    , 0.1026848E-01,  178669.9    ,     0.000
         1.167,        5564,         0,         0, 0.6341842    ,  1.166667    ,  0.000000    ,  25915.25    ,  25752.53    , 0.1027128    ,  0.000000    ,  0.000000    ,  723.0466    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  560.2182    ,  560.2344    , 0.1613748E-01,  179230.1    ,     0.000
         1.250,        6029,         0,         0, 0.6498811    ,  1.250000    ,  0.000000    ,  27284.43    ,  23422.21    , 0.8286268E-01,  0.000000    ,  0.000000    ,  559.2556    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3303.051    , -3303.047    , 0.3651799E-02,  175927.0    ,     0.000
         1.333,        6491,         0,         0, 0.6525342    ,  1.333333    ,  0.000000    ,  26291.16    ,  20537.68    , 0.7185899E-01,  0.000000    ,  0.000000    ,  499.7465    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5253.808    , -5253.828    ,-0.2047766E-01,  170673.2    ,    -0.000
         1.417,        6951,         0,         0, 0.6556882    ,  1.416667    ,  0.000000    ,  24310.51    ,  17149.47    , 0.8399399E-01,  0.000000    ,  0.000000    ,  433.0324    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6728.087    , -6728.047    , 0.3982891E-01,  163945.2    ,     0.000
         1.500,        7409,         0,         0, 0.6588976    ,  1.500000    ,  0.000000    ,  21721.89    ,  13933.14    , 0.8669225E-01,  0.000000    ,  0.000000    ,  415.0510    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7373.777    , -7373.812    ,-0.3522976E-01,  156571.4    ,    -0.000
         1.583,        7865,         0,         0, 0.6620521    ,  1.583333    ,  0.000000    ,  18818.15    ,  11114.65    , 0.7936410E-01,  0.000000    ,  0.000000    ,  353.9346    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7349.638    , -7349.609    , 0.2894722E-01,  149221.8    ,     0.000
         1.667,        8318,         0,         0, 0.6643391    ,  1.666667    ,  0.000000    ,  15968.61    ,  9106.067    , 0.6344638E-01,  0.000000    ,  0.000000    ,  254.0734    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6608.530    , -6608.531    ,-0.1394773E-02,  142613.2    ,    -0.000
         1.750,        8770,         0,         0, 0.6664510    ,  1.750000    ,  0.000000    ,  13344.75    ,  7646.260    , 0.5510662E-01,  0.000000    ,  0.000000    ,  231.8726    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5466.673    , -5466.703    ,-0.2992530E-01,  137146.5    ,    -0.000
         1.833,        9221,         0,         0, 0.6679781    ,  1.833333    ,  0.000000    ,  11220.69    ,  6507.052    , 0.4747092E-01,  0.000000    ,  0.000000    ,  186.3682    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4527.320    , -4527.281    , 0.3892585E-01,  132619.2    ,     0.000
         1.917,        9671,         0,         0, 0.6688961    ,  1.916667    ,  0.000000    ,  9556.493    ,  5946.115    , 0.4304677E-01,  0.000000    ,  0.000000    ,  170.2649    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3440.156    , -3440.164    ,-0.8131831E-02,  129179.1    ,    -0.000
         2.000,       10120,         0,         0, 0.6696007    ,  2.000000    ,  0.000000    ,  8228.333    ,  5510.421    , 0.3735783E-01,  0.000000    ,  0.000000    ,  128.4006    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2589.549    , -2589.555    ,-0.6018590E-02,  126589.5    ,    -0.000
