"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.58951    , 0.2375691E-01,  0.000000    ,  0.000000    ,  0.000000    ,  5.703856    ,  0.000000    ,  0.000000    ,  5.333217    ,  0.000000    ,  0.000000    , -37.19511    , -37.19508    , 0.2666091E-04,  232.1617    ,     0.000
         0.033,         162,         0,         0,  2.500000    , 0.3333334E-01,  0.000000    ,  26.21555    ,  1.290520    ,  0.000000    ,  0.000000    ,  0.000000    ,  17.11157    ,  0.000000    ,  0.000000    ,  16.04154    ,  0.000000    ,  0.000000    , -23.85500    , -23.85501    ,-0.1041940E-04,  208.3067    ,    -0.000
         0.050,         186,         0,         0,  2.500000    , 0.5000000E-01,  0.000000    ,  21.02676    ,  6.904561    ,  0.000000    ,  0.000000    ,  0.000000    ,  28.51928    ,  0.000000    ,  0.000000    ,  26.19002    ,  0.000000    ,  0.000000    , -11.79293    , -11.79297    ,-0.3838539E-04,  196.5137    ,    -0.000
         0.067,         210,         0,         0,  2.500000    , 0.6666667E-01,  0.000000    ,  17.47646    ,  16.57226    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.92699    ,  0.000000    ,  0.000000    ,  35.84817    ,  0.000000    ,  0.000000    ,  3.174622    ,  3.174667    , 0.4497170E-04,  199.6884    ,     0.000
         0.083,         234,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  14.79979    ,  27.96471    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.33469    ,  0.000000    ,  0.000000    ,  45.38301    ,  0.000000    ,  0.000000    ,  19.11660    ,  19.11658    ,-0.2509356E-04,  218.8050    ,    -0.000
         0.100,         260,         0,         0,  2.303880    , 0.1000000    ,  0.000000    ,  12.74338    ,  42.36861    ,  0.000000    ,  0.000000    ,  0.000000    ,  62.74241    ,  0.000000    ,  0.000000    ,  54.71732    ,  0.000000    ,  0.000000    ,  37.65032    ,  37.65036    , 0.3629923E-04,  256.4553    ,     0.000
         0.117,         288,         0,         0,  2.096697    , 0.1166667    ,  0.000000    ,  11.14684    ,  65.70235    ,  0.000000    ,  0.000000    ,  0.000000    ,  74.15012    ,  0.000000    ,  7.364234    ,  56.02440    ,  0.000000    ,  0.000000    ,  80.04547    ,  80.04541    ,-0.5649030E-04,  336.5007    ,    -0.000
         0.133,         319,         0,         0,  1.943665    , 0.1333333    ,  0.000000    ,  9.799551    ,  94.73836    ,  0.000000    ,  0.000000    ,  0.000000    ,  85.55784    ,  0.000000    ,  32.62386    ,  33.11599    ,  0.000000    ,  0.000000    ,  170.0045    ,  170.0047    , 0.1539588E-03,  506.5054    ,     0.000
         0.150,         352,         0,         0,  1.828603    , 0.1500000    ,  0.000000    ,  8.664844    ,  125.0364    ,  0.000000    ,  0.000000    ,  0.000000    ,  96.96555    ,  0.000000    ,  32.17367    ,  32.57659    ,  0.000000    ,  0.000000    ,  212.9342    ,  212.9342    , 0.4917383E-06,  719.4396    ,     0.000
         0.167,         387,         0,         0,  1.743113    , 0.1666667    ,  0.000000    ,  7.706706    ,  156.4340    ,  0.000000    ,  0.000000    ,  0.000000    ,  108.3732    ,  0.000000    ,  32.14784    ,  32.61378    ,  0.000000    ,  0.000000    ,  256.6346    ,  256.6345    ,-0.8387864E-04,  976.0742    ,    -0.000
         0.183,         423,         0,         0,  1.667632    , 0.1833333    ,  0.000000    ,  6.890937    ,  185.1052    ,  0.000000    ,  0.000000    ,  0.000000    ,  119.7810    ,  0.000000    ,  31.63198    ,  32.17008    ,  0.000000    ,  0.000000    ,  297.4572    ,  297.4571    ,-0.7721782E-04,  1273.531    ,    -0.000
         0.200,         464,         0,         0,  1.391266    , 0.2000000    ,  0.000000    ,  6.193741    ,  205.9977    ,  0.000000    ,  0.000000    ,  0.000000    ,  131.1887    ,  0.000000    ,  30.51562    ,  31.13216    ,  0.000000    ,  0.000000    ,  330.3761    ,  330.3761    , 0.4199147E-04,  1603.907    ,     0.000
         0.217,         510,         0,         0,  1.276146    , 0.2166667    ,  0.000000    ,  5.580780    ,  223.4907    ,  0.000000    ,  0.000000    ,  0.000000    ,  142.5964    ,  0.000000    ,  50.53619    ,  51.16498    ,  0.000000    ,  0.000000    ,  359.8775    ,  359.8777    , 0.1443923E-03,  1963.785    ,     0.000
