"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.56028    , 0.1328731    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.5488494E-01, 0.4862345    ,  0.000000    ,  0.000000    , -18.80781    , -18.80785    ,-0.3326902E-04,  250.5489    ,    -0.000
         0.033,         163,         0,         0,  2.000000    , 0.3333334E-01,  0.000000    ,  26.18857    ,  3.355262    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.4632373    ,  1.417680    ,  0.000000    ,  0.000000    , -4.736806    , -4.736832    ,-0.2583303E-04,  245.8121    ,    -0.000
         0.050,         193,         0,         0,  2.000000    , 0.5000000E-01,  0.000000    ,  21.02727    ,  6.735250    , 0.4855420E-02,  0.000000    ,  0.000000    ,  206.6559    ,  0.000000    ,  0.000000    ,  1.487321    ,  0.000000    ,  0.000000    ,  190.8717    ,  190.8710    ,-0.7423422E-03,  436.6831    ,    -0.000
         0.067,         223,         0,         0,  2.000000    , 0.6666667E-01,  0.000000    ,  17.36703    ,  15.50366    , 0.3724194E-01,  0.000000    ,  0.000000    ,  397.6128    ,  0.000000    ,  19.20227    ,  21.51537    ,  0.000000    ,  0.000000    ,  393.3991    ,  393.3986    ,-0.5364820E-03,  830.0817    ,    -0.000
         0.083,         253,         0,         0,  2.000000    , 0.8333334E-01,  0.000000    ,  15.09045    ,  27.41824    , 0.6934037E-01,  0.000000    ,  0.000000    ,  402.1358    ,  0.000000    , 0.7722778    ,  4.069426    ,  0.000000    ,  0.000000    ,  411.0971    ,  411.0966    ,-0.5231884E-03,  1241.178    ,    -0.000
         0.100,         283,         0,         0,  2.000000    , 0.1000000    ,  0.000000    ,  13.49248    ,  41.96273    , 0.9846576E-01,  0.000000    ,  0.000000    ,  533.3033    ,  0.000000    ,  1.200902    ,  5.962918    ,  0.000000    ,  0.000000    ,  556.9131    ,  556.9104    ,-0.2672656E-02,  1798.089    ,    -0.000
         0.117,         313,         0,         0,  2.000000    , 0.1166667    ,  0.000000    ,  12.50733    ,  65.39168    , 0.1225130    ,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  1.889521    ,  8.455819    ,  0.000000    ,  0.000000    ,  579.4988    ,  579.4961    ,-0.2667175E-02,  2377.585    ,    -0.000
         0.133,         344,         0,         0,  1.932871    , 0.1333333    ,  0.000000    ,  11.88730    ,  94.33739    , 0.1362084    ,  0.000000    ,  0.000000    ,  533.2998    ,  0.000000    ,  2.700491    ,  11.85065    ,  0.000000    ,  0.000000    ,  606.4635    ,  606.4639    , 0.3706939E-03,  2984.049    ,     0.000
         0.150,         377,         0,         0,  1.793504    , 0.1500000    ,  0.000000    ,  11.56162    ,  124.9785    , 0.1450969    ,  0.000000    ,  0.000000    ,  533.2949    ,  0.000000    ,  3.652347    ,  16.46366    ,  0.000000    ,  0.000000    ,  633.7554    ,  633.7610    , 0.5632273E-02,  3617.810    ,     0.001
         0.167,         413,         0,         0,  1.683625    , 0.1666667    ,  0.000000    ,  11.49012    ,  155.8816    , 0.1510094    ,  0.000000    ,  0.000000    ,  533.2976    ,  0.000000    ,  4.608466    ,  21.52416    ,  0.000000    ,  0.000000    ,  660.6224    ,  660.6260    , 0.3621753E-02,  4278.436    ,     0.000
         0.183,         452,         0,         0,  1.483936    , 0.1833333    ,  0.000000    ,  11.70888    ,  183.4360    , 0.1622356    ,  0.000000    ,  0.000000    ,  602.2572    ,  0.000000    ,  5.584963    ,  26.91259    ,  0.000000    ,  0.000000    ,  752.4945    ,  752.4956    , 0.1095587E-02,  5030.931    ,     0.000
