"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.56028    , 0.1328731    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.5488494E-01, 0.5999159    ,  0.000000    ,  0.000000    , -18.92149    , -18.92154    ,-0.4509120E-04,  250.4352    ,    -0.000
         0.033,         163,         0,         0,  2.000000    , 0.3333334E-01,  0.000000    ,  26.18857    ,  3.355262    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.4632373    ,  1.595590    ,  0.000000    ,  0.000000    , -4.914716    , -4.914658    , 0.5806750E-04,  245.5206    ,     0.000
         0.050,         193,         0,         0,  2.000000    , 0.5000000E-01,  0.000000    ,  21.02727    ,  6.735250    , 0.4855420E-02,  0.000000    ,  0.000000    ,  206.6559    ,  0.000000    ,  0.000000    ,  1.784187    ,  0.000000    ,  0.000000    ,  190.5748    ,  190.5740    ,-0.8483314E-03,  436.0946    ,    -0.000
         0.067,         223,         0,         0,  2.000000    , 0.6666667E-01,  0.000000    ,  17.36703    ,  15.50366    , 0.3724194E-01,  0.000000    ,  0.000000    ,  397.6128    ,  0.000000    ,  19.20227    ,  22.02713    ,  0.000000    ,  0.000000    ,  392.8873    ,  392.8869    ,-0.3597505E-03,  828.9815    ,    -0.000
         0.083,         253,         0,         0,  2.000000    , 0.8333334E-01,  0.000000    ,  15.09045    ,  27.41824    , 0.6934037E-01,  0.000000    ,  0.000000    ,  402.1358    ,  0.000000    , 0.7722778    ,  4.623881    ,  0.000000    ,  0.000000    ,  410.5426    ,  410.5421    ,-0.5698514E-03,  1239.524    ,    -0.000
         0.100,         283,         0,         0,  2.000000    , 0.1000000    ,  0.000000    ,  13.49248    ,  41.96273    , 0.9846576E-01,  0.000000    ,  0.000000    ,  533.3033    ,  0.000000    ,  1.200902    ,  6.619735    ,  0.000000    ,  0.000000    ,  556.2562    ,  556.2538    ,-0.2439646E-02,  1795.777    ,    -0.000
         0.117,         313,         0,         0,  2.000000    , 0.1166667    ,  0.000000    ,  12.50733    ,  65.39168    , 0.1225130    ,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  1.889521    ,  9.847339    ,  0.000000    ,  0.000000    ,  578.1072    ,  578.1040    ,-0.3198521E-02,  2373.881    ,    -0.001
         0.133,         344,         0,         0,  1.932871    , 0.1333333    ,  0.000000    ,  11.88730    ,  94.33739    , 0.1362084    ,  0.000000    ,  0.000000    ,  533.2998    ,  0.000000    ,  2.700491    ,  13.56867    ,  0.000000    ,  0.000000    ,  604.7455    ,  604.7466    , 0.1112921E-02,  2978.628    ,     0.000
         0.150,         377,         0,         0,  1.793504    , 0.1500000    ,  0.000000    ,  11.56162    ,  124.9785    , 0.1450969    ,  0.000000    ,  0.000000    ,  533.2948    ,  0.000000    ,  3.652347    ,  18.06721    ,  0.000000    ,  0.000000    ,  632.1517    ,  632.1575    , 0.5788139E-02,  3610.785    ,     0.001
