"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  49.86794    ,  0.000000    ,  0.000000    , 0.2104860E-01,  4.895897    ,  0.000000    ,  54.74279    ,  54.72794    ,-0.1484167E-01,-0.2709081E-01,  54.72794    ,  54.78488    ,-0.1484167E-01,-0.2709081E-01,-0.2709081E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  55.62543    ,  0.000000    ,  0.000000    ,  1.163117    ,  14.68189    ,  0.000000    ,  69.14420    ,  69.12426    ,-0.1994042E-01,-0.2790024E-01,  123.8522    ,  126.2553    ,-0.3478209E-01,-0.2754901E-01,-0.2754901E-01
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  58.81323    ,  0.000000    ,  0.000000    ,  6.503669    ,  24.81180    ,  0.000000    ,  77.12137    ,  77.10302    ,-0.1834570E-01,-0.2035500E-01,  200.9552    ,  216.3840    ,-0.5312779E-01,-0.2455255E-01,-0.2455255E-01
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.46294    , 0.1490629    ,  0.000000    ,  16.03179    ,  35.03515    ,  0.000000    ,  70.31724    ,  70.20525    ,-0.1119949    ,-0.1090729    ,  271.1605    ,  319.0630    ,-0.1651227    ,-0.5175238E-01,-0.5175238E-01
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  36.67915    ,  21.97609    ,  0.000000    ,  27.35384    ,  45.16236    ,  0.000000    ,  32.51158    ,  32.49583    ,-0.1575290E-01,-0.1200940E-01,  303.6563    ,  450.2344    ,-0.1808756    ,-0.4017365E-01,-0.4017365E-01
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.21561    ,  32.67116    ,  0.000000    ,  41.79870    ,  65.13657    ,  0.000000    ,  23.88232    ,  23.88477    , 0.2445915E-02, 0.1415279E-02,  327.5411    ,  623.0564    ,-0.1784297    ,-0.2863780E-01,-0.2863780E-01
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.51795    ,  32.12635    ,  0.000000    ,  64.50467    ,  94.14442    ,  0.000000    ,  30.03134    ,  30.03594    , 0.4596446E-02, 0.2058478E-02,  357.5770    ,  846.3498    ,-0.1738332    ,-0.2053917E-01,-0.2053917E-01
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.01448    ,  31.57379    ,  0.000000    ,  93.99158    ,  124.3034    ,  0.000000    ,  30.75247    ,  30.75252    , 0.4729509E-04, 0.1677826E-04,  388.3295    ,  1128.233    ,-0.1737859    ,-0.1540337E-01,-0.1540337E-01
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  31.08208    ,  30.61185    ,  0.000000    ,  123.9915    ,  153.2810    ,  0.000000    ,  29.75972    ,  29.76124    , 0.1521165E-02, 0.4487656E-03,  418.0908    ,  1467.199    ,-0.1722648    ,-0.1174106E-01,-0.1174106E-01
         0.167,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  30.29730    ,  29.85523    ,  0.000000    ,  155.9592    ,  183.3230    ,  0.000000    ,  27.80584    ,  27.80465    ,-0.1183948E-02,-0.2964058E-03,  445.8954    ,  1866.634    ,-0.1734487    ,-0.9292057E-02,-0.9292057E-02
         0.183,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  29.36386    ,  28.87756    ,  0.000000    ,  183.8635    ,  205.2377    ,  0.000000    ,  21.86052    ,  21.86093    , 0.4154202E-03, 0.9286398E-04,  467.7564    ,  2313.977    ,-0.1730333    ,-0.7477744E-02,-0.7477744E-02
         0.200,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  29.08366    ,  28.63041    ,  0.000000    ,  207.0063    ,  222.9791    ,  0.000000    ,  16.42600    ,  16.42944    , 0.3443690E-02, 0.7061091E-03,  484.1858    ,  2801.676    ,-0.1695896    ,-0.6053147E-02,-0.6053147E-02
         0.217,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  49.09265    ,  48.64949    ,  0.000000    ,  222.7330    ,  236.5210    ,  0.000000    ,  14.23113    ,  14.23086    ,-0.2779237E-03,-0.4989687E-04,  498.4166    ,  3358.672    ,-0.1698675    ,-0.5057579E-02,-0.5057579E-02
         0.233,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  108.3567    ,  107.9316    ,  0.000000    ,  239.7570    ,  252.6995    ,  0.000000    ,  13.36763    ,  13.35783    ,-0.9793510E-02,-0.1381811E-02,  511.7745    ,  4067.417    ,-0.1796610    ,-0.4417079E-02,-0.4417079E-02
         0.250,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  155.7622    ,  155.3704    ,  0.000000    ,  255.7422    ,  268.3664    ,  0.000000    ,  13.01600    ,  13.00147    ,-0.1453603E-01,-0.1740339E-02,  524.7760    ,  4902.658    ,-0.1941971    ,-0.3961056E-02,-0.3961056E-02
         0.267,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  190.0388    ,  189.6602    ,  0.000000    ,  273.6306    ,  290.3989    ,  0.000000    ,  17.14686    ,  17.14594    ,-0.9232003E-03,-0.9782478E-04,  541.9219    ,  5846.387    ,-0.1951203    ,-0.3337451E-02,-0.3337451E-02
         0.283,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  217.9172    ,  217.5682    ,  0.000000    ,  298.3716    ,  319.0633    ,  0.000000    ,  21.04065    ,  21.04776    , 0.7105494E-02, 0.6748369E-03,  562.9696    ,  6899.307    ,-0.1880148    ,-0.2725125E-02,-0.2725125E-02
         0.300,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  240.4172    ,  240.0862    ,  0.000000    ,  326.3459    ,  348.8966    ,  0.000000    ,  22.88163    ,  22.87876    ,-0.2875208E-02,-0.2487751E-03,  585.8484    ,  8055.053    ,-0.1908900    ,-0.2369816E-02,-0.2369816E-02
         0.317,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  264.8404    ,  264.5260    ,  0.000000    ,  357.0543    ,  378.7886    ,  0.000000    ,  22.04875    ,  22.06367    , 0.1491788E-01, 0.1179084E-02,  607.9121    ,  9320.262    ,-0.1759721    ,-0.1888060E-02,-0.1888060E-02
         0.333,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  292.5021    ,  292.2020    ,  0.000000    ,  385.9390    ,  406.6095    ,  0.000000    ,  20.97059    ,  20.98611    , 0.1552450E-01, 0.1127208E-02,  628.8982    ,  10697.51    ,-0.1604476    ,-0.1499859E-02,-0.1499859E-02
         0.350,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  321.7690    ,  321.4831    ,  0.000000    ,  424.4159    ,  454.2297    ,  0.000000    ,  30.09964    ,  30.09303    ,-0.6610234E-02,-0.4343416E-03,  658.9912    ,  12219.41    ,-0.1670578    ,-0.1367151E-02,-0.1367151E-02
         0.367,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  351.7019    ,  351.4343    ,  0.000000    ,  482.3875    ,  518.7601    ,  0.000000    ,  36.64020    ,  36.65144    , 0.1124061E-01, 0.6595503E-03,  695.6426    ,  13923.70    ,-0.1558172    ,-0.1119080E-02,-0.1119080E-02
         0.383,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  386.4575    ,  386.1920    ,  0.000000    ,  543.8894    ,  580.8306    ,  0.000000    ,  37.20675    ,  37.19118    ,-0.1556950E-01,-0.8205836E-03,  732.8338    ,  15821.07    ,-0.1713867    ,-0.1083282E-02,-0.1083282E-02
         0.400,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  429.2495    ,  428.9987    ,  0.000000    ,  609.2680    ,  645.6851    ,  0.000000    ,  36.66791    ,  36.64664    ,-0.2127764E-01,-0.1006891E-02,  769.4805    ,  17934.27    ,-0.1926644    ,-0.1074281E-02,-0.1074281E-02
         0.417,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  473.1108    ,  472.8665    ,  0.000000    ,  672.3607    ,  709.5770    ,  0.000000    ,  37.46058    ,  37.46728    , 0.6692824E-02, 0.2875029E-03,  806.9477    ,  20262.18    ,-0.1859715    ,-0.9178258E-03,-0.9178258E-03
         0.433,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  525.0639    ,  524.8210    ,  0.000000    ,  751.4485    ,  801.1928    ,  0.000000    ,  49.98720    ,  49.98551    ,-0.1688060E-02,-0.6486234E-04,  856.9333    ,  22864.71    ,-0.1876596    ,-0.8207391E-03,-0.8207391E-03
         0.450,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  585.9143    ,  585.6754    ,  0.000000    ,  865.5052    ,  924.6383    ,  0.000000    ,  59.37203    ,  59.37624    , 0.4203892E-02, 0.1419403E-03,  916.3095    ,  25826.44    ,-0.1834557    ,-0.7103406E-03,-0.7103406E-03
         0.467,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  654.3896    ,  654.1530    ,  0.000000    ,  983.2890    ,  1048.027    ,  0.000000    ,  64.97414    ,  64.96346    ,-0.1068876E-01,-0.3200363E-03,  981.2729    ,  29166.30    ,-0.1941445    ,-0.6656465E-03,-0.6656465E-03
         0.483,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  744.8397    ,  744.6029    ,  0.000000    ,  1113.711    ,  1173.658    ,  0.000000    ,  60.18434    ,  60.17876    ,-0.5579755E-02,-0.1477372E-03,  1041.452    ,  32943.11    ,-0.1997242    ,-0.6062700E-03,-0.6062700E-03
         0.500,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  848.4826    ,  848.2485    ,  0.000000    ,  1238.030    ,  1293.343    ,  0.000000    ,  55.54652    ,  55.54924    , 0.2718276E-02, 0.6429066E-04,  1097.001    ,  37171.22    ,-0.1970059    ,-0.5299960E-03,-0.5299960E-03
         0.517,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  960.0133    ,  959.7896    ,  0.000000    ,  1454.781    ,  1566.207    ,  0.000000    ,  111.6506    ,  111.6553    , 0.4659139E-02, 0.9429946E-04,  1208.656    ,  42112.01    ,-0.1923468    ,-0.4567505E-03,-0.4567505E-03
         0.533,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1196.688    ,  1196.465    ,  0.000000    ,  1852.145    ,  1993.793    ,  0.000000    ,  141.8709    ,  141.8771    , 0.6144109E-02, 0.9847763E-04,  1350.533    ,  48351.10    ,-0.1862027    ,-0.3851054E-03,-0.3851054E-03
         0.550,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1474.993    ,  1474.773    ,  0.000000    ,  2281.211    ,  2420.035    ,  0.000000    ,  139.0448    ,  139.0510    , 0.6216196E-02, 0.8124671E-04,  1489.584    ,  56002.11    ,-0.1799865    ,-0.3213923E-03,-0.3213923E-03
         0.567,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1792.776    ,  1792.559    ,  0.000000    ,  2726.363    ,  2851.886    ,  0.000000    ,  125.7405    ,  125.7398    ,-0.6717051E-03,-0.7330156E-05,  1615.324    ,  65165.69    ,-0.1806582    ,-0.2772290E-03,-0.2772290E-03
         0.583,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2080.464    ,  2080.254    ,  0.000000    ,  3139.011    ,  3273.801    ,  0.000000    ,  134.9996    ,  135.0086    , 0.8965819E-02, 0.8479494E-04,  1750.333    ,  75739.22    ,-0.1716924    ,-0.2266888E-03,-0.2266888E-03
         0.600,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2321.840    ,  2321.656    ,  0.000000    ,  3501.936    ,  3606.369    ,  0.000000    ,  104.6163    ,  104.6136    ,-0.2684066E-02,-0.2283961E-04,  1854.946    ,  87491.03    ,-0.1743765    ,-0.1993078E-03,-0.1993078E-03
         0.617,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2551.214    ,  2551.025    ,  0.000000    ,  3759.992    ,  3845.778    ,  0.000000    ,  85.97426    ,  85.96072    ,-0.1353568E-01,-0.1065130E-03,  1940.907    ,  100199.0    ,-0.1879121    ,-0.1875389E-03,-0.1875389E-03
         0.633,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2789.298    ,  2789.110    ,  0.000000    ,  4008.273    ,  4086.464    ,  0.000000    ,  78.37958    ,  78.35334    ,-0.2624600E-01,-0.1919529E-03,  2019.260    ,  113872.2    ,-0.2141581    ,-0.1880689E-03,-0.1880689E-03
         0.650,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3038.244    ,  3038.058    ,  0.000000    ,  4250.084    ,  4327.559    ,  0.000000    ,  77.66163    ,  77.64797    ,-0.1365873E-01,-0.9320857E-04,  2096.908    ,  128526.1    ,-0.2278169    ,-0.1772534E-03,-0.1772534E-03
