"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.56028    , 0.1328731    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.4767610    , 0.4767610    ,  0.000000    ,  0.000000    , -18.37646    , -18.37650    ,-0.3221217E-04,  250.9803    ,    -0.000
         0.033,         163,         0,         0,  2.000000    , 0.3333334E-01,  0.000000    ,  26.18857    ,  3.355262    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    ,  1.251281    ,  1.251281    ,  0.000000    ,  0.000000    , -3.782364    , -3.782379    ,-0.1564063E-04,  247.1979    ,    -0.000
         0.050,         193,         0,         0,  2.000000    , 0.5000000E-01,  0.000000    ,  21.02727    ,  6.735250    , 0.4855420E-02,  0.000000    ,  0.000000    ,  206.6559    ,  0.000000    ,  1.358423    ,  1.358423    ,  0.000000    ,  0.000000    ,  192.3590    ,  192.3582    ,-0.8332681E-03,  439.5561    ,    -0.000
         0.067,         223,         0,         0,  2.000000    , 0.6666667E-01,  0.000000    ,  17.36703    ,  15.50366    , 0.3724194E-01,  0.000000    ,  0.000000    ,  397.6127    ,  0.000000    ,  21.37978    ,  21.37978    ,  0.000000    ,  0.000000    ,  395.7121    ,  395.7119    ,-0.2243178E-03,  835.2680    ,    -0.000
         0.083,         253,         0,         0,  2.000000    , 0.8333334E-01,  0.000000    ,  15.09045    ,  27.41824    , 0.6934037E-01,  0.000000    ,  0.000000    ,  402.1358    ,  0.000000    ,  3.921460    ,  3.921460    ,  0.000000    ,  0.000000    ,  414.3942    ,  414.3939    ,-0.3429179E-03,  1249.662    ,    -0.000
         0.100,         283,         0,         0,  2.000000    , 0.1000000    ,  0.000000    ,  13.49248    ,  41.96273    , 0.9846576E-01,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  5.649317    ,  5.649317    ,  0.000000    ,  0.000000    ,  561.6750    ,  561.6720    ,-0.3012596E-02,  1811.334    ,    -0.001
         0.117,         313,         0,         0,  2.000000    , 0.1166667    ,  0.000000    ,  12.50733    ,  65.39168    , 0.1225130    ,  0.000000    ,  0.000000    ,  533.3033    ,  0.000000    ,  8.309325    ,  8.309325    ,  0.000000    ,  0.000000    ,  586.0652    ,  586.0624    ,-0.2774076E-02,  2397.396    ,    -0.000
         0.133,         344,         0,         0,  1.932871    , 0.1333333    ,  0.000000    ,  11.88730    ,  94.33739    , 0.1362084    ,  0.000000    ,  0.000000    ,  533.2998    ,  0.000000    ,  11.56746    ,  11.56746    ,  0.000000    ,  0.000000    ,  615.6137    ,  615.6140    , 0.3383136E-03,  3013.010    ,     0.000
         0.150,         377,         0,         0,  1.793504    , 0.1500000    ,  0.000000    ,  11.56162    ,  124.9785    , 0.1450969    ,  0.000000    ,  0.000000    ,  533.2948    ,  0.000000    ,  15.29036    ,  15.29036    ,  0.000000    ,  0.000000    ,  646.5666    ,  646.5723    , 0.5648277E-02,  3659.583    ,     0.001
         0.167,         413,         0,         0,  1.683625    , 0.1666667    ,  0.000000    ,  11.49012    ,  155.8816    , 0.1510094    ,  0.000000    ,  0.000000    ,  533.2976    ,  0.000000    ,  18.95640    ,  18.95640    ,  0.000000    ,  0.000000    ,  677.5380    ,  677.5410    , 0.2980407E-02,  4337.124    ,     0.000
         0.183,         452,         0,         0,  1.483936    , 0.1833333    ,  0.000000    ,  11.70889    ,  183.4360    , 0.1622356    ,  0.000000    ,  0.000000    ,  602.2572    ,  0.000000    ,  22.85803    ,  22.85803    ,  0.000000    ,  0.000000    ,  773.8221    ,  773.8242    , 0.2095015E-02,  5110.948    ,     0.000
         0.200,         496,         0,         0,  1.314989    , 0.2000000    ,  0.000000    ,  12.25517    ,  204.1072    , 0.1722325    ,  0.000000    ,  0.000000    ,  604.2309    ,  0.000000    ,  37.93394    ,  37.93394    ,  0.000000    ,  0.000000    ,  795.9107    ,  795.9092    ,-0.1512323E-02,  5906.857    ,    -0.000
         0.217,         544,         0,         0,  1.240748    , 0.2166667    ,  0.000000    ,  13.11645    ,  221.8005    , 0.1757893    ,  0.000000    ,  0.000000    ,  604.2301    ,  0.000000    ,  100.6640    ,  100.6640    ,  0.000000    ,  0.000000    ,  812.7384    ,  812.7378    ,-0.6142128E-03,  6719.595    ,    -0.000
         0.233,         594,         0,         0,  1.200461    , 0.2333333    ,  0.000000    ,  14.38973    ,  238.4080    , 0.1774151    ,  0.000000    ,  0.000000    ,  604.2296    ,  0.000000    ,  168.1491    ,  168.1491    ,  0.000000    ,  0.000000    ,  828.0705    ,  828.0684    ,-0.2162642E-02,  7547.663    ,    -0.000
         0.250,         646,         0,         0,  1.173732    , 0.2500000    ,  0.000000    ,  16.08964    ,  254.4258    , 0.1782994    ,  0.000000    ,  0.000000    ,  604.2299    ,  0.000000    ,  223.1550    ,  223.1550    ,  0.000000    ,  0.000000    ,  842.3878    ,  842.3887    , 0.9014565E-03,  8390.052    ,     0.000
         0.267,         698,         0,         0,  1.155326    , 0.2666667    ,  0.000000    ,  18.45339    ,  272.8078    , 0.1817505    ,  0.000000    ,  0.000000    ,  631.3254    ,  0.000000    ,  270.8579    ,  270.8579    ,  0.000000    ,  0.000000    ,  885.4981    ,  885.5010    , 0.2897190E-02,  9275.553    ,     0.000
         0.283,         751,         0,         0,  1.140423    , 0.2833333    ,  0.000000    ,  22.06344    ,  298.1214    , 0.1740322    ,  0.000000    ,  0.000000    ,  631.3288    ,  0.000000    ,  314.9970    ,  314.9970    ,  0.000000    ,  0.000000    ,  907.2128    ,  907.2070    ,-0.5720291E-02,  10182.76    ,    -0.000
         0.300,         805,         0,         0,  1.126141    , 0.3000000    ,  0.000000    ,  28.25579    ,  326.6731    , 0.1443715    ,  0.000000    ,  0.000000    ,  631.3269    ,  0.000000    ,  357.8250    ,  357.8250    ,  0.000000    ,  0.000000    ,  929.5998    ,  929.6016    , 0.1790921E-02,  11112.36    ,     0.000
         0.317,         859,         0,         0,  1.112276    , 0.3166667    ,  0.000000    ,  38.25368    ,  356.7833    , 0.1523600    ,  0.000000    ,  0.000000    ,  631.3225    ,  0.000000    ,  404.9145    ,  404.9145    ,  0.000000    ,  0.000000    ,  949.6997    ,  949.7041    , 0.4418051E-02,  12062.07    ,     0.000
         0.333,         914,         0,         0,  1.099302    , 0.3333333    ,  0.000000    ,  51.11670    ,  386.2676    , 0.9031129E-01,  0.000000    ,  0.000000    ,  631.3124    ,  0.000000    ,  456.4616    ,  456.4616    ,  0.000000    ,  0.000000    ,  966.3730    ,  966.3691    ,-0.3864346E-02,  13028.43    ,    -0.000
         0.350,         970,         0,         0,  1.086977    , 0.3500000    ,  0.000000    ,  65.30292    ,  423.7599    , 0.9023887E-01,  0.000000    ,  0.000000    ,  630.3568    ,  0.000000    ,  505.4898    ,  505.4898    ,  0.000000    ,  0.000000    ,  988.7236    ,  988.7246    , 0.1024183E-02,  14017.16    ,     0.000
         0.367,        1026,         0,         0,  1.074626    , 0.3666667    ,  0.000000    ,  81.90005    ,  480.3449    , 0.9369040E-01,  0.000000    ,  0.000000    ,  630.3615    ,  0.000000    ,  564.2775    ,  564.2775    ,  0.000000    ,  0.000000    ,  1028.713    ,  1028.711    ,-0.1697897E-02,  15045.87    ,    -0.000
         0.383,        1083,         0,         0,  1.060343    , 0.3833333    ,  0.000000    ,  99.75584    ,  542.5282    , 0.1005602    ,  0.000000    ,  0.000000    ,  630.3571    ,  0.000000    ,  621.6589    ,  621.6589    ,  0.000000    ,  0.000000    ,  1073.029    ,  1073.027    ,-0.1485892E-02,  16118.90    ,    -0.000
         0.400,        1141,         0,         0,  1.044623    , 0.4000000    ,  0.000000    ,  117.4354    ,  606.4441    , 0.1050519    ,  0.000000    ,  0.000000    ,  630.3630    ,  0.000000    ,  707.4967    ,  707.4967    ,  0.000000    ,  0.000000    ,  1119.267    ,  1119.265    ,-0.2052442E-02,  17238.16    ,    -0.000
