"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  37.61885    ,  23.94684    ,  0.000000    ,  23.94684    ,  37.61885    , -13.67201    , -13.66267    , 0.9334921E-02, 0.1516254E-01,  61.56569    ,  255.6941    ,  61.56569    , 0.9334921E-02, 0.3650816E-02, 0.1516254E-01
         0.033,              ,  0.000000    ,  26.35660    ,  33.80691    ,  0.000000    ,  33.80691    ,  26.35660    ,  7.450306    ,  7.671282    , 0.2209760    , 0.3672924    ,  60.16351    ,  263.3654    ,  121.7292    , 0.2303109    , 0.8744920E-01, 0.1891994    
         0.050,              ,  0.000000    ,  21.26451    ,  231.6440    ,  0.000000    ,  231.6440    ,  21.26451    ,  210.3795    ,  210.5569    , 0.1774715    , 0.7017221E-01,  252.9085    ,  473.9223    ,  374.6377    , 0.4077824    , 0.8604415E-01, 0.1088471    
         0.067,              ,  0.000000    ,  17.66547    ,  432.7309    ,  0.000000    ,  432.7309    ,  17.66547    ,  415.0654    ,  415.5277    , 0.4623212    , 0.1026476    ,  450.3963    ,  889.4500    ,  825.0340    , 0.8701036    , 0.9782490E-01, 0.1054628    
         0.083,              ,  0.000000    ,  15.43888    ,  447.3825    ,  0.000000    ,  447.3825    ,  15.43888    ,  431.9436    ,  432.4183    , 0.4746869    , 0.1025637    ,  462.8214    ,  1321.868    ,  1287.855    ,  1.344791    , 0.1017341    , 0.1044209    
         0.100,              ,  0.000000    ,  13.95432    ,  598.1132    ,  0.000000    ,  598.1132    ,  13.95432    ,  584.1588    ,  584.9099    , 0.7510661    , 0.1227097    ,  612.0675    ,  1906.778    ,  1899.923    ,  2.095857    , 0.1099161    , 0.1103127    
         0.117,              ,  0.000000    ,  12.90958    ,  627.5163    ,  0.000000    ,  627.5163    ,  12.90958    ,  614.6067    ,  615.7172    ,  1.110525    , 0.1734041    ,  640.4259    ,  2522.495    ,  2540.349    ,  3.206381    , 0.1262182    , 0.1262182    
         0.133,              ,  0.000000    ,  12.30255    ,  657.2533    ,  0.000000    ,  657.2533    ,  12.30255    ,  644.9508    ,  645.9391    , 0.9882835    , 0.1476028    ,  669.5559    ,  3168.435    ,  3209.905    ,  4.194665    , 0.1306788    , 0.1306788    
         0.150,              ,  0.000000    ,  11.81903    ,  686.6134    ,  0.000000    ,  686.6134    ,  11.81903    ,  674.7944    ,  675.8191    ,  1.024719    , 0.1467169    ,  698.4324    ,  3844.254    ,  3908.337    ,  5.219383    , 0.1335449    , 0.1335449    
         0.167,              ,  0.000000    ,  11.76569    ,  717.0416    ,  0.000000    ,  717.0416    ,  11.76569    ,  705.2759    ,  705.3597    , 0.8379639E-01, 0.1149774E-01,  728.8073    ,  4549.613    ,  4637.144    ,  5.303180    , 0.1143630    , 0.1143630    
         0.183,              ,  0.000000    ,  11.96351    ,  809.0044    ,  0.000000    ,  809.0044    ,  11.96351    ,  797.0409    ,  796.8865    ,-0.1543368    ,-0.1879937E-01,  820.9679    ,  5346.500    ,  5458.112    ,  5.148843    , 0.9433376E-01, 0.9433376E-01
         0.200,              ,  0.000000    ,  12.47593    ,  824.8882    ,  0.000000    ,  824.8882    ,  12.47593    ,  812.4123    ,  813.4923    ,  1.080055    , 0.1289827    ,  837.3641    ,  6159.992    ,  6295.476    ,  6.228898    , 0.9894244E-01, 0.9894244E-01
         0.217,              ,  0.000000    ,  13.13550    ,  841.4679    ,  0.000000    ,  841.4679    ,  13.13550    ,  828.3324    ,  828.4183    , 0.8583244E-01, 0.1004354E-01,  854.6034    ,  6988.410    ,  7150.080    ,  6.314730    , 0.8831692E-01, 0.8831692E-01
         0.233,              ,  0.000000    ,  14.43734    ,  856.8113    ,  0.000000    ,  856.8113    ,  14.43734    ,  842.3739    ,  842.6308    , 0.2568596    , 0.2948178E-01,  871.2486    ,  7831.041    ,  8021.328    ,  6.571590    , 0.8192645E-01, 0.8192645E-01
         0.250,              ,  0.000000    ,  15.95092    ,  873.3360    ,  0.000000    ,  873.3360    ,  15.95092    ,  857.3851    ,  856.6863    ,-0.6987640    ,-0.7857576E-01,  889.2869    ,  8687.728    ,  8910.615    ,  5.872826    , 0.6590820E-01, 0.6590820E-01
         0.267,              ,  0.000000    ,  18.29022    ,  920.5175    ,  0.000000    ,  920.5175    ,  18.29022    ,  902.2272    ,  903.6510    ,  1.423762    , 0.1516564    ,  938.8077    ,  9591.379    ,  9849.423    ,  7.296588    , 0.7408138E-01, 0.7408138E-01
         0.283,              ,  0.000000    ,  21.10738    ,  950.9074    ,  0.000000    ,  950.9074    ,  21.10738    ,  929.8000    ,  930.3336    , 0.5336061    , 0.5489691E-01,  972.0148    ,  10521.71    ,  10821.44    ,  7.830194    , 0.7235817E-01, 0.7235817E-01
         0.300,              ,  0.000000    ,  24.98161    ,  980.3432    ,  0.000000    ,  980.3432    ,  24.98161    ,  955.3615    ,  955.7702    , 0.4086693    , 0.4065048E-01,  1005.325    ,  11477.48    ,  11826.76    ,  8.238863    , 0.6966288E-01, 0.6966288E-01
         0.317,              ,  0.000000    ,  30.50355    ,  1009.169    ,  0.000000    ,  1009.169    ,  30.50355    ,  978.6659    ,  979.5018    , 0.8358957    , 0.8039987E-01,  1039.673    ,  12456.98    ,  12866.44    ,  9.074759    , 0.7053048E-01, 0.7053048E-01
         0.333,              ,  0.000000    ,  38.02752    ,  1038.763    ,  0.000000    ,  1038.763    ,  38.02752    ,  1000.735    ,  1001.255    , 0.5193923    , 0.4823523E-01,  1076.790    ,  13458.24    ,  13943.23    ,  9.594151    , 0.6880870E-01, 0.6880870E-01
         0.350,              ,  0.000000    ,  47.27785    ,  1084.845    ,  0.000000    ,  1084.845    ,  47.27785    ,  1037.567    ,  1038.195    , 0.6282703    , 0.5549491E-01,  1132.122    ,  14496.43    ,  15075.35    ,  10.22242    , 0.6780886E-01, 0.6780886E-01
         0.367,              ,  0.000000    ,  58.04085    ,  1147.869    ,  0.000000    ,  1147.869    ,  58.04085    ,  1089.829    ,  1091.468    ,  1.638971    , 0.1359115    ,  1205.910    ,  15587.90    ,  16281.26    ,  11.86139    , 0.7285304E-01, 0.7285304E-01
         0.383,              ,  0.000000    ,  69.84219    ,  1212.259    ,  0.000000    ,  1212.259    ,  69.84219    ,  1142.417    ,  1143.595    ,  1.177712    , 0.9185794E-01,  1282.101    ,  16731.50    ,  17563.36    ,  13.03910    , 0.7424038E-01, 0.7424038E-01
         0.400,              ,  0.000000    ,  81.76273    ,  1276.184    ,  0.000000    ,  1276.184    ,  81.76273    ,  1194.421    ,  1195.508    ,  1.086806    , 0.8003306E-01,  1357.947    ,  17927.00    ,  18921.31    ,  14.12591    , 0.7465611E-01, 0.7465611E-01
         0.417,              ,  0.000000    ,  93.48845    ,  1340.036    ,  0.000000    ,  1340.036    ,  93.48845    ,  1246.548    ,  1247.610    ,  1.062118    , 0.7409137E-01,  1433.525    ,  19174.61    ,  20354.83    ,  15.18803    , 0.7461633E-01, 0.7461633E-01
         0.433,              ,  0.000000    ,  105.9572    ,  1435.880    ,  0.000000    ,  1435.880    ,  105.9572    ,  1329.922    ,  1331.731    ,  1.808077    , 0.1172677    ,  1541.837    ,  20506.34    ,  21896.67    ,  16.99611    , 0.7761960E-01, 0.7761960E-01
         0.450,              ,  0.000000    ,  119.8876    ,  1559.345    ,  0.000000    ,  1559.345    ,  119.8876    ,  1439.457    ,  1441.640    ,  2.182187    , 0.1299514    ,  1679.233    ,  21947.98    ,  23575.90    ,  19.17829    , 0.8134702E-01, 0.8134702E-01
         0.467,              ,  0.000000    ,  134.6356    ,  1682.671    ,  0.000000    ,  1682.671    ,  134.6356    ,  1548.036    ,  1550.255    ,  2.219268    , 0.1221185    ,  1817.307    ,  23498.24    ,  25393.21    ,  21.39756    , 0.8426490E-01, 0.8426490E-01
         0.483,              ,  0.000000    ,  151.0720    ,  1806.121    ,  0.000000    ,  1806.121    ,  151.0720    ,  1655.049    ,  1657.247    ,  2.198195    , 0.1123136    ,  1957.193    ,  25155.49    ,  27350.40    ,  23.59576    , 0.8627207E-01, 0.8627207E-01
         0.500,              ,  0.000000    ,  171.3115    ,  1930.457    ,  0.000000    ,  1930.457    ,  171.3115    ,  1759.145    ,  1760.365    ,  1.220022    , 0.5804743E-01,  2101.768    ,  26915.85    ,  29452.17    ,  24.81578    , 0.8425789E-01, 0.8425789E-01
         0.517,              ,  0.000000    ,  198.2841    ,  2183.950    ,  0.000000    ,  2183.950    ,  198.2841    ,  1985.666    ,  1991.227    ,  5.560708    , 0.2334240    ,  2382.234    ,  28907.08    ,  31834.40    ,  30.37649    , 0.9542032E-01, 0.9542032E-01
         0.533,              ,  0.000000    ,  232.2634    ,  2612.315    ,  0.000000    ,  2612.315    ,  232.2634    ,  2380.052    ,  2385.259    ,  5.207019    , 0.1830506    ,  2844.579    ,  31292.34    ,  34678.98    ,  35.58350    , 0.1026083    , 0.1026083    
         0.550,              ,  0.000000    ,  273.8637    ,  3037.826    ,  0.000000    ,  3037.826    ,  273.8637    ,  2763.962    ,  2770.271    ,  6.308583    , 0.1904944    ,  3311.689    ,  34062.61    ,  37990.67    ,  41.89209    , 0.1102694    , 0.1102694    
         0.567,              ,  0.000000    ,  322.6891    ,  3465.830    ,  0.000000    ,  3465.830    ,  322.6891    ,  3143.141    ,  3147.667    ,  4.526874    , 0.1194893    ,  3788.519    ,  37210.28    ,  41779.19    ,  46.41896    , 0.1111055    , 0.1111055    
         0.583,              ,  0.000000    ,  374.3277    ,  3899.963    ,  0.000000    ,  3899.963    ,  374.3277    ,  3525.636    ,  3521.084    , -4.551798    ,-0.1064925    ,  4274.291    ,  40731.36    ,  46053.48    ,  41.86716    , 0.9090987E-01, 0.9090987E-01
         0.600,              ,  0.000000    ,  435.2282    ,  4157.793    ,  0.000000    ,  4157.793    ,  435.2282    ,  3722.565    ,  3732.790    ,  10.22455    , 0.2226105    ,  4593.022    ,  44464.15    ,  50646.50    ,  52.09171    , 0.1028535    , 0.1028535    
