"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4013121    , 0.2853300E-01,  0.000000    , 0.1193677    ,  4.895897    ,  0.000000    ,  5.149309    ,  5.144638    ,-0.4670404E-02,-0.8577244E-01,  5.144638    ,  5.445110    ,-0.4670404E-02,-0.8577244E-01,-0.8577244E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.9485206    , 0.1621129    ,  0.000000    ,  3.132642    ,  14.75597    ,  0.000000    ,  12.40973    ,  12.40847    ,-0.1260096E-02,-0.6632352E-02,  17.55311    ,  24.44435    ,-0.5930501E-02,-0.2426123E-01,-0.2426123E-01
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.250078    ,  0.000000    ,  0.000000    ,  6.553330    ,  24.98803    ,  0.000000    ,  19.68477    ,  19.68544    , 0.6668975E-03, 0.2033755E-02,  37.23855    ,  57.23579    ,-0.5263603E-02,-0.9196349E-02,-0.9196349E-02
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.66648    ,  13.65182    ,  0.000000    ,  15.00680    ,  35.11808    ,  0.000000    ,  22.12593    ,  22.12923    , 0.3303441E-02, 0.4158244E-02,  59.36778    ,  136.6790    ,-0.1960162E-02,-0.1434135E-02,-0.1434135E-02
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.718773    , 0.7700603    ,  0.000000    ,  26.87308    ,  45.24671    ,  0.000000    ,  21.32234    ,  21.32219    ,-0.1428468E-03,-0.1864631E-03,  80.68998    ,  213.2876    ,-0.2103008E-02,-0.9859966E-03,-0.9859966E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.493431    ,  1.193256    ,  0.000000    ,  41.11579    ,  64.80997    ,  0.000000    ,  27.99435    ,  27.99945    , 0.5096253E-02, 0.4525479E-02,  108.6894    ,  325.9000    , 0.2993244E-02, 0.9184548E-03, 0.9184548E-03
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.044044    ,  1.879990    ,  0.000000    ,  64.16357    ,  94.21311    ,  0.000000    ,  36.21360    ,  36.22137    , 0.7770622E-02, 0.4617106E-02,  144.9108    ,  494.2007    , 0.1076387E-01, 0.2178035E-02, 0.2178035E-02
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11.42964    ,  2.694727    ,  0.000000    ,  93.21574    ,  123.9536    ,  0.000000    ,  39.47280    ,  39.47565    , 0.2848716E-02, 0.1231644E-02,  184.3865    ,  725.4945    , 0.1361258E-01, 0.1876318E-02, 0.1876318E-02
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.20037    ,  3.646455    ,  0.000000    ,  123.8148    ,  153.3185    ,  0.000000    ,  42.05763    ,  42.05875    , 0.1118734E-02, 0.3767033E-03,  226.4452    ,  1022.475    , 0.1473132E-01, 0.1440751E-02, 0.1440751E-02
