"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4013121    , 0.2853300E-01,  0.000000    , 0.1193677    ,  4.895897    ,  0.000000    ,  5.149309    ,  5.145156    ,-0.4152562E-02,-0.7626221E-01,  5.145156    ,  5.445110    ,-0.4152562E-02,-0.7626221E-01,-0.7626221E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.9485206    , 0.1621129    ,  0.000000    ,  3.132642    ,  14.75597    ,  0.000000    ,  12.40973    ,  12.40802    ,-0.1710800E-02,-0.9004569E-02,  17.55318    ,  24.44435    ,-0.5863362E-02,-0.2398657E-01,-0.2398657E-01
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.250078    ,  0.000000    ,  0.000000    ,  6.553330    ,  24.98803    ,  0.000000    ,  19.68477    ,  19.68589    , 0.1119310E-02, 0.3413421E-02,  37.23907    ,  57.23579    ,-0.4744052E-02,-0.8288611E-02,-0.8288611E-02
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.66648    ,  13.65182    ,  0.000000    ,  15.00680    ,  35.11808    ,  0.000000    ,  22.12593    ,  22.12940    , 0.3470960E-02, 0.4369110E-02,  59.36847    ,  136.6790    ,-0.1273091E-02,-0.9314464E-03,-0.9314464E-03
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.718773    , 0.7700603    ,  0.000000    ,  26.87308    ,  45.24671    ,  0.000000    ,  21.32234    ,  21.32224    ,-0.9312911E-04,-0.1215648E-03,  80.69072    ,  213.2876    ,-0.1366221E-02,-0.6405532E-03,-0.6405532E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.493431    ,  1.193256    ,  0.000000    ,  41.11579    ,  64.80997    ,  0.000000    ,  27.99435    ,  27.99949    , 0.5137440E-02, 0.4562053E-02,  108.6902    ,  325.9000    , 0.3771219E-02, 0.1157171E-02, 0.1157171E-02
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.044044    ,  1.879990    ,  0.000000    ,  64.16357    ,  94.21311    ,  0.000000    ,  36.21360    ,  36.22033    , 0.6728747E-02, 0.3998050E-02,  144.9105    ,  494.2007    , 0.1049997E-01, 0.2124636E-02, 0.2124636E-02
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11.42964    ,  2.694727    ,  0.000000    ,  93.21574    ,  123.9536    ,  0.000000    ,  39.47280    ,  39.47641    , 0.3608988E-02, 0.1560348E-02,  184.3869    ,  725.4945    , 0.1410895E-01, 0.1944736E-02, 0.1944736E-02
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.20037    ,  3.646455    ,  0.000000    ,  123.8148    ,  153.3185    ,  0.000000    ,  42.05763    ,  42.05910    , 0.1475513E-02, 0.4968388E-03,  226.4461    ,  1022.475    , 0.1558447E-01, 0.1524191E-02, 0.1524191E-02
