"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2853300E-01, 0.2853300E-01,  0.000000    , 0.1193677    ,  4.895897    ,  0.000000    ,  4.776530    ,  4.774292    ,-0.2238097E-02,-0.4412363E-01,  4.774292    ,  5.072331    ,-0.2238097E-02,-0.4412363E-01,-0.4412363E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1621129    , 0.1621129    ,  0.000000    ,  3.132642    ,  14.75597    ,  0.000000    ,  11.62332    ,  11.62247    ,-0.8505695E-03,-0.4670165E-02,  16.39676    ,  23.28516    ,-0.3088666E-02,-0.1326452E-01,-0.1326452E-01
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.553330    ,  24.98803    ,  0.000000    ,  18.43470    ,  18.43549    , 0.7914640E-03, 0.2509290E-02,  34.83225    ,  54.82652    ,-0.2297202E-02,-0.4189947E-02,-0.4189947E-02
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13.65182    ,  13.65182    ,  0.000000    ,  15.00680    ,  35.11808    ,  0.000000    ,  20.11128    ,  20.11340    , 0.2121817E-02, 0.2740356E-02,  54.94565    ,  132.2550    ,-0.1753851E-03,-0.1326113E-03,-0.1326113E-03
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.7701810    , 0.7701810    ,  0.000000    ,  26.87308    ,  45.24671    ,  0.000000    ,  18.37362    ,  18.37270    ,-0.9251833E-03,-0.1256016E-02,  73.31835    ,  205.9152    ,-0.1100568E-02,-0.5344765E-03,-0.5344765E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.194311    ,  1.194311    ,  0.000000    ,  41.11579    ,  64.80997    ,  0.000000    ,  23.69418    ,  23.69840    , 0.4223540E-02, 0.3899335E-02,  97.01675    ,  314.2296    , 0.3122972E-02, 0.9938505E-03, 0.9938505E-03
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.884648    ,  1.884648    ,  0.000000    ,  64.16357    ,  94.21311    ,  0.000000    ,  30.04954    ,  30.05638    , 0.6836563E-02, 0.4216301E-02,  127.0731    ,  476.3755    , 0.9959535E-02, 0.2090690E-02, 0.2090690E-02
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.704671    ,  2.704671    ,  0.000000    ,  93.21574    ,  123.9536    ,  0.000000    ,  30.73789    ,  30.73924    , 0.1349747E-02, 0.6064134E-03,  157.8124    ,  698.9543    , 0.1130928E-01, 0.1618029E-02, 0.1618029E-02
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.674538    ,  3.674538    ,  0.000000    ,  123.8148    ,  153.3185    ,  0.000000    ,  29.50372    ,  29.50528    , 0.1560807E-02, 0.5486481E-03,  187.3177    ,  983.4366    , 0.1287009E-01, 0.1308685E-02, 0.1308685E-02
         0.167,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.671023    ,  4.671023    ,  0.000000    ,  155.6497    ,  183.7440    ,  0.000000    ,  28.09431    ,  28.09457    , 0.2675056E-03, 0.7670728E-04,  215.4122    ,  1332.172    , 0.1313760E-01, 0.9861784E-03, 0.9861784E-03
         0.183,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.648146    ,  5.648146    ,  0.000000    ,  183.4307    ,  206.7471    ,  0.000000    ,  23.31642    ,  23.32001    , 0.3584385E-02, 0.8928060E-03,  238.7322    ,  1733.646    , 0.1672198E-01, 0.9645554E-03, 0.9645554E-03
         0.200,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17.21650    ,  17.21650    ,  0.000000    ,  202.8132    ,  220.6573    ,  0.000000    ,  17.84404    ,  17.84155    ,-0.2482772E-02,-0.5422042E-03,  256.5738    ,  2191.550    , 0.1423921E-01, 0.6497324E-03, 0.6497324E-03
         0.217,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  75.82946    ,  75.82946    ,  0.000000    ,  221.5187    ,  237.2378    ,  0.000000    ,  15.71914    ,  15.71713    ,-0.2009511E-02,-0.3292038E-03,  272.2909    ,  2801.965    , 0.1222970E-01, 0.4364685E-03, 0.4364685E-03
         0.233,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  139.5922    ,  139.5922    ,  0.000000    ,  237.9712    ,  252.5817    ,  0.000000    ,  14.61045    ,  14.61310    , 0.2643824E-02, 0.3434710E-03,  286.9040    ,  3571.703    , 0.1487352E-01, 0.4164267E-03, 0.4164267E-03
         0.250,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  192.5972    ,  192.5972    ,  0.000000    ,  254.9355    ,  269.1060    ,  0.000000    ,  14.17049    ,  14.16458    ,-0.5908370E-02,-0.6498171E-03,  301.0686    ,  4480.938    , 0.8965151E-02, 0.2000731E-03, 0.2000731E-03
