"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  37.85468    ,  24.19650    ,  0.000000    ,  24.19650    ,  37.85468    , -13.65818    , -13.64904    , 0.9136895E-02, 0.1472477E-01,  62.05118    ,  255.7077    ,  62.05118    , 0.9136895E-02, 0.3573179E-02, 0.1472477E-01
         0.033,              ,  0.000000    ,  26.83284    ,  34.34357    ,  0.000000    ,  34.34357    ,  26.83284    ,  7.510730    ,  7.732741    , 0.2220104    , 0.3629020    ,  61.17640    ,  263.4405    ,  123.2276    , 0.2311473    , 0.8774174E-01, 0.1875775    
         0.050,              ,  0.000000    ,  22.04547    ,  232.5622    ,  0.000000    ,  232.5622    ,  22.04547    ,  210.5167    ,  210.6930    , 0.1762753    , 0.6923408E-01,  254.6077    ,  474.1335    ,  377.8353    , 0.4074226    , 0.8592993E-01, 0.1078307    
         0.067,              ,  0.000000    ,  18.84380    ,  434.0423    ,  0.000000    ,  434.0423    ,  18.84380    ,  415.1985    ,  415.6589    , 0.4604226    , 0.1016641    ,  452.8861    ,  889.7924    ,  830.7214    , 0.8678451    , 0.9753343E-01, 0.1044689    
         0.083,              ,  0.000000    ,  17.05577    ,  449.1244    ,  0.000000    ,  449.1244    ,  17.05577    ,  432.0686    ,  432.5420    , 0.4734433    , 0.1015580    ,  466.1801    ,  1322.334    ,  1296.901    ,  1.341288    , 0.1014334    , 0.1034225    
         0.100,              ,  0.000000    ,  16.12523    ,  600.4641    ,  0.000000    ,  600.4641    ,  16.12523    ,  584.3388    ,  585.0886    , 0.7497820    , 0.1216015    ,  616.5893    ,  1907.423    ,  1913.491    ,  2.091070    , 0.1092804    , 0.1092804    
         0.117,              ,  0.000000    ,  16.16074    ,  630.8573    ,  0.000000    ,  630.8573    ,  16.16074    ,  614.6966    ,  615.8061    ,  1.109472    , 0.1714746    ,  647.0181    ,  2523.229    ,  2560.509    ,  3.200542    , 0.1249963    , 0.1249963    
         0.133,              ,  0.000000    ,  16.66019    ,  661.7505    ,  0.000000    ,  661.7505    ,  16.66019    ,  645.0903    ,  646.0777    , 0.9873787    , 0.1455429    ,  678.4107    ,  3169.307    ,  3238.920    ,  4.187921    , 0.1292999    , 0.1292999    
         0.150,              ,  0.000000    ,  17.47368    ,  692.3927    ,  0.000000    ,  692.3927    ,  17.47368    ,  674.9190    ,  675.9444    ,  1.025421    , 0.1444526    ,  709.8663    ,  3845.251    ,  3948.786    ,  5.213341    , 0.1320239    , 0.1320239    
