"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1696814    ,  0.000000    ,  0.000000    , 0.1139813    ,  4.895897    ,  0.000000    ,  4.951597    ,  4.949442    ,-0.2155867E-02,-0.4162259E-01,  4.949442    ,  5.179560    ,-0.2155867E-02,-0.4162259E-01,-0.4162259E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2249440    ,  0.000000    ,  0.000000    ,  3.134076    ,  14.75597    ,  0.000000    ,  11.84683    ,  11.84475    ,-0.2079968E-02,-0.1148203E-01,  16.79420    ,  23.29455    ,-0.4235835E-02,-0.1818381E-01,-0.1818381E-01
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.9962339    , 0.1938396    ,  0.000000    ,  6.706469    ,  24.98803    ,  0.000000    ,  19.08395    ,  19.08504    , 0.1086521E-02, 0.3304044E-02,  35.87924    ,  56.17912    ,-0.3149315E-02,-0.5605846E-02,-0.5605846E-02
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.849134    , 0.2372219    ,  0.000000    ,  15.14884    ,  35.11808    ,  0.000000    ,  21.58115    ,  21.58187    , 0.7208753E-03, 0.1376944E-02,  57.46111    ,  108.5324    ,-0.2428439E-02,-0.2237525E-02,-0.2237525E-02
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.45065    ,  10.06969    ,  0.000000    ,  26.89997    ,  45.24671    ,  0.000000    ,  20.72770    ,  20.72947    , 0.1776533E-02, 0.1876612E-02,  78.19058    ,  203.1994    ,-0.6519066E-03,-0.3208211E-03,-0.3208211E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.912902    ,  1.706603    ,  0.000000    ,  41.08206    ,  64.82305    ,  0.000000    ,  27.94729    ,  27.94518    ,-0.2108578E-02,-0.1857375E-02,  106.1358    ,  316.7240    ,-0.2760485E-02,-0.8715740E-03,-0.8715740E-03
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.439757    ,  1.903620    ,  0.000000    ,  64.24391    ,  94.21312    ,  0.000000    ,  36.50535    ,  36.50098    ,-0.4367958E-02,-0.2587646E-02,  142.6367    ,  485.5244    ,-0.7128442E-02,-0.1468194E-02,-0.1468194E-02
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11.99304    ,  2.430912    ,  0.000000    ,  93.34152    ,  123.9782    ,  0.000000    ,  40.19883    ,  40.20747    , 0.8637930E-02, 0.3727363E-02,  182.8442    ,  717.2681    , 0.1509487E-02, 0.2104495E-03, 0.2104495E-03
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17.31889    ,  3.665805    ,  0.000000    ,  124.2964    ,  153.3122    ,  0.000000    ,  42.66885    ,  42.66378    ,-0.5071378E-02,-0.1698424E-02,  225.5080    ,  1015.861    ,-0.3561891E-02,-0.3506276E-03,-0.3506276E-03
