"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  38.24876    ,  73.92848    ,  0.000000    ,  73.92848    ,  38.24876    ,  35.67972    ,  35.66763    ,-0.1209847E-01,-0.1078514E-01,  112.1772    ,  305.0244    ,  112.1772    ,-0.1209847E-01,-0.3966395E-02,-0.1078514E-01
         0.033,              ,  0.000000    ,  27.20038    ,  83.71448    ,  0.000000    ,  83.71448    ,  27.20038    ,  56.51410    ,  56.62154    , 0.1074452    , 0.9687179E-01,  110.9149    ,  361.6459    ,  223.0921    , 0.9534673E-01, 0.2636466E-01, 0.4273873E-01
         0.050,              ,  0.000000    ,  21.47952    ,  93.84439    ,  0.000000    ,  93.84439    ,  21.47952    ,  72.36487    ,  72.74740    , 0.3825276    , 0.3316984    ,  115.3239    ,  434.3933    ,  338.4160    , 0.4778743    , 0.1100096    , 0.1412091    
         0.067,              ,  0.000000    ,  17.28289    ,  104.0677    ,  0.000000    ,  104.0677    ,  17.28289    ,  86.78484    ,  87.21332    , 0.4284800    , 0.3530926    ,  121.3506    ,  521.6067    ,  459.7666    , 0.9063543    , 0.1737620    , 0.1971336    
         0.083,              ,  0.000000    ,  14.27608    ,  114.1949    ,  0.000000    ,  114.1949    ,  14.27608    ,  99.91884    ,  100.5140    , 0.5951418    , 0.4632499    ,  128.4710    ,  622.1207    ,  588.2376    ,  1.501496    , 0.2413513    , 0.2552533    
         0.100,              ,  0.000000    ,  12.72552    ,  157.9292    ,  0.000000    ,  157.9292    ,  12.72552    ,  145.2037    ,  145.7761    , 0.5723719    , 0.3353975    ,  170.6548    ,  767.8967    ,  758.8924    ,  2.073868    , 0.2700712    , 0.2732756    
         0.117,              ,  0.000000    ,  11.15114    ,  186.9371    ,  0.000000    ,  186.9371    ,  11.15114    ,  175.7860    ,  176.9882    ,  1.202212    , 0.6069072    ,  198.0883    ,  944.8849    ,  956.9807    ,  3.276080    , 0.3423350    , 0.3423350    
         0.133,              ,  0.000000    ,  9.356952    ,  217.0960    ,  0.000000    ,  217.0960    ,  9.356952    ,  207.7391    ,  208.4860    , 0.7468892    , 0.3298209    ,  226.4530    ,  1153.371    ,  1183.434    ,  4.022969    , 0.3399404    , 0.3399404    
         0.150,              ,  0.000000    ,  8.681811    ,  246.0737    ,  0.000000    ,  246.0737    ,  8.681811    ,  237.3918    ,  238.4382    ,  1.046340    , 0.4107233    ,  254.7555    ,  1391.809    ,  1438.189    ,  5.069309    , 0.3524786    , 0.3524786    
         0.167,              ,  0.000000    ,  7.645914    ,  276.1157    ,  0.000000    ,  276.1157    ,  7.645914    ,  268.4698    ,  268.9435    , 0.4737434    , 0.1669512    ,  283.7616    ,  1660.753    ,  1721.951    ,  5.543053    , 0.3219054    , 0.3219054    
         0.183,              ,  0.000000    ,  6.811811    ,  310.0957    ,  0.000000    ,  310.0957    ,  6.811811    ,  303.2839    ,  304.5261    ,  1.242164    , 0.3919641    ,  316.9076    ,  1965.279    ,  2038.858    ,  6.785217    , 0.3327949    , 0.3327949    
         0.200,              ,  0.000000    ,  6.183440    ,  328.1919    ,  0.000000    ,  328.1919    ,  6.183440    ,  322.0085    ,  321.0033    , -1.005216    ,-0.3006248    ,  334.3754    ,  2286.282    ,  2373.234    ,  5.780001    , 0.2435496    , 0.2435496    
         0.217,              ,  0.000000    ,  5.581128    ,  341.7339    ,  0.000000    ,  341.7339    ,  5.581128    ,  336.1528    ,  336.9103    , 0.7575267    , 0.2181094    ,  347.3150    ,  2623.192    ,  2720.549    ,  6.537528    , 0.2403018    , 0.2403018    
         0.233,              ,  0.000000    ,  5.062241    ,  357.9124    ,  0.000000    ,  357.9124    ,  5.062241    ,  352.8502    ,  352.9706    , 0.1204496    , 0.3318403E-01,  362.9747    ,  2976.163    ,  3083.523    ,  6.657978    , 0.2159211    , 0.2159211    
         0.250,              ,  0.000000    ,  4.662308    ,  373.5792    ,  0.000000    ,  373.5792    ,  4.662308    ,  368.9169    ,  368.8972    ,-0.1970305E-01,-0.5209119E-02,  378.2415    ,  3345.060    ,  3461.765    ,  6.638274    , 0.1917598    , 0.1917598    
         0.267,              ,  0.000000    ,  4.289154    ,  400.3567    ,  0.000000    ,  400.3567    ,  4.289154    ,  396.0676    ,  396.3644    , 0.2968899    , 0.7337031E-01,  404.6459    ,  3741.425    ,  3866.411    ,  6.935164    , 0.1793696    , 0.1793696    
