"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.040098    ,  0.000000    ,  0.000000    , 0.2104860E-01,  4.895897    ,  0.000000    ,  9.914947    ,  9.912561    ,-0.2386006E-02,-0.2396300E-01,  9.912561    ,  9.957044    ,-0.2386006E-02,-0.2396300E-01,-0.2396300E-01
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.15120    ,  0.000000    ,  0.000000    ,  1.163117    ,  14.68189    ,  0.000000    ,  28.66997    ,  28.67227    , 0.2303060E-02, 0.7430136E-02,  38.58483    ,  40.95325    ,-0.8294602E-04,-0.2025383E-03,-0.2025383E-03
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.30350    ,  0.000000    ,  0.000000    ,  6.503669    ,  24.81180    ,  0.000000    ,  43.61164    ,  43.61164    , 0.2961606E-05, 0.5230765E-05,  82.19647    ,  97.57222    ,-0.7998441E-04,-0.8197458E-04,-0.8197458E-04
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  35.16398    ,  0.000000    ,  0.000000    ,  16.03179    ,  35.03515    ,  0.000000    ,  54.16735    ,  54.16638    ,-0.9621056E-03,-0.1115732E-02,  136.3629    ,  183.8031    ,-0.1042090E-02,-0.5669598E-03,-0.5669598E-03
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  44.88739    ,  0.000000    ,  0.000000    ,  27.35384    ,  45.16236    ,  0.000000    ,  62.69591    ,  62.69531    ,-0.6004255E-03,-0.5114201E-03,  199.0582    ,  301.2067    ,-0.1642516E-02,-0.5453117E-03,-0.5453117E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  55.10276    ,  0.000000    ,  0.000000    ,  41.79870    ,  65.13657    ,  0.000000    ,  78.44063    ,  78.36413    ,-0.7650249E-01,-0.4721268E-01,  277.4223    ,  463.2447    ,-0.7814501E-01,-0.1686905E-01,-0.1686905E-01
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  56.43901    ,  6.924043    ,  0.000000    ,  64.50467    ,  94.14442    ,  0.000000    ,  79.15472    ,  79.09987    ,-0.5484252E-01,-0.2470249E-01,  356.5222    ,  685.2569    ,-0.1329875    ,-0.1940696E-01,-0.1940696E-01
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.29261    ,  32.82710    ,  0.000000    ,  93.99158    ,  124.3034    ,  0.000000    ,  30.77729    ,  30.77732    , 0.3147268E-04, 0.1106577E-04,  387.2995    ,  969.6715    ,-0.1329561    ,-0.1371145E-01,-0.1371145E-01
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.70232    ,  32.30587    ,  0.000000    ,  123.9915    ,  153.2810    ,  0.000000    ,  29.68593    ,  29.68769    , 0.1758086E-02, 0.5136389E-03,  416.9872    ,  1311.952    ,-0.1311980    ,-0.1000021E-01,-0.1000021E-01
         0.167,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.74085    ,  32.28407    ,  0.000000    ,  155.9592    ,  183.3230    ,  0.000000    ,  27.82056    ,  27.81944    ,-0.1114736E-02,-0.2757152E-03,  444.8066    ,  1716.259    ,-0.1323127    ,-0.7709364E-02,-0.7709364E-02
         0.183,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.08285    ,  31.55362    ,  0.000000    ,  183.8635    ,  205.2377    ,  0.000000    ,  21.90344    ,  21.90403    , 0.5928333E-03, 0.1309441E-03,  466.7107    ,  2168.997    ,-0.1317199    ,-0.6072847E-02,-0.6072847E-02
         0.200,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  31.36337    ,  30.73978    ,  0.000000    ,  207.0063    ,  222.9791    ,  0.000000    ,  16.59635    ,  16.60008    , 0.3727898E-02, 0.7575667E-03,  483.3107    ,  2661.086    ,-0.1279920    ,-0.4809766E-02,-0.4809766E-02
         0.217,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  50.77155    ,  50.14844    ,  0.000000    ,  222.7330    ,  236.5210    ,  0.000000    ,  14.41109    ,  14.41088    ,-0.2109000E-03,-0.3764901E-04,  497.7216    ,  3221.260    ,-0.1282029    ,-0.3979899E-02,-0.3979899E-02
         0.233,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  109.7188    ,  109.0824    ,  0.000000    ,  239.7570    ,  252.6995    ,  0.000000    ,  13.57896    ,  13.56915    ,-0.9805082E-02,-0.1378555E-02,  511.2908    ,  3932.517    ,-0.1380080    ,-0.3509405E-02,-0.3509405E-02
         0.250,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  157.2682    ,  156.5978    ,  0.000000    ,  255.7422    ,  268.3664    ,  0.000000    ,  13.29469    ,  13.28001    ,-0.1467629E-01,-0.1751400E-02,  524.5708    ,  4770.492    ,-0.1526842    ,-0.3200598E-02,-0.3200598E-02
         0.267,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  191.4413    ,  190.8047    ,  0.000000    ,  273.6306    ,  290.3989    ,  0.000000    ,  17.40488    ,  17.40390    ,-0.9777485E-03,-0.1033260E-03,  541.9747    ,  5716.767    ,-0.1536620    ,-0.2687918E-02,-0.2687918E-02
         0.283,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  219.2767    ,  218.7004    ,  0.000000    ,  298.3716    ,  319.0633    ,  0.000000    ,  21.26797    ,  21.27499    , 0.7029681E-02, 0.6660604E-03,  563.2497    ,  6772.179    ,-0.1466323    ,-0.2165216E-02,-0.2165216E-02
         0.300,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  241.7223    ,  241.1969    ,  0.000000    ,  326.3459    ,  348.8966    ,  0.000000    ,  23.07611    ,  23.07343    ,-0.2680772E-02,-0.2314678E-03,  586.3231    ,  7930.341    ,-0.1493131    ,-0.1882808E-02,-0.1882808E-02
         0.317,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  265.8991    ,  265.3998    ,  0.000000    ,  357.0543    ,  378.7886    ,  0.000000    ,  22.23363    ,  22.24839    , 0.1475637E-01, 0.1164540E-02,  608.5715    ,  9197.483    ,-0.1345567    ,-0.1462973E-02,-0.1462973E-02
         0.333,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  293.0552    ,  292.5860    ,  0.000000    ,  385.9390    ,  406.6095    ,  0.000000    ,  21.13964    ,  21.15512    , 0.1547968E-01, 0.1123189E-02,  629.7266    ,  10575.67    ,-0.1190770    ,-0.1125952E-02,-0.1125952E-02
         0.350,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  321.8775    ,  321.4330    ,  0.000000    ,  424.4159    ,  454.2297    ,  0.000000    ,  30.25823    ,  30.25136    ,-0.6867926E-02,-0.4512566E-03,  659.9780    ,  12097.63    ,-0.1259450    ,-0.1041071E-02,-0.1041071E-02
         0.367,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  351.1894    ,  350.7720    ,  0.000000    ,  482.3875    ,  518.7601    ,  0.000000    ,  36.79000    ,  36.80129    , 0.1129143E-01, 0.6629891E-03,  696.7793    ,  13800.74    ,-0.1146535    ,-0.8307783E-03,-0.8307783E-03
         0.383,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  385.2400    ,  384.8246    ,  0.000000    ,  543.8894    ,  580.8306    ,  0.000000    ,  37.35660    ,  37.34127    ,-0.1533519E-01,-0.8093367E-03,  734.1205    ,  15695.52    ,-0.1299887    ,-0.8281898E-03,-0.8281898E-03
         0.400,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  427.2477    ,  426.8509    ,  0.000000    ,  609.2680    ,  645.6851    ,  0.000000    ,  36.81385    ,  36.79250    ,-0.2135494E-01,-0.1012537E-02,  770.9130    ,  17804.57    ,-0.1513437    ,-0.8500268E-03,-0.8500268E-03
         0.417,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  470.2992    ,  469.9055    ,  0.000000    ,  672.3607    ,  709.5770    ,  0.000000    ,  37.61002    ,  37.61691    , 0.6890792E-02, 0.2967429E-03,  808.5300    ,  20126.72    ,-0.1444529    ,-0.7177170E-03,-0.7177170E-03
         0.433,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  520.8611    ,  520.4688    ,  0.000000    ,  751.4485    ,  801.1928    ,  0.000000    ,  50.13663    ,  50.13459    ,-0.2033342E-02,-0.7838723E-04,  858.6645    ,  22720.69    ,-0.1464862    ,-0.6447261E-03,-0.6447261E-03
         0.450,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  581.2398    ,  580.8414    ,  0.000000    ,  865.5052    ,  924.6383    ,  0.000000    ,  59.53155    ,  59.53575    , 0.4203492E-02, 0.1423839E-03,  918.2003    ,  25672.91    ,-0.1422827    ,-0.5542134E-03,-0.5542134E-03
         0.467,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  649.6016    ,  649.2064    ,  0.000000    ,  983.2890    ,  1048.027    ,  0.000000    ,  65.13272    ,  65.12194    ,-0.1078046E-01,-0.3237255E-03,  983.3222    ,  29003.04    ,-0.1530632    ,-0.5277488E-03,-0.5277488E-03
         0.483,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  739.9871    ,  739.5943    ,  0.000000    ,  1113.711    ,  1173.658    ,  0.000000    ,  60.34030    ,  60.33461    ,-0.5690410E-02,-0.1510615E-03,  1043.657    ,  32769.99    ,-0.1587536    ,-0.4844481E-03,-0.4844481E-03
         0.500,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  843.5362    ,  843.1482    ,  0.000000    ,  1238.030    ,  1293.343    ,  0.000000    ,  55.70035    ,  55.70281    , 0.2459195E-02, 0.5830160E-04,  1099.360    ,  36988.04    ,-0.1562944    ,-0.4225538E-03,-0.4225538E-03
         0.517,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  955.0031    ,  954.6152    ,  0.000000    ,  1454.781    ,  1566.207    ,  0.000000    ,  111.8148    ,  111.8197    , 0.4852787E-02, 0.9842170E-04,  1211.179    ,  41918.65    ,-0.1514416    ,-0.3612750E-03,-0.3612750E-03
         0.533,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1191.923    ,  1191.534    ,  0.000000    ,  1852.145    ,  1993.793    ,  0.000000    ,  142.0373    ,  142.0435    , 0.6205105E-02, 0.9961008E-04,  1353.223    ,  48148.05    ,-0.1452365    ,-0.3016457E-03,-0.3016457E-03
         0.550,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1470.453    ,  1470.064    ,  0.000000    ,  2281.211    ,  2420.035    ,  0.000000    ,  139.2134    ,  139.2198    , 0.6349927E-02, 0.8309506E-04,  1492.443    ,  55789.81    ,-0.1388866    ,-0.2489461E-03,-0.2489461E-03
         0.567,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1788.405    ,  1788.017    ,  0.000000    ,  2726.363    ,  2851.886    ,  0.000000    ,  125.9117    ,  125.9109    ,-0.8079991E-03,-0.8826086E-05,  1618.354    ,  64944.48    ,-0.1396946    ,-0.2150985E-03,-0.2150985E-03
         0.583,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2076.340    ,  2075.953    ,  0.000000    ,  3139.011    ,  3273.801    ,  0.000000    ,  135.1758    ,  135.1849    , 0.9113905E-02, 0.8626422E-04,  1753.538    ,  75509.58    ,-0.1305807    ,-0.1729326E-03,-0.1729326E-03
         0.600,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2318.547    ,  2318.163    ,  0.000000    ,  3501.936    ,  3606.369    ,  0.000000    ,  104.8164    ,  104.8134    ,-0.2920729E-02,-0.2486782E-04,  1858.352    ,  87254.60    ,-0.1335014    ,-0.1530021E-03,-0.1530021E-03
         0.617,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2548.568    ,  2548.185    ,  0.000000    ,  3759.992    ,  3845.778    ,  0.000000    ,  86.16835    ,  86.15490    ,-0.1345175E-01,-0.1058983E-03,  1944.507    ,  99957.12    ,-0.1469531    ,-0.1470162E-03,-0.1470162E-03
         0.633,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2787.086    ,  2786.709    ,  0.000000    ,  4008.273    ,  4086.464    ,  0.000000    ,  78.56850    ,  78.54226    ,-0.2624152E-01,-0.1919849E-03,  2023.049    ,  113625.7    ,-0.1731947    ,-0.1524257E-03,-0.1524257E-03
