"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.56028    , 0.1328731    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.5488494E-01, 0.4862345    ,  0.000000    ,  0.000000    , -18.80781    , -18.80783    ,-0.1792827E-04,  250.5490    ,    -0.000
         0.033,         163,         0,         0,  2.000000    , 0.3333334E-01,  0.000000    ,  26.18857    ,  3.355262    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.4632373    ,  1.417680    ,  0.000000    ,  0.000000    , -4.736806    , -4.736816    ,-0.1024641E-04,  245.8121    ,    -0.000
         0.050,         193,         0,         0,  2.000000    , 0.5000000E-01,  0.000000    ,  21.02727    ,  6.735250    , 0.4855420E-02,  0.000000    ,  0.000000    ,  206.6559    ,  0.000000    ,  0.000000    ,  1.487321    ,  0.000000    ,  0.000000    ,  190.8717    ,  190.8710    ,-0.7706544E-03,  436.6831    ,    -0.000
         0.067,         223,         0,         0,  2.000000    , 0.6666667E-01,  0.000000    ,  17.36703    ,  15.50366    , 0.3724194E-01,  0.000000    ,  0.000000    ,  397.6128    ,  0.000000    ,  19.20227    ,  21.51537    ,  0.000000    ,  0.000000    ,  393.3991    ,  393.3986    ,-0.5069181E-03,  830.0817    ,    -0.000
         0.083,         253,         0,         0,  2.000000    , 0.8333334E-01,  0.000000    ,  15.09045    ,  27.41824    , 0.6934037E-01,  0.000000    ,  0.000000    ,  402.1358    ,  0.000000    , 0.7722778    ,  4.069426    ,  0.000000    ,  0.000000    ,  411.0971    ,  411.0964    ,-0.6786373E-03,  1241.178    ,    -0.000
         0.100,         283,         0,         0,  2.000000    , 0.1000000    ,  0.000000    ,  13.49248    ,  41.96273    , 0.9846576E-01,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  1.200902    ,  5.962918    ,  0.000000    ,  0.000000    ,  556.9129    ,  556.9106    ,-0.2304567E-02,  1798.089    ,    -0.000
         0.117,         313,         0,         0,  2.000000    , 0.1166667    ,  0.000000    ,  12.50733    ,  65.39168    , 0.1225130    ,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  1.889521    ,  8.455819    ,  0.000000    ,  0.000000    ,  579.4987    ,  579.4960    ,-0.2749221E-02,  2377.585    ,    -0.000
         0.133,         344,         0,         0,  1.932871    , 0.1333333    ,  0.000000    ,  11.88730    ,  94.33739    , 0.1362084    ,  0.000000    ,  0.000000    ,  533.2997    ,  0.000000    ,  2.700491    ,  11.85065    ,  0.000000    ,  0.000000    ,  606.4634    ,  606.4639    , 0.4317588E-03,  2984.049    ,     0.000
         0.150,         377,         0,         0,  1.793504    , 0.1500000    ,  0.000000    ,  11.56162    ,  124.9785    , 0.1450969    ,  0.000000    ,  0.000000    ,  533.2949    ,  0.000000    ,  3.652347    ,  16.46366    ,  0.000000    ,  0.000000    ,  633.7553    ,  633.7605    , 0.5158237E-02,  3617.809    ,     0.001
