"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    , 0.2496603    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2791621    , 0.2853300E-01,  0.000000    , 0.1193677    ,  4.895897    ,  0.000000    ,  5.276819    ,  5.272496    ,-0.4323425E-02,-0.7758334E-01,  5.272496    ,  5.572621    ,-0.4323425E-02,-0.7758334E-01,-0.7758334E-01
         0.033,,  0.000000    ,  0.000000    , 0.5366578    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.6501970    , 0.1621129    ,  0.000000    ,  3.132642    ,  14.75597    ,  0.000000    ,  12.64807    ,  12.64740    ,-0.6674292E-03,-0.3469404E-02,  17.91989    ,  24.81020    ,-0.4990854E-02,-0.2011614E-01,-0.2011614E-01
         0.050,,  0.000000    ,  0.000000    , 0.9182815    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.7659872    ,  0.000000    ,  0.000000    ,  6.553330    ,  24.98803    ,  0.000000    ,  20.11897    ,  20.11902    , 0.5954126E-04, 0.1792028E-03,  38.03892    ,  58.03582    ,-0.4931313E-02,-0.8497017E-02,-0.8497017E-02
         0.067,,  0.000000    ,  0.000000    ,  1.311448    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.99991    ,  13.65182    ,  0.000000    ,  15.00680    ,  35.11808    ,  0.000000    ,  22.77081    ,  22.77198    , 0.1168686E-02, 0.1459252E-02,  60.81090    ,  138.1239    ,-0.3762627E-02,-0.2724096E-02,-0.2724096E-02
         0.083,,  0.000000    ,  0.000000    ,  1.741881    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.656342    , 0.7700603    ,  0.000000    ,  26.87308    ,  45.24671    ,  0.000000    ,  22.00179    ,  21.99999    ,-0.1801119E-02,-0.2330398E-02,  82.81089    ,  215.4120    ,-0.5563746E-02,-0.2582840E-02,-0.2582840E-02
         0.100,,  0.000000    ,  0.000000    ,  2.350826    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.979342    ,  1.193256    ,  0.000000    ,  41.11579    ,  64.80997    ,  0.000000    ,  28.83109    ,  28.83484    , 0.3748940E-02, 0.3304510E-02,  111.6457    ,  328.8611    ,-0.1814806E-02,-0.5518458E-03,-0.5518458E-03
         0.117,,  0.000000    ,  0.000000    ,  3.341051    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.184400    ,  1.879990    ,  0.000000    ,  64.16357    ,  94.21311    ,  0.000000    ,  37.69501    ,  37.70207    , 0.7066513E-02, 0.4162106E-02,  149.3478    ,  498.6433    , 0.5251707E-02, 0.1053199E-02, 0.1053199E-02
         0.133,,  0.000000    ,  0.000000    ,  4.497073    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.790017    ,  2.694727    ,  0.000000    ,  93.21574    ,  123.9536    ,  0.000000    ,  41.33026    ,  41.33108    , 0.8203044E-03, 0.3518337E-03,  190.6789    ,  731.7944    , 0.6072011E-02, 0.8297426E-03, 0.8297426E-03
         0.150,,  0.000000    ,  0.000000    ,  5.779384    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.14926    ,  3.646455    ,  0.000000    ,  123.8148    ,  153.3185    ,  0.000000    ,  43.78591    ,  43.78693    , 0.1021032E-02, 0.3418156E-03,  234.4658    ,  1030.503    , 0.7093043E-02, 0.6883090E-03, 0.6883090E-03
         0.167,,  0.000000    ,  0.000000    ,  7.056004    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.60896    ,  4.628738    ,  0.000000    ,  155.6497    ,  183.7440    ,  0.000000    ,  46.13053    ,  46.12901    ,-0.1523043E-02,-0.4153519E-03,  280.5948    ,  1397.190    , 0.5570000E-02, 0.3986573E-03, 0.3986573E-03
         0.183,,  0.000000    ,  0.000000    ,  8.445357    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18.95213    ,  5.605073    ,  0.000000    ,  183.4307    ,  206.7471    ,  0.000000    ,  45.10884    ,  45.11254    , 0.3706036E-02, 0.8757581E-03,  325.7074    ,  1820.371    , 0.9276036E-02, 0.5095685E-03, 0.5095685E-03
         0.200,,  0.000000    ,  0.000000    ,  10.01795    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  29.08542    ,  13.37013    ,  0.000000    ,  202.8132    ,  220.6573    ,  0.000000    ,  43.57728    ,  43.52024    ,-0.5704254E-01,-0.1198514E-01,  369.2276    ,  2296.315    ,-0.4776650E-01,-0.2080138E-02,-0.2080138E-02
         0.217,,  0.000000    ,  0.000000    ,  11.87080    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  83.37514    ,  65.39776    ,  0.000000    ,  221.5187    ,  237.2378    ,  0.000000    ,  45.56733    ,  45.56226    ,-0.5070051E-02,-0.8185420E-03,  414.7899    ,  2915.715    ,-0.5283655E-01,-0.1812130E-02,-0.1812130E-02
         0.233,,  0.000000    ,  0.000000    ,  13.83483    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  143.7260    ,  129.7537    ,  0.000000    ,  237.9712    ,  252.5817    ,  0.000000    ,  42.41756    ,  42.40933    ,-0.8228227E-02,-0.1057793E-02,  457.1992    ,  3693.582    ,-0.6106478E-01,-0.1653267E-02,-0.1653267E-02
         0.250,,  0.000000    ,  0.000000    ,  16.57996    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  179.8667    ,  195.5290    ,  0.000000    ,  254.9355    ,  269.1060    ,  0.000000    ,  15.08824    ,  15.08240    ,-0.5848665E-02,-0.6384886E-03,  472.2816    ,  4609.599    ,-0.6691344E-01,-0.1451611E-02,-0.1451611E-02
         0.267,,  0.000000    ,  0.000000    ,  19.48235    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  216.0855    ,  234.8350    ,  0.000000    ,  271.1805    ,  289.1920    ,  0.000000    ,  18.74433    ,  18.74594    , 0.1605922E-02, 0.1557975E-03,  491.0275    ,  5640.375    ,-0.6530752E-01,-0.1157858E-02,-0.1157858E-02
         0.283,,  0.000000    ,  0.000000    ,  22.26584    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  250.8212    ,  272.4602    ,  0.000000    ,  297.4256    ,  319.5786    ,  0.000000    ,  22.77989    ,  22.79474    , 0.1485783E-01, 0.1278036E-02,  513.8223    ,  6802.926    ,-0.5044969E-01,-0.7415881E-03,-0.7415881E-03
         0.300,,  0.000000    ,  0.000000    ,  24.78196    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  282.5245    ,  306.7009    ,  0.000000    ,  326.1153    ,  349.0164    ,  0.000000    ,  23.50665    ,  23.50088    ,-0.5776831E-02,-0.4481155E-03,  537.3231    ,  8092.065    ,-0.5622652E-01,-0.6948352E-03,-0.6948352E-03
         0.317,,  0.000000    ,  0.000000    ,  27.05872    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  318.5828    ,  345.0519    ,  0.000000    ,  355.7921    ,  377.8469    ,  0.000000    ,  22.64447    ,  22.63923    ,-0.5240692E-02,-0.3679403E-03,  559.9624    ,  9516.398    ,-0.6146722E-01,-0.6459085E-03,-0.6459085E-03
         0.333,,  0.000000    ,  0.000000    ,  29.31719    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  357.2782    ,  385.9997    ,  0.000000    ,  385.6426    ,  407.4504    ,  0.000000    ,  22.40344    ,  22.38981    ,-0.1362600E-01,-0.8702880E-03,  582.3522    ,  11082.09    ,-0.7509321E-01,-0.6776090E-03,-0.6776090E-03
         0.350,,  0.000000    ,  0.000000    ,  30.66724    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  398.7268    ,  428.8189    ,  0.000000    ,  423.0445    ,  454.4877    ,  0.000000    ,  32.01839    ,  32.02194    , 0.3549642E-02, 0.2045025E-03,  614.3741    ,  12817.83    ,-0.7154357E-01,-0.5581566E-03,-0.5581566E-03
         0.367,,  0.000000    ,  0.000000    ,  31.68300    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  443.9650    ,  475.0946    ,  0.000000    ,  478.6146    ,  517.5078    ,  0.000000    ,  39.44658    ,  39.45188    , 0.5298273E-02, 0.2721438E-03,  653.8260    ,  14764.70    ,-0.6624530E-01,-0.4486736E-03,-0.4486736E-03
         0.383,,  0.000000    ,  0.000000    ,  32.58097    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  495.9632    ,  528.0385    ,  0.000000    ,  541.2481    ,  581.9021    ,  0.000000    ,  41.15979    ,  41.15456    ,-0.5235077E-02,-0.2401706E-03,  694.9806    ,  16944.43    ,-0.7148037E-01,-0.4218518E-03,-0.4218518E-03
         0.400,,  0.000000    ,  0.000000    ,  33.28377    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  559.7771    ,  592.6018    ,  0.000000    ,  605.2333    ,  645.8209    ,  0.000000    ,  41.04668    ,  41.03253    ,-0.1414777E-01,-0.5806080E-03,  736.0131    ,  19381.15    ,-0.8562815E-01,-0.4418116E-03,-0.4418116E-03
         0.417,,  0.000000    ,  0.000000    ,  33.80727    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  625.6880    ,  659.0770    ,  0.000000    ,  669.9144    ,  709.6822    ,  0.000000    ,  40.18615    ,  40.18373    ,-0.2421627E-02,-0.8975075E-04,  776.1968    ,  22079.31    ,-0.8804977E-01,-0.3987885E-03,-0.3987885E-03
         0.433,,  0.000000    ,  0.000000    ,  34.19673    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  708.7083    ,  742.4994    ,  0.000000    ,  748.8390    ,  801.2401    ,  0.000000    ,  52.80682    ,  52.80639    ,-0.4284051E-03,-0.1411324E-04,  829.0032    ,  25114.80    ,-0.8847818E-01,-0.3522950E-03,-0.3522950E-03
         0.450,,  0.000000    ,  0.000000    ,  34.49720    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  824.5429    ,  858.6542    ,  0.000000    ,  863.7469    ,  924.6318    ,  0.000000    ,  61.27083    ,  61.26415    ,-0.6684166E-02,-0.1906454E-03,  890.2673    ,  28620.87    ,-0.9516234E-01,-0.3324928E-03,-0.3324928E-03
         0.467,,  0.000000    ,  0.000000    ,  34.71289    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  976.7276    ,  1011.077    ,  0.000000    ,  990.6276    ,  1047.959    ,  0.000000    ,  57.69510    ,  57.69854    , 0.3441800E-02, 0.8475036E-04,  947.9659    ,  32681.97    ,-0.9172054E-01,-0.2806457E-03,-0.2806457E-03
         0.483,,  0.000000    ,  0.000000    ,  34.87704    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1151.127    ,  1185.660    ,  0.000000    ,  1116.566    ,  1171.410    ,  0.000000    ,  55.18891    ,  55.18267    ,-0.6242458E-02,-0.1339686E-03,  1003.149    ,  37341.62    ,-0.9796300E-01,-0.2623427E-03,-0.2623427E-03
         0.500,,  0.000000    ,  0.000000    ,  35.02803    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1331.901    ,  1366.595    ,  0.000000    ,  1243.333    ,  1295.746    ,  0.000000    ,  52.74630    ,  52.76060    , 0.1429989E-01, 0.2712112E-03,  1055.909    ,  42614.22    ,-0.8366311E-01,-0.1963268E-03,-0.1963268E-03
         0.517,,  0.000000    ,  0.000000    ,  35.09248    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1462.147    ,  1496.924    ,  0.000000    ,  1455.336    ,  1566.181    ,  0.000000    ,  111.1609    ,  111.1629    , 0.2018413E-02, 0.3355253E-04,  1167.072    ,  48629.90    ,-0.8164470E-01,-0.1678899E-03,-0.1678899E-03
         0.533,,  0.000000    ,  0.000000    ,  35.32770    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1572.622    ,  1607.645    ,  0.000000    ,  1857.240    ,  1994.544    ,  0.000000    ,  137.6099    ,  137.6135    , 0.3687546E-02, 0.5217700E-04,  1304.686    ,  55697.28    ,-0.7795716E-01,-0.1399658E-03,-0.1399658E-03
         0.550,,  0.000000    ,  0.000000    ,  35.87006    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1824.286    ,  1859.851    ,  0.000000    ,  2284.499    ,  2420.044    ,  0.000000    ,  135.8502    ,  135.8527    , 0.2518777E-02, 0.2989806E-04,  1440.538    ,  64121.83    ,-0.7543838E-01,-0.1176485E-03,-0.1176485E-03
         0.567,,  0.000000    ,  0.000000    ,  36.98436    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2142.074    ,  2178.754    ,  0.000000    ,  2723.118    ,  2848.057    ,  0.000000    ,  125.2427    ,  125.2356    ,-0.7070663E-02,-0.7121233E-04,  1565.774    ,  74050.82    ,-0.8250904E-01,-0.1114222E-03,-0.1114222E-03
         0.583,,  0.000000    ,  0.000000    ,  38.74703    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2437.911    ,  2476.346    ,  0.000000    ,  3147.496    ,  3283.326    ,  0.000000    ,  136.1420    ,  136.1387    ,-0.3284875E-02,-0.2885563E-04,  1701.913    ,  85434.64    ,-0.8579392E-01,-0.1004205E-03,-0.1004205E-03
         0.600,,  0.000000    ,  0.000000    ,  40.31534    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2686.754    ,  2726.772    ,  0.000000    ,  3492.968    ,  3597.717    ,  0.000000    ,  105.0468    ,  105.0502    , 0.3391322E-02, 0.2703428E-04,  1806.963    ,  97979.17    ,-0.8240259E-01,-0.8410215E-04,-0.8410215E-04
         0.617,,  0.000000    ,  0.000000    ,  41.98594    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2942.233    ,  2983.940    ,  0.000000    ,  3761.197    ,  3846.005    ,  0.000000    ,  85.08779    ,  85.08416    ,-0.3622516E-02,-0.2668449E-04,  1892.047    ,  111554.5    ,-0.8602511E-01,-0.7711485E-04,-0.7711485E-04
         0.633,,  0.000000    ,  0.000000    ,  43.45723    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3192.859    ,  3236.044    ,  0.000000    ,  4007.382    ,  4086.640    ,  0.000000    ,  79.53063    ,  79.51413    ,-0.1649825E-01,-0.1132625E-03,  1971.561    ,  126120.9    ,-0.1025234    ,-0.8128973E-04,-0.8128973E-04
         0.650,,  0.000000    ,  0.000000    ,  45.03978    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3454.530    ,  3499.302    ,  0.000000    ,  4248.899    ,  4327.380    ,  0.000000    ,  78.74966    ,  78.73722    ,-0.1244446E-01,-0.7989947E-04,  2050.298    ,  141696.1    ,-0.1149678    ,-0.8113692E-04,-0.8113692E-04
         0.667,,  0.000000    ,  0.000000    ,  46.77502    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3728.643    ,  3775.150    ,  0.000000    ,  4492.470    ,  4567.961    ,  0.000000    ,  75.75804    ,  75.73137    ,-0.2667131E-01,-0.1605642E-03,  2126.030    ,  158307.1    ,-0.1416391    ,-0.8947114E-04,-0.8947114E-04
         0.683,,  0.000000    ,  0.000000    ,  48.67565    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4000.263    ,  4048.677    ,  0.000000    ,  4694.701    ,  4747.443    ,  0.000000    ,  53.00452    ,  52.99537    ,-0.9152709E-02,-0.5218263E-04,  2179.025    ,  175846.8    ,-0.1507918    ,-0.8575181E-04,-0.8575181E-04
         0.700,,  0.000000    ,  0.000000    ,  50.62808    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4247.487    ,  4297.857    ,  0.000000    ,  4813.621    ,  4861.434    ,  0.000000    ,  48.07035    ,  48.09087    , 0.2051994E-01, 0.1123086E-03,  2227.116    ,  194117.9    ,-0.1302719    ,-0.6710970E-04,-0.6710970E-04
         0.717,,  0.000000    ,  0.000000    ,  52.49324    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4461.659    ,  4513.905    ,  0.000000    ,  4927.781    ,  4976.444    ,  0.000000    ,  48.90983    ,  48.92639    , 0.1655564E-01, 0.8744664E-04,  2276.042    ,  213050.1    ,-0.1137163    ,-0.5337535E-04,-0.5337535E-04
         0.733,,  0.000000    ,  0.000000    ,  54.15380    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4646.334    ,  4700.250    ,  0.000000    ,  5048.592    ,  5089.144    ,  0.000000    ,  40.78972    ,  40.79916    , 0.9432038E-02, 0.4827418E-04,  2316.841    ,  232588.6    ,-0.1042842    ,-0.4483634E-04,-0.4483634E-04
         0.750,,  0.000000    ,  0.000000    ,  55.75121    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4808.737    ,  4864.253    ,  0.000000    ,  5171.267    ,  5202.972    ,  0.000000    ,  31.94077    ,  31.88438    ,-0.5639895E-01,-0.2805502E-03,  2348.726    ,  252691.6    ,-0.1606832    ,-0.6358865E-04,-0.6358865E-04
         0.767,,  0.000000    ,  0.000000    ,  57.32712    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4970.034    ,  5027.138    ,  0.000000    ,  5264.543    ,  5281.587    ,  0.000000    ,  17.26680    ,  17.24285    ,-0.2395072E-01,-0.1162621E-03,  2365.969    ,  273292.2    ,-0.1846339    ,-0.6755914E-04,-0.6755914E-04
         0.783,,  0.000000    ,  0.000000    ,  58.88991    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5145.237    ,  5203.907    ,  0.000000    ,  5311.987    ,  5324.025    ,  0.000000    ,  12.25860    ,  12.20385    ,-0.5475407E-01,-0.2601880E-03,  2378.173    ,  294336.3    ,-0.2393879    ,-0.8133145E-04,-0.8133145E-04
         0.800,,  0.000000    ,  0.000000    ,  60.38857    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5347.890    ,  5408.065    ,  0.000000    ,  5351.789    ,  5363.736    ,  0.000000    ,  12.16140    ,  12.13327    ,-0.2813331E-01,-0.1306589E-03,  2390.306    ,  315868.1    ,-0.2675213    ,-0.8469397E-04,-0.8469397E-04
         0.817,,  0.000000    ,  0.000000    ,  61.87398    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5586.081    ,  5647.746    ,  0.000000    ,  5398.056    ,  5406.966    ,  0.000000    ,  9.118586    ,  9.087131    ,-0.3145459E-01,-0.1423238E-03,  2399.393    ,  337968.9    ,-0.2989758    ,-0.8846255E-04,-0.8846255E-04
         0.833,,  0.000000    ,  0.000000    ,  63.24340    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5827.731    ,  5890.770    ,  0.000000    ,  5438.585    ,  5447.073    ,  0.000000    ,  8.691353    ,  8.525564    ,-0.1657891    ,-0.7313989E-03,  2407.918    ,  360636.3    ,-0.4647650    ,-0.1288736E-03,-0.1288736E-03
         0.850,,  0.000000    ,  0.000000    ,  64.57831    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6037.822    ,  6102.209    ,  0.000000    ,  5471.373    ,  5475.246    ,  0.000000    ,  4.065184    ,  4.012681    ,-0.5250368E-01,-0.2267857E-03,  2411.931    ,  383787.5    ,-0.5172686    ,-0.1347800E-03,-0.1347800E-03
         0.867,,  0.000000    ,  0.000000    ,  65.83477    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6206.332    ,  6271.979    ,  0.000000    ,  5484.924    ,  5487.616    ,  0.000000    ,  2.879312    ,  3.065406    , 0.1860943    , 0.7913289E-03,  2414.997    ,  407304.2    ,-0.3311743    ,-0.8130885E-04,-0.8130885E-04
         0.883,,  0.000000    ,  0.000000    ,  67.05689    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6342.225    ,  6409.101    ,  0.000000    ,  5498.338    ,  5501.007    ,  0.000000    ,  2.849881    ,  2.833228    ,-0.1665321E-01,-0.6991941E-04,  2417.830    ,  431121.9    ,-0.3478275    ,-0.8067962E-04,-0.8067962E-04
         0.900,,  0.000000    ,  0.000000    ,  68.23529    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6453.884    ,  6521.944    ,  0.000000    ,  5511.577    ,  5514.221    ,  0.000000    ,  2.819528    ,  2.711240    ,-0.1082887    ,-0.4498932E-03,  2420.541    ,  455191.8    ,-0.4561162    ,-0.1002031E-03,-0.1002031E-03
         0.917,,  0.000000    ,  0.000000    ,  69.35173    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6549.683    ,  6618.866    ,  0.000000    ,  5524.862    ,  5527.427    ,  0.000000    ,  2.733824    ,  2.646764    ,-0.8706004E-01,-0.3584165E-03,  2423.188    ,  479481.9    ,-0.5431763    ,-0.1132840E-03,-0.1132840E-03
         0.933,,  0.000000    ,  0.000000    ,  70.39484    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6633.317    ,  6703.554    ,  0.000000    ,  5531.920    ,  5531.772    ,  0.000000    , 0.9810567E-02, 0.5969000E-01, 0.4987943E-01, 0.2038312E-03,  2423.247    ,  503952.9    ,-0.4932968    ,-0.9788550E-04,-0.9788550E-04
         0.950,,  0.000000    ,  0.000000    ,  71.34801    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6706.685    ,  6777.883    ,  0.000000    ,  5527.075    ,  5526.237    ,  0.000000    ,-0.6874813    ,-0.6146235    , 0.7285775E-01, 0.2960586E-03,  2422.633    ,  528562.1    ,-0.4204391    ,-0.7954393E-04,-0.7954393E-04
         0.967,,  0.000000    ,  0.000000    ,  72.27299    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6771.905    ,  6844.030    ,  0.000000    ,  5521.562    ,  5520.695    ,  0.000000    ,-0.7182908    ,-0.7649741    ,-0.4668335E-01,-0.1887686E-03,  2421.868    ,  553292.6    ,-0.4671224    ,-0.8442593E-04,-0.8442593E-04
         0.983,,  0.000000    ,  0.000000    ,  73.19446    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6830.829    ,  6903.879    ,  0.000000    ,  5516.050    ,  5515.153    ,  0.000000    ,-0.7523108    ,-0.8353477    ,-0.8303689E-01,-0.3342990E-03,  2421.033    ,  578131.7    ,-0.5501593    ,-0.9516159E-04,-0.9516159E-04
         1.000,,  0.000000    ,  0.000000    ,  74.08385    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6884.159    ,  6958.104    ,  0.000000    ,  5510.529    ,  5509.602    ,  0.000000    ,-0.7878448    ,-0.9333415    ,-0.1454967    ,-0.5834693E-03,  2420.099    ,  603068.2    ,-0.6956560    ,-0.1153528E-03,-0.1153528E-03
