"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  38.71708    ,  23.62430    ,  0.000000    ,  23.62430    ,  38.71708    , -15.09278    , -15.08152    , 0.1126438E-01, 0.1806887E-01,  62.34137    ,  254.2753    ,  62.34137    , 0.1126438E-01, 0.4429996E-02, 0.1806887E-01
         0.033,              ,  0.000000    ,  26.22423    ,  33.48436    ,  0.000000    ,  33.48436    ,  26.22423    ,  7.260137    ,  7.480710    , 0.2205729    , 0.3694157    ,  59.70859    ,  261.7560    ,  122.0500    , 0.2318373    , 0.8857001E-01, 0.1899528    
         0.050,              ,  0.000000    ,  21.00134    ,  231.4590    ,  0.000000    ,  231.4590    ,  21.00134    ,  210.4577    ,  210.6572    , 0.1995421    , 0.7903898E-01,  252.4604    ,  472.4132    ,  374.5103    , 0.4313794    , 0.9131400E-01, 0.1151849    
         0.067,              ,  0.000000    ,  17.73628    ,  432.7205    ,  0.000000    ,  432.7205    ,  17.73628    ,  414.9842    ,  415.4244    , 0.4402129    , 0.9772589E-01,  450.4568    ,  887.8376    ,  824.9671    , 0.8715923    , 0.9817024E-01, 0.1056518    
         0.083,              ,  0.000000    ,  15.42827    ,  447.3720    ,  0.000000    ,  447.3720    ,  15.42827    ,  431.9437    ,  432.4052    , 0.4615134    , 0.9972196E-01,  462.8002    ,  1320.243    ,  1287.767    ,  1.333106    , 0.1009743    , 0.1035207    
         0.100,              ,  0.000000    ,  13.81517    ,  598.1125    ,  0.000000    ,  598.1125    ,  13.81517    ,  584.2973    ,  585.0345    , 0.7372147    , 0.1204742    ,  611.9277    ,  1905.277    ,  1899.695    ,  2.070320    , 0.1086624    , 0.1089817    
         0.117,              ,  0.000000    ,  13.00849    ,  627.5025    ,  0.000000    ,  627.5025    ,  13.00849    ,  614.4940    ,  615.5757    ,  1.081718    , 0.1688837    ,  640.5110    ,  2520.853    ,  2540.206    ,  3.152039    , 0.1240859    , 0.1240859    
         0.133,              ,  0.000000    ,  12.51863    ,  657.2676    ,  0.000000    ,  657.2676    ,  12.51863    ,  644.7489    ,  645.7058    , 0.9568115    , 0.1428533    ,  669.7862    ,  3166.559    ,  3209.992    ,  4.108850    , 0.1280019    , 0.1280019    
         0.150,              ,  0.000000    ,  12.07304    ,  686.6015    ,  0.000000    ,  686.6015    ,  12.07304    ,  674.5285    ,  675.5290    ,  1.000554    , 0.1432074    ,  698.6745    ,  3842.088    ,  3908.667    ,  5.109404    , 0.1307199    , 0.1307199    
