"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  37.56028    , 0.1328731    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.5488494E-01, 0.6182396    ,  0.000000    ,  0.000000    , -18.93982    , -18.93985    ,-0.3188086E-04,  250.4169    ,    -0.000
         0.033,         163,         0,         0,  2.000000    , 0.3333334E-01,  0.000000    ,  26.18857    ,  3.355262    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.05094    ,  0.000000    , 0.4632373    ,  1.644111    ,  0.000000    ,  0.000000    , -4.963237    , -4.963196    , 0.4152255E-04,  245.4537    ,     0.000
         0.050,         193,         0,         0,  2.000000    , 0.5000000E-01,  0.000000    ,  21.02727    ,  6.735250    , 0.4855420E-02,  0.000000    ,  0.000000    ,  206.6559    ,  0.000000    ,  0.000000    ,  1.877105    ,  0.000000    ,  0.000000    ,  190.4819    ,  190.4811    ,-0.8614695E-03,  435.9348    ,    -0.000
         0.067,         223,         0,         0,  2.000000    , 0.6666667E-01,  0.000000    ,  17.36703    ,  15.50366    , 0.3724194E-01,  0.000000    ,  0.000000    ,  397.6127    ,  0.000000    ,  19.20227    ,  22.13979    ,  0.000000    ,  0.000000    ,  392.7746    ,  392.7744    ,-0.2589553E-03,  828.7092    ,    -0.000
         0.083,         253,         0,         0,  2.000000    , 0.8333334E-01,  0.000000    ,  15.09045    ,  27.41824    , 0.6934037E-01,  0.000000    ,  0.000000    ,  402.1357    ,  0.000000    , 0.7722778    ,  4.889360    ,  0.000000    ,  0.000000    ,  410.2771    ,  410.2764    ,-0.6694135E-03,  1238.986    ,    -0.000
         0.100,         283,         0,         0,  2.000000    , 0.1000000    ,  0.000000    ,  13.49248    ,  41.96273    , 0.9846576E-01,  0.000000    ,  0.000000    ,  533.3031    ,  0.000000    ,  1.200902    ,  7.218179    ,  0.000000    ,  0.000000    ,  555.6576    ,  555.6553    ,-0.2356095E-02,  1794.641    ,    -0.000
         0.117,         313,         0,         0,  2.000000    , 0.1166667    ,  0.000000    ,  12.50733    ,  65.39168    , 0.1225130    ,  0.000000    ,  0.000000    ,  533.3032    ,  0.000000    ,  1.889521    ,  10.31745    ,  0.000000    ,  0.000000    ,  577.6371    ,  577.6343    ,-0.2818765E-02,  2372.275    ,    -0.000
         0.133,         344,         0,         0,  1.932871    , 0.1333333    ,  0.000000    ,  11.88730    ,  94.33739    , 0.1362084    ,  0.000000    ,  0.000000    ,  533.2997    ,  0.000000    ,  2.700491    ,  14.07386    ,  0.000000    ,  0.000000    ,  604.2402    ,  604.2405    , 0.2330667E-03,  2976.516    ,     0.000
         0.150,         377,         0,         0,  1.793504    , 0.1500000    ,  0.000000    ,  11.56162    ,  124.9785    , 0.1450969    ,  0.000000    ,  0.000000    ,  533.2948    ,  0.000000    ,  3.652347    ,  18.90217    ,  0.000000    ,  0.000000    ,  631.3168    ,  631.3230    , 0.6225548E-02,  3607.839    ,     0.001
