"EG11_006 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG11_006.tcf]","Node ID","Hmax","Time Hmax"
     1,"N1",     42.8852,      1.2729
     2,"N2",     40.6753,      1.2916
