"EG11_005 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG11_005.tcf]","Node ID","Hmax","Time Hmax"
     1,"FC01.2_R.1",     42.9141,      1.2783
     2,"FC01.2_R.2",     40.6570,      1.2981
