"FC01.1.1                            ","Node","H_","P"
"FC01.1.2                            ","Node","H_","P"
"FC01.2.1                            ","Node","H_","P"
"FC01.2.2                            ","Node","H_","P"
"FC04.1.1                            ","Node","H_","P"
"FC04.1.2                            ","Node","H_","P"
"FC01.1                              ","Chan [I]","Q_V_","L"
"FC01.2                              ","Chan [I]","Q_V_","L"
"FC04.1                              ","Chan [I]","Q_V_","L"
