"Loc1_L","2D","GWQ_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","L"
"Loc3_L","2D","GWQ_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","L"
"Loc2_L","2D","GWQ_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","L"
"Loc1_P","2D","GWd_GWh_________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","P"
"Loc8_P","2D","GWd_GWh_________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","P"
"Loc10_P","2D","GWd_GWh_________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","P"
