"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  0.000000    ,  11.09298    ,  0.000000    ,  11.09298    ,  0.000000    ,  11.09298    ,  11.10642    , 0.1343537E-01, 0.1211160    ,  11.09298    ,  11.10642    ,  11.09298    , 0.1343537E-01, 0.1209695    , 0.1211160    
         0.033,              ,  0.000000    ,  0.000000    ,  21.38363    ,  0.000000    ,  21.38363    ,  0.000000    ,  21.38363    ,  21.64622    , 0.2625971    ,  1.228029    ,  21.38363    ,  32.75264    ,  32.47661    , 0.2760325    , 0.8427794    , 0.8499425    
         0.050,              ,  0.000000    ,  0.000000    ,  31.89341    ,  0.000000    ,  31.89341    ,  0.000000    ,  31.89341    ,  32.18290    , 0.2894828    , 0.9076571    ,  31.89341    ,  64.93554    ,  64.37002    , 0.5655153    , 0.8708874    , 0.8785384    
         0.067,              ,  0.000000    ,  0.000000    ,  42.50013    ,  0.000000    ,  42.50013    ,  0.000000    ,  42.50013    ,  43.09567    , 0.5955411    ,  1.401269    ,  42.50013    ,  108.0312    ,  106.8701    ,  1.161056    ,  1.074742    ,  1.086418    
         0.083,              ,  0.000000    ,  0.000000    ,  53.22191    ,  0.000000    ,  53.22191    ,  0.000000    ,  53.22191    ,  53.89363    , 0.6717182    ,  1.262108    ,  53.22191    ,  161.9248    ,  160.0921    ,  1.832775    ,  1.131867    ,  1.144825    
         0.100,              ,  0.000000    ,  0.000000    ,  75.12440    ,  0.000000    ,  75.12440    ,  0.000000    ,  75.12440    ,  75.86970    , 0.7452956    , 0.9920819    ,  75.12440    ,  237.7945    ,  235.2165    ,  2.578070    ,  1.084159    ,  1.096042    
         0.117,              ,  0.000000    ,  0.000000    ,  103.1091    ,  0.000000    ,  103.1091    ,  0.000000    ,  103.1091    ,  103.7097    , 0.6006403    , 0.5825291    ,  103.1091    ,  341.5042    ,  338.3255    ,  3.178710    , 0.9307969    , 0.9395419    
         0.133,              ,  0.000000    ,  0.000000    ,  129.7799    ,  0.000000    ,  129.7799    ,  0.000000    ,  129.7799    ,  130.9674    ,  1.187473    , 0.9149895    ,  129.7799    ,  472.4716    ,  468.1055    ,  4.366183    , 0.9241154    , 0.9327350    
         0.150,              ,  0.000000    ,  0.000000    ,  157.6331    ,  0.000000    ,  157.6331    ,  0.000000    ,  157.6331    ,  158.5075    , 0.8743555    , 0.5546775    ,  157.6331    ,  630.9791    ,  625.7386    ,  5.240539    , 0.8305407    , 0.8374965    
