"M06_5m_001","Location","Flow","Water Level","Velocity"
,        0.883333,         71.7268,         42.7589,          0.4898
,        0.900000,         70.4901,         42.8491,          0.4461
,        0.916667,         72.2694,         42.9289,          0.4325
,        0.933333,         77.3069,         42.9944,          0.4462
,        0.950000,         80.3074,         43.0448,          0.4496
,        0.966667,         83.2505,         43.0860,          0.4520
,        0.983333,         85.7002,         43.1168,          0.4549
,        1.000000,         88.0785,         43.1406,          0.4594
,        1.016667,         89.7301,         43.1589,          0.4620
,        1.033333,         91.2445,         43.1726,          0.4650
,        1.050000,         92.1016,         43.1830,          0.4660
,        1.066667,         92.8331,         43.1907,          0.4670
,        1.083333,         93.1459,         43.1962,          0.4669
,        1.100000,         93.3164,         43.2003,          0.4665
,        1.116667,         93.3084,         43.2028,          0.4657
,        1.133333,         93.0689,         43.2044,          0.4642
,        1.150000,         92.5221,         43.2048,          0.4618
,        1.166667,         91.7250,         43.2043,          0.4585
,        1.183333,         90.8093,         43.2031,          0.4547
,        1.200000,         89.8052,         43.2014,          0.4507
,        1.216667,         88.7221,         43.1991,          0.4465
,        1.233333,         87.5080,         43.1963,          0.4419
,        1.250000,         86.1248,         43.1930,          0.4366
,        1.266667,         84.6650,         43.1894,          0.4311
,        1.283333,         83.1703,         43.1853,          0.4254
,        1.300000,         81.6057,         43.1810,          0.4195
,        1.316667,         79.9309,         43.1763,          0.4134
,        1.333333,         78.0508,         43.1712,          0.4064
,        1.350000,         76.0934,         43.1659,          0.3990
,        1.366667,         74.0761,         43.1601,          0.3912
,        1.383333,         71.9862,         43.1540,          0.3830
,        1.400000,         69.9731,         43.1478,          0.3751
,        1.416667,         67.9459,         43.1413,          0.3671
,        1.433333,         65.9412,         43.1348,          0.3592
,        1.450000,         63.9379,         43.1283,          0.3512
,        1.466667,         61.9396,         43.1216,          0.3431
,        1.483333,         59.9262,         43.1149,          0.3348
,        1.500000,         57.9497,         43.1081,          0.3266
,        1.516667,         55.9814,         43.1012,          0.3184
,        1.533333,         54.0240,         43.0943,          0.3101
,        1.550000,         52.0908,         43.0874,          0.3020
,        1.566667,         50.1882,         43.0805,          0.2938
,        1.583333,         48.3479,         43.0737,          0.2858
,        1.600000,         46.5055,         43.0668,          0.2777
,        1.616667,         44.7626,         43.0601,          0.2701
,        1.633333,         43.0603,         43.0533,          0.2624
,        1.650000,         41.4465,         43.0468,          0.2551
,        1.666667,         40.0362,         43.0406,          0.2487
,        1.683333,         38.8431,         43.0349,          0.2432
,        1.700000,         37.7877,         43.0296,          0.2384
,        1.716667,         36.8257,         43.0247,          0.2340
,        1.733333,         35.9007,         43.0202,          0.2297
,        1.750000,         34.9636,         43.0158,          0.2252
,        1.766667,         34.0060,         43.0117,          0.2205
,        1.783333,         33.0235,         43.0077,          0.2157
,        1.800000,         31.9862,         43.0037,          0.2104
,        1.816667,         31.0070,         42.9998,          0.2053
,        1.833333,         30.2290,         42.9961,          0.2013
,        1.850000,         29.4806,         42.9920,          0.1976
,        1.866667,         28.6971,         42.9883,          0.1937
,        1.883333,         27.9148,         42.9845,          0.1897
,        1.900000,         27.2345,         42.9809,          0.1861
,        1.916667,         26.6757,         42.9776,          0.1832
,        1.933333,         26.1320,         42.9742,          0.1803
,        1.950000,         25.6069,         42.9712,          0.1776
,        1.966667,         25.1416,         42.9684,          0.1751
,        1.983333,         24.7109,         42.9656,          0.1728
,        2.000000,         24.2954,         42.9630,          0.1706
,        2.016667,         23.9025,         42.9605,          0.1685
,        2.033333,         23.5131,         42.9580,          0.1665
,        2.050000,         23.1394,         42.9556,          0.1644
,        2.066667,         22.8246,         42.9534,          0.1627
,        2.083333,         22.4568,         42.9512,          0.1607
,        2.100000,         22.0416,         42.9490,          0.1585
,        2.116667,         21.6389,         42.9469,          0.1562
,        2.133333,         21.2351,         42.9447,          0.1539
,        2.150000,         20.8262,         42.9426,          0.1515
,        2.166667,         20.4137,         42.9404,          0.1491
,        2.183333,         19.9770,         42.9381,          0.1465
,        2.200000,         19.4701,         42.9357,          0.1436
,        2.216667,         18.9904,         42.9333,          0.1407
,        2.233333,         18.5099,         42.9309,          0.1378
,        2.250000,         18.0774,         42.9284,          0.1352
,        2.266667,         17.6984,         42.9261,          0.1329
,        2.283333,         17.3160,         42.9237,          0.1305
,        2.300000,         16.9779,         42.9214,          0.1284
,        2.316667,         16.6872,         42.9193,          0.1266
,        2.333333,         16.4325,         42.9172,          0.1250
,        2.350000,         16.0965,         42.9148,          0.1230
,        2.366667,         15.7500,         42.9126,          0.1209
,        2.383333,         15.4367,         42.9104,          0.1189
,        2.400000,         15.1388,         42.9082,          0.1170
,        2.416667,         14.8511,         42.9061,          0.1152
,        2.433333,         14.5504,         42.9040,          0.1132
,        2.450000,         14.2407,         42.9020,          0.1111
,        2.466667,         13.9473,         42.8999,          0.1092
,        2.483333,         13.7001,         42.8979,          0.1075
,        2.500000,         13.4771,         42.8960,          0.1059
,        2.516667,         13.1846,         42.8937,          0.1039
,        2.533333,         12.8164,         42.8915,          0.1016
,        2.550000,         12.5668,         42.8893,          0.0998
,        2.566667,         12.3145,         42.8872,          0.0980
,        2.583333,         12.0621,         42.8851,          0.0963
,        2.600000,         11.8793,         42.8831,          0.0949
,        2.616667,         11.5663,         42.8809,          0.0927
,        2.633333,         11.2196,         42.8789,          0.0904
,        2.650000,         10.9280,         42.8768,          0.0883
,        2.666667,         10.6637,         42.8747,          0.0863
,        2.683333,         10.4192,         42.8725,          0.0846
,        2.700000,         10.1569,         42.8703,          0.0827
,        2.716667,          9.8955,         42.8681,          0.0808
,        2.733333,          9.6307,         42.8659,          0.0789
,        2.750000,          9.3868,         42.8637,          0.0771
,        2.766667,          9.1062,         42.8615,          0.0750
,        2.783333,          8.8564,         42.8594,          0.0732
,        2.800000,          8.5953,         42.8572,          0.0713
,        2.816667,          8.3133,         42.8550,          0.0692
,        2.833333,          8.0291,         42.8528,          0.0671
,        2.850000,          7.7200,         42.8503,          0.0648
,        2.866667,          7.5218,         42.8477,          0.0634
,        2.883333,          7.2153,         42.8453,          0.0612
,        2.900000,          6.9561,         42.8428,          0.0592
,        2.916667,          6.5716,         42.8403,          0.0565
,        2.933333,          6.3636,         42.8378,          0.0548
,        2.950000,          6.0965,         42.8353,          0.0529
,        2.966667,          5.8543,         42.8326,          0.0509
,        2.983333,          5.5489,         42.8301,          0.0488
,        3.000000,          5.3402,         42.8276,          0.0470

