"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  0.000000    , 0.1443693    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.013488    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.157857    ,  6.157857    , 0.2771888E-06,  6.157857    ,     0.000
         0.033,         162,         0,         0,  2.500000    , 0.3333333E-01,  0.000000    ,  0.000000    ,  3.539905    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151170    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9.691075    ,  9.691075    ,-0.1266599E-06,  15.84893    ,    -0.000
         0.050,         186,         0,         0,  2.500000    , 0.5000000E-01,  0.000000    ,  0.000000    ,  7.454087    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151171    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13.60526    ,  13.60525    ,-0.4142523E-05,  29.45419    ,    -0.000
         0.067,         210,         0,         0,  2.500000    , 0.6666667E-01,  0.000000    ,  0.000000    ,  16.29383    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151170    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22.44500    ,  22.44500    , 0.3844500E-05,  51.89919    ,     0.000
         0.083,         234,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  0.000000    ,  28.71495    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151172    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  34.86612    ,  34.86613    , 0.1043081E-04,  86.76532    ,     0.000
         0.100,         260,         0,         0,  2.276476    , 0.1000000    ,  0.000000    ,  0.000000    ,  44.71362    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151171    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  50.86480    ,  50.86479    ,-0.4082918E-05,  137.6301    ,    -0.000
         0.117,         289,         0,         0,  2.080813    , 0.1166667    ,  0.000000    ,  0.000000    ,  68.47853    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151171    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  74.62970    ,  74.62964    ,-0.6048381E-04,  212.2598    ,    -0.000
         0.133,         320,         0,         0,  1.937592    , 0.1333333    ,  0.000000    ,  0.000000    ,  96.32735    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151171    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  102.4785    ,  102.4786    , 0.6996095E-04,  314.7383    ,     0.000
         0.150,         353,         0,         0,  1.834112    , 0.1500000    ,  0.000000    ,  0.000000    ,  125.2950    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.151171    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  131.4462    ,  131.4460    ,-0.1081079E-03,  446.1844    ,    -0.000
