"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    , 0.1799450E-02,  6.204493    ,  0.000000    ,  6.204493    , 0.1799450E-02,  6.202693    ,  6.203208    , 0.5147748E-03, 0.8294402E-02,  6.206292    ,  6.203208    ,  6.206292    , 0.5147748E-03, 0.8294402E-02, 0.8294402E-02
         0.033,              ,  0.000000    , 0.8837657E-02,  18.60746    ,  0.000000    ,  18.60746    , 0.8837657E-02,  18.59862    ,  18.72746    , 0.1288410    , 0.6920872    ,  18.61629    ,  24.93067    ,  24.82259    , 0.1293558    , 0.5188621    , 0.5211213    
         0.050,              ,  0.000000    , 0.1391882E-01,  31.00821    ,  0.000000    ,  31.00821    , 0.1391882E-01,  30.99429    ,  31.56251    , 0.5682180    ,  1.831654    ,  31.02213    ,  56.49318    ,  55.84472    , 0.6975738    ,  1.234793    ,  1.249131    
         0.067,              ,  0.000000    , 0.1580712E-01,  44.47688    ,  0.000000    ,  44.47688    , 0.1580712E-01,  44.46107    ,  44.98039    , 0.5193174    ,  1.167197    ,  44.49268    ,  101.4736    ,  100.3374    ,  1.216891    ,  1.199220    ,  1.212799    
         0.083,              ,  0.000000    , 0.1536737E-01,  57.56818    ,  0.000000    ,  57.56818    , 0.1536737E-01,  57.55281    ,  58.03330    , 0.4804876    , 0.8344181    ,  57.58355    ,  159.5069    ,  157.9209    ,  1.697379    ,  1.064142    ,  1.074828    
         0.100,              ,  0.000000    , 0.1419374E-01,  83.77033    ,  0.000000    ,  83.77033    , 0.1419374E-01,  83.75614    ,  84.62234    , 0.8662090    ,  1.033853    ,  83.78452    ,  244.1292    ,  241.7055    ,  2.563588    ,  1.050095    ,  1.060625    
         0.117,              ,  0.000000    , 0.1297350E-01,  117.8136    ,  0.000000    ,  117.8136    , 0.1297350E-01,  117.8007    ,  118.5045    , 0.7038440    , 0.5973556    ,  117.8266    ,  362.6337    ,  359.5321    ,  3.267432    , 0.9010280    , 0.9088011    
         0.133,              ,  0.000000    , 0.1175271E-01,  150.7682    ,  0.000000    ,  150.7682    , 0.1175271E-01,  150.7565    ,  151.8558    ,  1.099347    , 0.7291063    ,  150.7800    ,  514.4896    ,  510.3121    ,  4.366778    , 0.8487594    , 0.8557075    
         0.150,              ,  0.000000    , 0.1025235E-01,  184.4618    ,  0.000000    ,  184.4618    , 0.1025235E-01,  184.4515    ,  185.3650    , 0.9134594    , 0.4951750    ,  184.4720    ,  699.8546    ,  694.7841    ,  5.280238    , 0.7544764    , 0.7599825    
         0.167,              ,  0.000000    , 0.8796314E-02,  218.4898    ,  0.000000    ,  218.4898    , 0.8796314E-02,  218.4810    ,  218.8410    , 0.3599684    , 0.1647463    ,  218.4986    ,  918.6955    ,  913.2827    ,  5.640206    , 0.6139363    , 0.6175750    
         0.183,              ,  0.000000    , 0.7683179E-02,  247.6875    ,  0.000000    ,  247.6875    , 0.7683179E-02,  247.6798    ,  247.8747    , 0.1948842    , 0.7867903E-01,  247.6952    ,  1166.570    ,  1160.978    ,  5.835090    , 0.5001919    , 0.5026013    
         0.200,              ,  0.000000    , 0.6799540E-02,  267.1944    ,  0.000000    ,  267.1944    , 0.6799540E-02,  267.1876    ,  267.5387    , 0.3511411    , 0.1314145    ,  267.2012    ,  1434.109    ,  1428.179    ,  6.186231    , 0.4313641    , 0.4331551    
         0.217,              ,  0.000000    , 0.6076599E-02,  286.9264    ,  0.000000    ,  286.9264    , 0.6076599E-02,  286.9203    ,  287.0987    , 0.1783781    , 0.6216729E-01,  286.9324    ,  1721.208    ,  1715.112    ,  6.364609    , 0.3697758    , 0.3710901    
         0.233,              ,  0.000000    , 0.5477789E-02,  306.6812    ,  0.000000    ,  306.6812    , 0.5477789E-02,  306.6758    ,  306.6951    , 0.1933575E-01, 0.6304724E-02,  306.6867    ,  2027.903    ,  2021.798    ,  6.383945    , 0.3148053    , 0.3157558    
         0.250,              ,  0.000000    , 0.4977097E-02,  326.2813    ,  0.000000    ,  326.2813    , 0.4977097E-02,  326.2763    ,  326.3148    , 0.3853439E-01, 0.1181000E-01,  326.2862    ,  2354.218    ,  2348.084    ,  6.422480    , 0.2728074    , 0.2735200    
         0.267,              ,  0.000000    , 0.4418326E-02,  354.0148    ,  0.000000    ,  354.0148    , 0.4418326E-02,  354.0104    ,  354.4680    , 0.4575967    , 0.1292576    ,  354.0192    ,  2708.686    ,  2702.104    ,  6.880076    , 0.2540006    , 0.2546193    
         0.283,              ,  0.000000    , 0.3874231E-02,  391.0416    ,  0.000000    ,  391.0416    , 0.3874231E-02,  391.0378    ,  391.4541    , 0.4163360    , 0.1064674    ,  391.0455    ,  3100.140    ,  3093.149    ,  7.296412    , 0.2353575    , 0.2358894    
         0.300,              ,  0.000000    , 0.3437224E-02,  427.9985    ,  0.000000    ,  427.9985    , 0.3437224E-02,  427.9951    ,  428.3925    , 0.3974587    , 0.9286378E-01,  428.0019    ,  3528.532    ,  3521.151    ,  7.693871    , 0.2180473    , 0.2185044    
         0.317,              ,  0.000000    , 0.3079477E-02,  464.9202    ,  0.000000    ,  464.9202    , 0.3079477E-02,  464.9172    ,  465.3130    , 0.3958218    , 0.8513699E-01,  464.9233    ,  3993.845    ,  3986.074    ,  8.089693    , 0.2025540    , 0.2029489    
         0.333,              ,  0.000000    , 0.2782342E-02,  502.7443    ,  0.000000    ,  502.7443    , 0.2782342E-02,  502.7415    ,  502.8783    , 0.1368359    , 0.2721765E-01,  502.7471    ,  4496.723    ,  4488.822    ,  8.226529    , 0.1829450    , 0.1832670    
         0.350,              ,  0.000000    , 0.2535366E-02,  562.9994    ,  0.000000    ,  562.9994    , 0.2535366E-02,  562.9969    ,  564.2053    ,  1.208406    , 0.2146362    ,  563.0019    ,  5060.929    ,  5051.823    ,  9.434934    , 0.1864269    , 0.1867630    
         0.367,              ,  0.000000    , 0.2334025E-02,  636.4478    ,  0.000000    ,  636.4478    , 0.2334025E-02,  636.4454    ,  637.2023    , 0.7569093    , 0.1189267    ,  636.4501    ,  5698.131    ,  5688.274    ,  10.19184    , 0.1788629    , 0.1791729    
         0.383,              ,  0.000000    , 0.2166927E-02,  708.7959    ,  0.000000    ,  708.7959    , 0.2166927E-02,  708.7938    ,  709.9281    ,  1.134344    , 0.1600377    ,  708.7981    ,  6408.059    ,  6397.072    ,  11.32619    , 0.1767491    , 0.1770527    
         0.400,              ,  0.000000    , 0.2025447E-02,  782.0234    ,  0.000000    ,  782.0234    , 0.2025447E-02,  782.0214    ,  782.8851    , 0.8636921    , 0.1104430    ,  782.0254    ,  7190.944    ,  7179.097    ,  12.18988    , 0.1695171    , 0.1697968    
         0.417,              ,  0.000000    , 0.1903415E-02,  854.4305    ,  0.000000    ,  854.4305    , 0.1903415E-02,  854.4286    ,  855.5992    ,  1.170616    , 0.1370051    ,  854.4324    ,  8046.543    ,  8033.529    ,  13.36050    , 0.1660402    , 0.1663092    
         0.433,              ,  0.000000    , 0.1796803E-02,  953.6026    ,  0.000000    ,  953.6026    , 0.1796803E-02,  953.6008    ,  954.8130    ,  1.212289    , 0.1271270    ,  953.6044    ,  9001.356    ,  8987.134    ,  14.57279    , 0.1618954    , 0.1621516    
         0.450,              ,  0.000000    , 0.1707551E-02,  1106.874    ,  0.000000    ,  1106.874    , 0.1707551E-02,  1106.872    ,  1108.873    ,  2.000789    , 0.1807601    ,  1106.875    ,  10110.23    ,  10094.01    ,  16.57357    , 0.1639288    , 0.1641922    
         0.467,              ,  0.000000    , 0.1637164E-02,  1262.984    ,  0.000000    ,  1262.984    , 0.1637164E-02,  1262.982    ,  1264.447    ,  1.464754    , 0.1159755    ,  1262.985    ,  11374.68    ,  11356.99    ,  18.03833    , 0.1585832    , 0.1588301    
         0.483,              ,  0.000000    , 0.1611970E-02,  1417.872    ,  0.000000    ,  1417.872    , 0.1611970E-02,  1417.870    ,  1420.004    ,  2.134257    , 0.1505252    ,  1417.873    ,  12794.68    ,  12774.87    ,  20.17258    , 0.1576638    , 0.1579084    
         0.500,              ,  0.000000    ,  2.186116    ,  1574.084    ,  0.000000    ,  1574.084    ,  2.186116    ,  1571.898    ,  1573.389    ,  1.491531    , 0.9462407E-01,  1576.270    ,  14368.07    ,  14351.14    ,  21.66412    , 0.1507796    , 0.1509575    
         0.517,              ,  0.000000    ,  8.921808    ,  1917.738    ,  0.000000    ,  1917.738    ,  8.921808    ,  1908.816    ,  1913.781    ,  4.964633    , 0.2576808    ,  1926.660    ,  16281.85    ,  16277.80    ,  26.62875    , 0.1635487    , 0.1635894    
         0.533,              ,  0.000000    ,  12.91796    ,  2457.445    ,  0.000000    ,  2457.445    ,  12.91796    ,  2444.527    ,  2449.693    ,  5.166835    , 0.2091529    ,  2470.363    ,  18731.54    ,  18748.16    ,  31.79558    , 0.1695931    , 0.1695931    
         0.550,              ,  0.000000    ,  16.59128    ,  2996.378    ,  0.000000    ,  2996.378    ,  16.59128    ,  2979.787    ,  2984.587    ,  4.800218    , 0.1593185    ,  3012.969    ,  21716.13    ,  21761.13    ,  36.59580    , 0.1681705    , 0.1681705    
         0.567,              ,  0.000000    ,  20.62958    ,  3535.380    ,  0.000000    ,  3535.380    ,  20.62958    ,  3514.751    ,  3519.812    ,  5.061082    , 0.1423247    ,  3556.010    ,  25235.94    ,  25317.14    ,  41.65688    , 0.1645402    , 0.1645402    
         0.583,              ,  0.000000    ,  25.20624    ,  4069.471    ,  0.000000    ,  4069.471    ,  25.20624    ,  4044.265    ,  4048.963    ,  4.697623    , 0.1147251    ,  4094.677    ,  29284.91    ,  29411.82    ,  46.35451    , 0.1576051    , 0.1576051    
         0.600,              ,  0.000000    ,  30.86808    ,  4429.910    ,  0.000000    ,  4429.910    ,  30.86808    ,  4399.042    ,  4401.176    ,  2.133569    , 0.4782951E-01,  4460.778    ,  33686.08    ,  33872.59    ,  48.48808    , 0.1431484    , 0.1431484    
         0.617,              ,  0.000000    ,  38.95879    ,  4702.094    ,  0.000000    ,  4702.094    ,  38.95879    ,  4663.135    ,  4665.803    ,  2.667919    , 0.5627272E-01,  4741.053    ,  38351.88    ,  38613.65    ,  51.15599    , 0.1324816    , 0.1324816    
         0.633,              ,  0.000000    ,  49.08497    ,  4973.890    ,  0.000000    ,  4973.890    ,  49.08497    ,  4924.805    ,  4928.508    ,  3.703114    , 0.7372352E-01,  5022.975    ,  43280.39    ,  43636.62    ,  54.85911    , 0.1257180    , 0.1257180    
         0.650,              ,  0.000000    ,  58.06200    ,  5250.272    ,  0.000000    ,  5250.272    ,  58.06200    ,  5192.210    ,  5192.553    , 0.3430657    , 0.6462776E-02,  5308.334    ,  48472.94    ,  48944.96    ,  55.20217    , 0.1127842    , 0.1127842    
         0.667,              ,  0.000000    ,  63.29835    ,  5519.660    ,  0.000000    ,  5519.660    ,  63.29835    ,  5456.362    ,  5460.375    ,  4.013291    , 0.7188467E-01,  5582.958    ,  53933.32    ,  54527.91    ,  59.21547    , 0.1085966    , 0.1085966    
         0.683,              ,  0.000000    ,  65.23714    ,  5753.888    ,  0.000000    ,  5753.888    ,  65.23714    ,  5688.650    ,  5690.249    ,  1.598812    , 0.2747512E-01,  5819.125    ,  59623.57    ,  60347.04    ,  60.81428    , 0.1007743    , 0.1007743    
         0.700,              ,  0.000000    ,  65.28108    ,  5901.870    ,  0.000000    ,  5901.870    ,  65.28108    ,  5836.589    ,  5836.555    ,-0.3335345E-01,-0.5589510E-03,  5967.151    ,  65460.12    ,  66314.19    ,  60.78092    , 0.9165599E-01, 0.9165599E-01
         0.717,              ,  0.000000    ,  64.51644    ,  6046.500    ,  0.000000    ,  6046.500    ,  64.51644    ,  5981.983    ,  5981.301    ,-0.6826906    ,-0.1117148E-01,  6111.016    ,  71441.43    ,  72425.21    ,  60.09823    , 0.8297972E-01, 0.8297972E-01
         0.733,              ,  0.000000    ,  62.80215    ,  6192.015    ,  0.000000    ,  6192.015    ,  62.80215    ,  6129.213    ,  6126.951    , -2.261193    ,-0.3615122E-01,  6254.817    ,  77568.38    ,  78680.02    ,  57.83704    , 0.7350918E-01, 0.7350918E-01
         0.750,              ,  0.000000    ,  57.35823    ,  6329.833    ,  0.000000    ,  6329.833    ,  57.35823    ,  6272.475    ,  6276.424    ,  3.949210    , 0.6183015E-01,  6387.191    ,  83844.80    ,  85067.21    ,  61.78625    , 0.7263228E-01, 0.7263228E-01
         0.767,              ,  0.000000    ,  51.64816    ,  6436.216    ,  0.000000    ,  6436.216    ,  51.64816    ,  6384.568    ,  6380.485    , -4.082302    ,-0.6292213E-01,  6487.864    ,  90225.29    ,  91555.08    ,  57.70395    , 0.6302649E-01, 0.6302649E-01
         0.783,              ,  0.000000    ,  254.4329    ,  6480.135    ,  0.000000    ,  6480.135    ,  254.4329    ,  6225.702    ,  6230.057    ,  4.354928    , 0.6466530E-01,  6734.568    ,  96455.34    ,  98289.65    ,  62.05888    , 0.6313877E-01, 0.6313877E-01
         0.800,              ,  0.000000    ,  831.1933    ,  6537.575    ,  0.000000    ,  6537.575    ,  831.1933    ,  5706.382    ,  5705.690    ,-0.6920443    ,-0.9391586E-02,  7368.768    ,  102161.0    ,  105658.4    ,  61.36683    , 0.5808040E-01, 0.5808040E-01
         0.817,              ,  0.000000    ,  1664.325    ,  6588.510    ,  0.000000    ,  6588.510    ,  1664.325    ,  4924.185    ,  4925.264    ,  1.079331    , 0.1307831E-01,  8252.834    ,  107086.3    ,  113911.2    ,  62.44616    , 0.5482002E-01, 0.5482002E-01
         0.833,              ,  0.000000    ,  2418.701    ,  6641.483    ,  0.000000    ,  6641.483    ,  2418.701    ,  4222.782    ,  4222.524    ,-0.2582588    ,-0.2850481E-02,  9060.184    ,  111308.8    ,  122971.4    ,  62.18790    , 0.5057102E-01, 0.5057102E-01
         0.850,              ,  0.000000    ,  2998.484    ,  6667.970    ,  0.000000    ,  6667.970    ,  2998.484    ,  3669.486    ,  3669.677    , 0.1907501    , 0.1973320E-02,  9666.455    ,  114978.5    ,  132637.9    ,  62.37865    , 0.4702929E-01, 0.4702929E-01
         0.867,              ,  0.000000    ,  3411.815    ,  6683.199    ,  0.000000    ,  6683.199    ,  3411.815    ,  3271.384    ,  3271.414    , 0.2994061E-01, 0.2965881E-03,  10095.01    ,  118249.9    ,  142732.9    ,  62.40860    , 0.4372404E-01, 0.4372404E-01
         0.883,              ,  0.000000    ,  3709.052    ,  6698.310    ,  0.000000    ,  6698.310    ,  3709.052    ,  2989.258    ,  2989.129    ,-0.1291075    ,-0.1240540E-02,  10407.36    ,  121239.0    ,  153140.3    ,  62.27949    , 0.4066826E-01, 0.4066826E-01
