iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
35600,       7990.968,0.323801,0.322581,0.36438,0.96405,0.299973,99.3188
35700,       8023.226,0.32615,0.322581,0.367645,0.970917,0.299973,99.3186
35800,       8055.738,0.329621,0.327867,0.372116,0.98111,0.299973,99.3178
35900,       8088.525,0.332248,0.327867,0.375641,0.9888,0.299973,99.3168
36000,       8121.653,0.334914,0.333453,0.379181,0.996597,0.299988,99.3168
36100,       8154.998,0.336097,0.333453,0.380966,1,0.298813,99.3167
36200,       8188.492,0.336143,0.335196,0.381439,0.999985,0.296646,99.3181
36300,       8222.011,0.336195,0.335196,0.381912,1,0.294678,99.3197
36400,       8255.531,0.336241,0.335196,0.382446,1,0.29277,99.3212
36500,       8289.050,0.336292,0.335196,0.382965,1,0.290878,99.3227
36600,       8322.570,0.336343,0.335196,0.383499,1,0.289398,99.3241
36700,       8356.090,0.336395,0.335199,0.384048,1,0.28743,99.3254
36800,       8389.609,0.336446,0.335199,0.384567,1,0.285629,99.3266
36900,       8423.129,0.336502,0.335196,0.385101,1,0.284103,99.3278
37000,       8456.649,0.336549,0.335196,0.38559,1,0.282288,99.3289
37100,       8490.168,0.336595,0.335196,0.386139,1,0.280334,99.3299
37200,       8523.688,0.336636,0.335196,0.386703,1,0.278687,99.3309
37300,       8557.207,0.336677,0.335196,0.387253,1,0.276871,99.3318
37400,       8590.727,0.336718,0.335196,0.387802,1,0.274414,99.3327
37500,       8624.246,0.336754,0.335196,0.38829,1,0.272186,99.3335
37600,       8657.766,0.33679,0.335194,0.388779,1,0.270828,99.3343
37700,       8691.285,0.336826,0.335194,0.389282,1,0.269165,99.335
37800,       8724.805,0.336862,0.335196,0.399033,1,0.26738,99.3356
37900,       8758.324,0.336898,0.335196,0.400375,1,0.26561,99.3363
38000,       8791.844,0.336944,0.335196,0.401825,1,0.265335,99.3368
38100,       8825.363,0.336991,0.335196,0.40332,1,0.262543,99.3374
38200,       8858.883,0.337032,0.335196,0.404953,1,0.262482,99.3378
38300,       8892.403,0.337083,0.335196,0.398193,1,0.262329,99.3383
38400,       8925.922,0.337135,0.335196,0.387375,1,0.262268,99.3386
38500,       8959.551,0.337186,0.337077,0.404129,1,0.262161,99.3401
38600,       8993.258,0.337238,0.337077,0.393478,1,0.262024,99.3424
38700,       9026.966,0.337294,0.337079,0.391983,1,0.262085,99.3447
38800,       9060.674,0.337346,0.337079,0.383301,1,0.261902,99.3469
38900,       9094.382,0.337402,0.337079,0.378769,1,0.261459,99.349
39000,       9128.090,0.337464,0.337079,0.378006,1,0.261063,99.351
39100,       9161.798,0.337521,0.337079,0.376938,1,0.260742,99.3529
39200,       9195.506,0.337582,0.337079,0.376526,1,0.260391,99.3548
39300,       9229.213,0.337644,0.337079,0.375214,1,0.259552,99.3566
39400,       9262.922,0.337701,0.337082,0.373428,0.999985,0.259216,99.3583
39500,       9296.630,0.337763,0.337082,0.372574,0.999985,0.258606,99.3599
39600,       9330.338,0.33783,0.337079,0.371872,1,0.258041,99.3614
39700,       9364.046,0.337887,0.337079,0.37117,1,0.257523,99.3629
39800,       9397.753,0.337938,0.337079,0.370529,1,0.25676,99.3643
39900,       9431.461,0.33799,0.337079,0.369858,1,0.25589,99.3656
40000,       9465.169,0.338041,0.337079,0.367966,1,0.254898,99.3669
40100,       9498.877,0.338088,0.337079,0.366913,1,0.253799,99.3681
40200,       9532.585,0.338134,0.337079,0.365952,1,0.252686,99.3693
40300,       9566.293,0.338181,0.337077,0.364899,1,0.251831,99.3704
40400,       9600.000,0.338222,0.337077,0.364304,1,0.2509,99.3714
40500,       9633.708,0.338268,0.337079,0.362961,1,0.251083,99.3724
40600,       9667.416,0.338315,0.337079,0.362122,1,0.250229,99.3734
40700,       9701.124,0.338366,0.337079,0.360519,1,0.24939,99.3742
40800,       9734.832,0.338423,0.337079,0.359909,1,0.249252,99.3751
40900,       9768.540,0.338475,0.337079,0.358688,0.999985,0.249573,99.3758
41000,       9802.247,0.338537,0.337079,0.356903,1,0.251419,99.3765
41100,       9835.955,0.338599,0.337079,0.355331,1,0.250961,99.3771
41200,       9869.663,0.338661,0.337077,0.35405,1,0.249146,99.3777
41300,       9903.371,0.338723,0.337079,0.352859,1,0.247238,99.3782
41400,       9937.079,0.33879,0.337079,0.351562,1,0.244965,99.3786
41500,       9970.787,0.338857,0.337079,0.350082,1,0.241989,99.379
41600,      10004.494,0.33893,0.337079,0.348709,1,0.239182,99.3793
41700,      10038.202,0.339002,0.337079,0.347351,1,0.236633,99.3795
41800,      10071.910,0.339074,0.337079,0.345901,1,0.234528,99.3796
41900,      10105.763,0.339147,0.338983,0.344193,1,0.231537,99.3811
42000,      10139.661,0.339224,0.338983,0.342728,1,0.228653,99.383
42100,      10173.560,0.339302,0.338986,0.341354,1,0.224792,99.3848
42200,      10207.458,0.339385,0.338983,0.339676,1,0.22142,99.3865
42300,      10241.357,0.339463,0.338983,0.337875,1,0.218262,99.3881
42400,      10275.255,0.33954,0.338983,0.336136,1,0.214478,99.3896
42500,      10309.153,0.339618,0.338983,0.334442,1,0.210739,99.391
42600,      10343.051,0.339546,0.338983,0.332474,1,0.207214,99.3924
42700,      10376.950,0.33954,0.338983,0.330566,1,0.203537,99.3939
42800,      10410.848,0.339597,0.338983,0.32872,1,0.199692,99.3953
42900,      10444.746,0.339535,0.338981,0.326752,1,0.199692,99.3967
43000,      10478.644,0.339473,0.338981,0.324722,1,0.195419,99.3982
43100,      10512.543,0.33953,0.338983,0.322617,1,0.191956,99.3996
43200,      10546.441,0.33953,0.338983,0.320389,1,0.187836,99.401
43300,      10580.339,0.339442,0.338983,0.318085,1.00002,0.185379,99.4025
43400,      10614.238,0.339452,0.338983,0.315384,1,0.181259,99.404
43500,      10648.136,0.339504,0.338983,0.313248,1,0.176849,99.4054
43600,      10682.034,0.339442,0.338983,0.310959,1.00002,0.174545,99.4068
43700,      10715.932,0.33939,0.338983,0.308868,1,0.170471,99.4083
43800,      10749.831,0.339452,0.338981,0.306885,1,0.166306,99.4098
43900,      10783.729,0.339442,0.338981,0.304855,1,0.162338,99.4112
