"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  274.3821    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  21.63611    ,  125.0862    ,  0.000000    ,  125.0862    ,  21.63611    ,  103.4501    ,  104.7582    ,  1.308112    , 0.8915560    ,  146.7223    ,  379.1403    ,  146.7223    ,  1.308112    , 0.3450204    , 0.8915560    
         0.167,              ,  0.000000    , 0.6089921    ,  620.9082    ,  0.000000    ,  620.9082    , 0.6089921    ,  620.2992    ,  624.9953    ,  4.696070    , 0.7555817    ,  621.5172    ,  1004.136    ,  768.2395    ,  6.004182    , 0.5979453    , 0.7815507    
         0.250,              ,  0.000000    ,  0.000000    ,  1184.442    ,  0.000000    ,  1184.442    ,  0.000000    ,  1184.442    ,  1186.205    ,  1.763700    , 0.1489056    ,  1184.442    ,  2190.341    ,  1952.681    ,  7.767882    , 0.3546426    , 0.3978059    
         0.333,              ,  0.000000    ,  0.000000    ,  1745.652    ,  0.000000    ,  1745.652    ,  0.000000    ,  1745.652    ,  1746.260    , 0.6084750    , 0.3485661E-01,  1745.652    ,  3936.601    ,  3698.333    ,  8.376357    , 0.2127814    , 0.2264901    
         0.417,              ,  0.000000    ,  0.000000    ,  2910.022    ,  0.000000    ,  2910.022    ,  0.000000    ,  2910.022    ,  2913.665    ,  3.642496    , 0.1251707    ,  2910.022    ,  6850.266    ,  6608.355    ,  12.01885    , 0.1754509    , 0.1818736    
         0.500,              ,  0.000000    ,  0.000000    ,  5241.973    ,  0.000000    ,  5241.973    ,  0.000000    ,  5241.973    ,  5249.495    ,  7.522159    , 0.1434986    ,  5241.973    ,  12099.76    ,  11850.33    ,  19.54101    , 0.1614992    , 0.1648985    
         0.583,              ,  0.000000    ,  0.000000    ,  12103.42    ,  0.000000    ,  12103.42    ,  0.000000    ,  12103.42    ,  12127.38    ,  23.95633    , 0.1979303    ,  12103.42    ,  24227.14    ,  23953.75    ,  43.49734    , 0.1795398    , 0.1815889    
         0.667,              ,  0.000000    ,  0.000000    ,  20433.34    ,  0.000000    ,  20433.34    ,  0.000000    ,  20433.34    ,  20440.48    ,  7.137707    , 0.3493167E-01,  20433.34    ,  44667.61    ,  44387.09    ,  50.63505    , 0.1133596    , 0.1140761    
         0.750,              ,  0.000000    ,  0.000000    ,  24874.11    ,  0.000000    ,  24874.11    ,  0.000000    ,  24874.11    ,  24880.43    ,  6.318922    , 0.2540361E-01,  24874.11    ,  69548.04    ,  69261.20    ,  56.95397    , 0.8189155E-01, 0.8223070E-01
