"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  116.5019    ,  124.6171    ,  0.000000    ,  124.6171    ,  116.5019    ,  8.115217    ,  9.770172    ,  1.654955    , 0.6863644    ,  241.1190    ,  279.1270    ,  241.1190    ,  1.654955    , 0.5929041    , 0.6863644    
         0.167,              ,  0.000000    ,  49.85365    ,  619.5395    ,  0.000000    ,  619.5395    ,  49.85365    ,  569.6859    ,  574.3497    ,  4.663878    , 0.6967322    ,  669.3932    ,  853.4767    ,  910.5122    ,  6.318833    , 0.6939866    , 0.6939866    
         0.250,              ,  0.000000    ,  28.41219    ,  1186.529    ,  0.000000    ,  1186.529    ,  28.41219    ,  1158.116    ,  1158.538    , 0.4218707    , 0.3472356E-01,  1214.941    ,  2012.015    ,  2125.453    ,  6.740704    , 0.3171420    , 0.3171420    
         0.333,              ,  0.000000    ,  18.32336    ,  1745.559    ,  0.000000    ,  1745.559    ,  18.32336    ,  1727.236    ,  1728.513    ,  1.276989    , 0.7239650E-01,  1763.883    ,  3740.528    ,  3889.336    ,  8.017693    , 0.2061456    , 0.2061456    
         0.417,              ,  0.000000    ,  12.29197    ,  2910.315    ,  0.000000    ,  2910.315    ,  12.29197    ,  2898.023    ,  2902.920    ,  4.896955    , 0.1675544    ,  2922.607    ,  6643.448    ,  6811.942    ,  12.91465    , 0.1895883    , 0.1895883    
         0.500,              ,  0.000000    ,  8.600502    ,  5241.484    ,  0.000000    ,  5241.484    ,  8.600502    ,  5232.884    ,  5241.937    ,  9.053337    , 0.1724417    ,  5250.085    ,  11885.39    ,  12062.03    ,  21.96799    , 0.1821252    , 0.1821252    
         0.583,              ,  0.000000    ,  6.254535    ,  12102.48    ,  0.000000    ,  12102.48    ,  6.254535    ,  12096.22    ,  12120.15    ,  23.92973    , 0.1976237    ,  12108.73    ,  24005.54    ,  24170.76    ,  45.89771    , 0.1898894    , 0.1898894    
         0.667,              ,  0.000000    ,  4.760978    ,  20427.08    ,  0.000000    ,  20427.08    ,  4.760978    ,  20422.32    ,  20436.31    ,  13.98480    , 0.6844611E-01,  20431.85    ,  44441.85    ,  44602.60    ,  59.88252    , 0.1342579    , 0.1342579    
         0.750,              ,  0.000000    ,  3.609058    ,  24874.93    ,  0.000000    ,  24874.93    ,  3.609058    ,  24871.32    ,  24877.34    ,  6.021930    , 0.2420533E-01,  24878.54    ,  69319.18    ,  69481.14    ,  65.90445    , 0.9485228E-01, 0.9485228E-01
         0.833,              ,  0.000000    ,  2.781809    ,  26822.03    ,  0.000000    ,  26822.03    ,  2.781809    ,  26819.25    ,  26821.49    ,  2.240002    , 0.8350486E-02,  26824.81    ,  96140.67    ,  96305.95    ,  68.14445    , 0.7075829E-01, 0.7075829E-01
         0.917,              ,  0.000000    ,  2.183885    ,  27505.09    ,  0.000000    ,  27505.09    ,  2.183885    ,  27502.91    ,  27503.98    ,  1.072069    , 0.3897401E-02,  27507.28    ,  123644.7    ,  123813.2    ,  69.21652    , 0.5590397E-01, 0.5590397E-01
         1.000,              ,  0.000000    ,  687.2194    ,  27603.47    ,  0.000000    ,  27603.47    ,  687.2194    ,  26916.25    ,  26915.39    ,-0.8644557    ,-0.3055619E-02,  28290.69    ,  150560.0    ,  152103.9    ,  68.35206    , 0.4493773E-01, 0.4493773E-01
         1.083,              ,  0.000000    ,  12115.04    ,  27161.75    ,  0.000000    ,  27161.75    ,  12115.04    ,  15046.71    ,  15045.20    , -1.509609    ,-0.3843515E-02,  39276.79    ,  165605.2    ,  191380.7    ,  66.84245    , 0.3492643E-01, 0.3492643E-01
         1.167,              ,  0.000000    ,  22359.47    ,  25685.02    ,  0.000000    ,  25685.02    ,  22359.47    ,  3325.552    ,  3321.048    , -4.504145    ,-0.9374944E-02,  48044.49    ,  168926.3    ,  239425.2    ,  62.33831    , 0.2603665E-01, 0.2603665E-01
         1.250,              ,  0.000000    ,  25576.46    ,  23344.45    ,  0.000000    ,  23344.45    ,  25576.46    , -2232.017    , -2237.375    , -5.358467    ,-0.1095333E-01,  48920.91    ,  166688.9    ,  288346.1    ,  56.97984    , 0.1976092E-01, 0.1976092E-01
         1.333,              ,  0.000000    ,  25362.75    ,  20433.14    ,  0.000000    ,  20433.14    ,  25362.75    , -4929.601    , -4936.008    , -6.406502    ,-0.1398925E-01,  45795.89    ,  161752.9    ,  334142.0    ,  50.57334    , 0.1513528E-01, 0.1513528E-01
         1.417,              ,  0.000000    ,  23708.94    ,  17045.60    ,  0.000000    ,  17045.60    ,  23708.94    , -6663.335    , -6670.421    , -7.085575    ,-0.1738598E-01,  40754.54    ,  155082.5    ,  374896.5    ,  43.48776    , 0.1159994E-01, 0.1159994E-01
         1.500,              ,  0.000000    ,  21381.89    ,  13839.29    ,  0.000000    ,  13839.29    ,  21381.89    , -7542.606    , -7548.559    , -5.953665    ,-0.1690365E-01,  35221.18    ,  147533.9    ,  410117.7    ,  37.53410    , 0.9152031E-02, 0.9152031E-02
         1.583,              ,  0.000000    ,  18680.23    ,  11033.12    ,  0.000000    ,  11033.12    ,  18680.23    , -7647.113    , -7652.441    , -5.327827    ,-0.1793076E-01,  29713.34    ,  139881.5    ,  439831.1    ,  32.20627    , 0.7322419E-02, 0.7322419E-02
         1.667,              ,  0.000000    ,  15977.04    ,  9062.122    ,  0.000000    ,  9062.122    ,  15977.04    , -6914.918    , -6917.533    , -2.614991    ,-0.1044360E-01,  25039.16    ,  132963.9    ,  464870.2    ,  29.59128    , 0.6365493E-02, 0.6365493E-02
         1.750,              ,  0.000000    ,  13475.42    ,  7600.424    ,  0.000000    ,  7600.424    ,  13475.42    , -5874.991    , -5878.258    , -3.267232    ,-0.1550226E-01,  21075.84    ,  127085.7    ,  485946.1    ,  26.32405    , 0.5417072E-02, 0.5417072E-02
         1.833,              ,  0.000000    ,  11410.58    ,  6484.286    ,  0.000000    ,  6484.286    ,  11410.58    , -4926.290    , -4927.654    , -1.364458    ,-0.7624857E-02,  17894.86    ,  122158.0    ,  503840.9    ,  24.95959    , 0.4953864E-02, 0.4953864E-02
         1.917,              ,  0.000000    ,  9811.811    ,  5930.318    ,  0.000000    ,  5930.318    ,  9811.811    , -3881.493    , -3882.643    , -1.149314    ,-0.7300883E-02,  15742.13    ,  118275.4    ,  519583.1    ,  23.81028    , 0.4582574E-02, 0.4582574E-02
         2.000,              ,  0.000000    ,  8533.384    ,  5498.819    ,  0.000000    ,  5498.819    ,  8533.384    , -3034.565    , -3035.470    ,-0.9048605    ,-0.6448457E-02,  14032.20    ,  115239.9    ,  533615.3    ,  22.90542    , 0.4292496E-02, 0.4292496E-02
         2.083,              ,  0.000000    ,  7559.960    ,  5003.800    ,  0.000000    ,  5003.800    ,  7559.960    , -2556.160    , -2557.420    , -1.259356    ,-0.1002372E-01,  12563.76    ,  112682.5    ,  546179.0    ,  21.64606    , 0.3963180E-02, 0.3963180E-02
         2.167,              ,  0.000000    ,  6818.770    ,  4261.441    ,  0.000000    ,  4261.441    ,  6818.770    , -2557.329    , -2559.081    , -1.752052    ,-0.1581244E-01,  11080.21    ,  110123.4    ,  557259.2    ,  19.89401    , 0.3569973E-02, 0.3569973E-02
         2.250,              ,  0.000000    ,  6219.048    ,  3707.413    ,  0.000000    ,  3707.413    ,  6219.048    , -2511.635    , -2512.241    ,-0.6064081    ,-0.6109006E-02,  9926.461    ,  107611.2    ,  567185.7    ,  19.28760    , 0.3400579E-02, 0.3400579E-02
         2.333,              ,  0.000000    ,  5678.512    ,  3394.380    ,  0.000000    ,  3394.380    ,  5678.512    , -2284.132    , -2285.049    ,-0.9169388    ,-0.1010635E-01,  9072.893    ,  105326.1    ,  576258.6    ,  18.37066    , 0.3187920E-02, 0.3187920E-02
         2.417,              ,  0.000000    ,  5154.751    ,  3082.911    ,  0.000000    ,  3082.911    ,  5154.751    , -2071.839    , -2072.410    ,-0.5708065    ,-0.6929229E-02,  8237.662    ,  103253.7    ,  584496.2    ,  17.79985    , 0.3045332E-02, 0.3045332E-02
         2.500,              ,  0.000000    ,  4671.059    ,  2780.837    ,  0.000000    ,  2780.837    ,  4671.059    , -1890.223    , -1891.026    ,-0.8035231    ,-0.1078280E-01,  7451.896    ,  101362.7    ,  591948.1    ,  16.99633    , 0.2871253E-02, 0.2871253E-02
         2.583,              ,  0.000000    ,  4253.527    ,  2407.399    ,  0.000000    ,  2407.399    ,  4253.527    , -1846.128    , -1846.922    ,-0.7933753    ,-0.1191088E-01,  6660.926    ,  99515.77    ,  598609.1    ,  16.20296    , 0.2706767E-02, 0.2706767E-02
         2.667,              ,  0.000000    ,  3881.555    ,  2095.902    ,  0.000000    ,  2095.902    ,  3881.555    , -1785.652    , -1786.277    ,-0.6245074    ,-0.1044771E-01,  5977.457    ,  97729.49    ,  604586.5    ,  15.57845    , 0.2576711E-02, 0.2576711E-02
         2.750,              ,  0.000000    ,  3550.469    ,  1793.855    ,  0.000000    ,  1793.855    ,  3550.469    , -1756.614    , -1757.416    ,-0.8016468    ,-0.1499997E-01,  5344.324    ,  95972.08    ,  609930.8    ,  14.77680    , 0.2422701E-02, 0.2422701E-02
         2.833,              ,  0.000000    ,  3252.086    ,  1412.894    ,  0.000000    ,  1412.894    ,  3252.086    , -1839.192    , -1840.094    ,-0.9019892    ,-0.1933533E-01,  4664.980    ,  94131.98    ,  614595.8    ,  13.87481    , 0.2257551E-02, 0.2257551E-02
         2.917,              ,  0.000000    ,  2980.652    ,  1041.590    ,  0.000000    ,  1041.590    ,  2980.652    , -1939.062    , -1939.912    ,-0.8498888    ,-0.2112973E-01,  4022.242    ,  92192.07    ,  618618.1    ,  13.02492    , 0.2105487E-02, 0.2105487E-02
         3.000,              ,  0.000000    ,  2695.615    ,  761.2996    ,  0.000000    ,  761.2996    ,  2695.615    , -1934.315    , -1934.884    ,-0.5687322    ,-0.1645202E-01,  3456.914    ,  90257.19    ,  622075.0    ,  12.45619    , 0.2002361E-02, 0.2002361E-02
