iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,         31.863,0.738956,0.721455,0.000610352,0.105774,0,99.4265
200,        232.007,2.83668,2.66447,0.329254,1.00587,0.0343933,96.1661
300,        455.917,1.99168,1.85257,0.417603,1.00215,0.0758362,96.1995
400,        632.071,1.70122,1.64286,0.453003,1.00116,0.104736,96.2924
500,        771.307,1.27182,1.2418,0.354614,1.00111,0.0908051,96.4997
600,        890.756,1.19111,1.15556,0.338669,1.00037,0.0923462,96.6741
700,       1006.154,1.15648,1.15385,0.333527,1.00015,0.0994873,96.881
800,       1119.387,1.1308,1.08491,0.352051,1.00023,0.110535,97.0919
900,       1229.476,1.10481,1.09015,0.364807,1.00023,0.121521,97.2208
1000,       1337.143,1.0795,1.07143,0.37059,1.00024,0.138306,97.3299
1100,       1442.105,1.05294,1.05263,0.393539,1.00032,0.151306,97.415
1200,       1544.828,1.02628,1.01149,0.402222,1.00024,0.165176,97.5036
1300,       1644.857,0.998812,0.976191,0.40918,1.00024,0.186646,97.5848
1400,       1740.952,0.963682,0.95238,0.421036,1.00038,0.202866,97.6159
1500,       1834.265,0.930184,0.919118,0.427231,1.00037,0.229568,97.6656
1600,       1924.412,0.891954,0.882353,0.429276,1.0005,0.276077,97.7202
1700,       2010.038,0.820812,0.809779,0.396729,0.970444,0.3004,97.7755
1800,       2086.786,0.739808,0.734126,0.357941,0.917542,0.300293,97.8096
1900,       2157.256,0.705102,0.686009,0.340622,0.910889,0.300095,97.815
2000,       2225.393,0.679789,0.674157,0.319031,0.907959,0.30011,97.8339
2100,       2291.153,0.658256,0.6513,0.309509,0.903732,0.300079,97.8543
2200,       2355.319,0.638607,0.638297,0.302368,0.898224,0.300079,97.8848
2300,       2417.334,0.62166,0.618351,0.296326,0.893387,0.300064,97.9014
2400,       2478.367,0.614933,0.612245,0.296997,0.900009,0.300034,97.9239
2500,       2539.451,0.610946,0.605208,0.308502,0.905609,0.300018,97.9647
2600,       2599.826,0.603937,0.599613,0.31163,0.902496,0.300049,97.9974
2700,       2659.010,0.595249,0.594059,0.310806,0.893936,0.300034,98.0143
2800,       2717.521,0.587254,0.58191,0.317017,0.884705,0.300034,98.036
2900,       2775.728,0.584662,0.582524,0.320496,0.882568,0.300003,98.0641
3000,       2833.846,0.581548,0.576923,0.316208,0.878876,0.300018,98.0968
3100,       2891.538,0.578274,0.576923,0.298996,0.874603,0.300003,98.1245
3200,       2948.571,0.575341,0.57143,0.297714,0.870651,0.300034,98.1393
3300,       3005.714,0.572306,0.571429,0.321243,0.866455,0.300018,98.1675
3400,       3062.857,0.571436,0.571429,0.296219,0.865448,0.300003,98.2003
3500,       3119.434,0.570567,0.565657,0.295914,0.864304,0.300003,98.2163
3600,       3176.038,0.569699,0.566038,0.295563,0.863113,0.300003,98.2353
3700,       3232.642,0.568803,0.566038,0.295181,0.861862,0.300003,98.2563
3800,       3289.245,0.567909,0.566037,0.294785,0.860596,0.300003,98.2793
3900,       3345.849,0.567564,0.566038,0.294678,0.860168,0.300003,98.3038
4000,       3402.453,0.568,0.566038,0.294968,0.86087,0.300003,98.327
4100,       3459.057,0.568464,0.566038,0.295212,0.861572,0.300003,98.348
4200,       3515.660,0.5689,0.566038,0.29541,0.862213,0.300003,98.3671
4300,       3572.264,0.569336,0.566037,0.295609,0.862839,0.300003,98.3844
4400,       3628.868,0.570352,0.566038,0.296112,0.864349,0.299988,98.3997
4500,       3685.714,0.572766,0.571429,0.297318,0.86792,0.299988,98.416
4600,       3742.857,0.575132,0.571429,0.298401,0.871353,0.299988,98.4334
4700,       3800.000,0.577537,0.571429,0.299484,0.874817,0.299988,98.4442
4800,       3857.308,0.580011,0.576924,0.300598,0.878357,0.299988,98.4526
4900,       3915.000,0.583712,0.576923,0.302322,0.883774,0.299973,98.4639
5000,       3972.941,0.590554,0.588235,0.305649,0.893799,0.299957,98.4672
5100,       4031.881,0.59775,0.594059,0.30896,0.904205,0.299957,98.4779
5200,       4091.400,0.605187,0.6,0.312317,0.914902,0.299957,98.4848
5300,       4151.515,0.612561,0.606062,0.315582,0.925446,0.299957,98.4883
5400,       4212.371,0.620719,0.618557,0.319244,0.937119,0.299957,98.4912
5500,       4274.375,0.631131,0.625,0.323975,0.952118,0.299942,98.4998
5600,       4337.234,0.642568,0.638298,0.329239,0.968521,0.299957,98.5029
5700,       4401.291,0.654578,0.645161,0.334564,0.985672,0.299942,98.5068
5800,       4466.374,0.66477,0.659338,0.338913,0.999985,0.298813,98.507
5900,       4532.308,0.66548,0.659341,0.338455,0.999985,0.292526,98.5161
6000,       4598.242,0.666304,0.659341,0.338104,0.999985,0.284729,98.5233
6100,       4664.176,0.66726,0.659341,0.337631,0.999985,0.276901,98.5284
6200,       4730.667,0.668279,0.666667,0.337173,0.999985,0.268936,98.5431
6300,       4797.333,0.669381,0.666668,0.336548,0.999985,0.266312,98.5588
6400,       4864.000,0.670526,0.666667,0.335846,0.999985,0.264908,98.5718
6500,       4930.667,0.671693,0.666667,0.335037,0.999969,0.263123,98.5822
6600,       4997.333,0.672904,0.666667,0.334015,0.999985,0.260941,98.5899
6700,       5064.000,0.674178,0.666668,0.332886,0.999985,0.258682,98.5951
6800,       5131.012,0.675527,0.674157,0.331604,0.999969,0.256393,98.6043
6900,       5198.427,0.676982,0.674157,0.32991,0.999985,0.254044,98.6183
7000,       5265.843,0.678534,0.674157,0.327896,0.999969,0.253357,98.6292
7100,       5333.259,0.680223,0.674157,0.325729,0.999985,0.25264,98.6369
7200,       5400.682,0.682042,0.681818,0.323227,0.999969,0.251877,98.6412
7300,       5468.864,0.684096,0.681818,0.320572,0.999969,0.251083,98.6559
7400,       5537.045,0.686343,0.681818,0.317734,0.999969,0.250336,98.6664
7500,       5605.227,0.688872,0.681818,0.315125,0.999954,0.249725,98.6723
7600,       5673.793,0.691927,0.689657,0.312759,0.999954,0.249329,98.6802
