"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  5.563255    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.563255    ,  5.565219    , 0.1964670E-02, 0.3531512E-01,  5.565219    ,  5.563255    , 0.1964670E-02, 0.3530265E-01, 0.3531512E-01
         0.033,,  0.000000    ,  0.000000    ,  16.68317    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.68317    ,  16.68047    ,-0.2698459E-02,-0.1617474E-01,  22.24569    ,  22.24642    ,-0.7337888E-03,-0.3298457E-02,-0.3298457E-02
         0.050,,  0.000000    ,  0.000000    ,  28.19389    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28.19389    ,  28.19510    , 0.1206699E-02, 0.4280003E-02,  50.44078    ,  50.44031    , 0.4729105E-03, 0.9375559E-03, 0.9375646E-03
         0.067,,  0.000000    ,  0.000000    ,  39.81077    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.81077    ,  39.81095    , 0.1844689E-03, 0.4633644E-03,  90.25174    ,  90.25108    , 0.6573795E-03, 0.7283842E-03, 0.7283895E-03
         0.083,,  0.000000    ,  0.000000    ,  51.56398    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.56398    ,  51.56116    ,-0.2816333E-02,-0.5461824E-02,  141.8129    ,  141.8151    ,-0.2158954E-02,-0.1522373E-02,-0.1522373E-02
         0.100,,  0.000000    ,  0.000000    ,  75.12858    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  75.12858    ,  75.12164    ,-0.6946043E-02,-0.9245540E-02,  216.9345    ,  216.9436    ,-0.9104997E-02,-0.4196941E-02,-0.4196941E-02
         0.117,,  0.000000    ,  0.000000    ,  105.2388    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  105.2388    ,  105.2414    , 0.2541324E-02, 0.2414816E-02,  322.1759    ,  322.1825    ,-0.6563673E-02,-0.2037253E-02,-0.2037253E-02
         0.133,,  0.000000    ,  0.000000    ,  135.3499    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  135.3499    ,  135.3603    , 0.1032763E-01, 0.7630319E-02,  457.5362    ,  457.5324    , 0.3763961E-02, 0.8226586E-03, 0.8226653E-03
         0.150,,  0.000000    ,  0.000000    ,  165.4611    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  165.4611    ,  165.4652    , 0.4196692E-02, 0.2536363E-02,  623.0014    ,  622.9935    , 0.7960653E-02, 0.1277791E-02, 0.1277807E-02
